round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000177	0.000180	0.000292	0.000095	0.000211	0.000158	0.000084	0.000075	0.000282	0.052155	0.050760	22667264	22863872	22863872	22863872	22933504	22933504	22933504	22933504	22933504	22994944	22994944	22994944	22994944	22994944	22863872	22863872	22863872	22863872	22933504	22933504	22933504	22933504	22933504	22994944	22994944	22994944	22994944	22994944
2	4	0	0	4	17	0	17	22	0	0	0	0.000106	0.000144	0.000231	0.000078	0.000000	0.000145	0.000073	0.000072	0.000280	0.001753	0.000769	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480
3	17	4	0	13	96	0	82	104	0	4	0	0.000107	0.000153	0.000226	0.000076	0.000000	0.000141	0.000071	0.000071	0.000295	0.001770	0.000771	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480	23060480
4	82	24	0	58	510	0	447	551	0	28	0	0.000105	0.000207	0.000247	0.000077	0.000000	0.000141	0.000070	0.000071	0.000373	0.001924	0.000774	23060480	23060480	23060480	23060480	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23060480	23060480	23060480	23060480	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000108	0.000452	0.000319	0.000078	0.000000	0.000143	0.000071	0.000071	0.000712	0.002630	0.000818	23064576	23064576	23064576	23064576	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23064576	23064576	23064576	23064576	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000112	0.001397	0.000676	0.000088	0.000000	0.000172	0.000093	0.000079	0.002493	0.005799	0.000861	23076864	23076864	23076864	23076864	23126016	23126016	23126016	23126016	23126016	23126016	23126016	23126016	23126016	23126016	23076864	23076864	23076864	23076864	23126016	23126016	23126016	23126016	23126016	23126016	23126016	23126016	23126016	23126016
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000123	0.005100	0.001934	0.000088	0.000000	0.000176	0.000097	0.000079	0.009491	0.017818	0.000905	23126016	23126016	23126016	23126016	23289856	23289856	23683072	23683072	23683072	23683072	23683072	23683072	23683072	24522752	23126016	23126016	23126016	23126016	23289856	23289856	23683072	23683072	23683072	23683072	23683072	23683072	23683072	26148864
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000163	0.019447	0.007622	0.000103	0.000000	0.000167	0.000089	0.000078	0.032397	0.060829	0.000930	24522752	24522752	24522752	24522752	25255936	25255936	27877376	27877376	27877376	27877376	27877376	27877376	27877376	29179904	26148864	26148864	26148864	26148864	26148864	26148864	27877376	27877376	27877376	27877376	27877376	27877376	27877376	34709504
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000295	0.065755	0.024011	0.000074	0.000000	0.000123	0.000063	0.000061	0.118253	0.209539	0.001028	29179904	29179904	29224960	29224960	31141888	31141888	39378944	39378944	39378944	39378944	39378944	39378944	39378944	41242624	34709504	34709504	34709504	34709504	34709504	34709504	39825408	39825408	39825408	39825408	39825408	39825408	39825408	73879552
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.001264	0.266758	0.077211	0.000098	0.000000	0.000120	0.000060	0.000059	0.418647	0.767902	0.003805	41242624	41242624	41242624	41242624	87904256	87904256	90832896	90832896	90832896	90832896	90832896	90832896	90832896	113074176	73879552	73879552	73879552	73879552	87904256	87904256	97988608	97988608	97988608	97988608	97988608	97988608	97988608	179924992
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.008045	1.014218	0.349310	0.000070	0.000000	0.000119	0.000059	0.000060	1.603555	2.981181	0.005865	72978432	72978432	81620992	81620992	214679552	218505216	219488256	219488256	219488256	219488256	219488256	219488256	219488256	267399168	179924992	179924992	179924992	179924992	278220800	278220800	317964288	317964288	317964288	317964288	317964288	317964288	317964288	547680256
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.009001	2.488864	1.257703	0.000084	0.000000	0.000119	0.000060	0.000059	3.432739	7.200354	0.011844	243761152	243761152	243761152	243761152	444444672	453799936	462344192	462344192	462344192	462344192	462344192	462344192	462344192	497291264	547680256	547680256	547680256	547680256	564523008	564523008	788574208	788574208	788574208	788574208	788574208	788574208	788574208	851873792
13	5000000	2147497	37063	2815440	27991647	0	11278472	23016738	1	3958343	58754	0.038696	4.415615	2.183079	0.000101	0.000000	0.000120	0.000060	0.000060	6.482348	13.161083	0.041124	439721984	439721984	479723520	479723520	831049728	862720000	865091584	865091584	865091584	865091584	865091584	865091584	865091584	904810496	851873792	851873792	851873792	851873792	1096110080	1096110080	1280540672	1280540672	1280540672	1280540672	1280540672	1280540672	1280540672	1280540672
14	5000000	2144783	48360	2806857	27911844	0	10559098	33575836	1	6103126	107114	0.053994	5.181121	1.430443	0.000114	0.000000	0.000120	0.000060	0.000060	6.453143	13.142344	0.023408	679403520	679403520	719405056	719405056	1340231680	1357389824	1365909504	1365909504	1365909504	1365909504	1365909504	1365909504	1365909504	1413099520	1280540672	1280540672	1280540672	1280540672	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216
15	5000000	2093989	50824	2855187	27855496	0	8657354	42233190	0	8197115	157938	0.053802	3.618636	2.344620	0.000096	0.000000	0.000119	0.000060	0.000059	5.837206	11.883501	0.029024	1273028608	1273028608	1313030144	1313030144	1342287872	1359036416	1359015936	1359015936	1359015936	1359015936	1359015936	1359015936	1359015936	1476431872	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216
16	5000000	2281342	66324	2652334	26389917	0	7626562	49859752	0	10478457	224262	0.054052	3.584390	1.719325	0.000102	0.000000	0.000118	0.000059	0.000059	4.825396	10.213822	0.030438	1250181120	1250181120	1290182656	1290182656	1350533120	1368784896	1387896832	1387896832	1387896832	1387896832	1387896832	1387896832	1387896832	1490153472	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216
17	5000000	2282157	67692	2650151	25954537	0	8299026	58158778	0	12760614	291954	0.054745	3.734080	2.583893	0.000085	0.000000	0.000120	0.000060	0.000060	4.248019	10.641308	0.020366	1268432896	1268432896	1308434432	1308434432	1374154752	1394757632	1436045312	1436045312	1436045312	1436045312	1436045312	1436045312	1436045312	1458294784	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216
18	5000000	2397135	75807	2527058	24783385	0	6271839	64430617	0	15157749	367761	0.038342	3.589659	1.682678	0.000071	0.000000	0.000120	0.000060	0.000060	4.313790	9.656162	0.031502	1389359104	1389359104	1429360640	1429360640	1389359104	1408532480	1424850944	1424850944	1424850944	1424850944	1424850944	1424850944	1424850944	1537970176	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216	1912713216
19	5000000	2524458	85445	2390097	23087352	0	5827914	70258531	1	17682207	453206	0.053134	5.871680	2.518242	0.000141	0.000000	0.000119	0.000060	0.000059	4.544679	13.014951	0.026955	1305870336	1305870336	1345871872	1345871872	2466107392	2489933824	2530549760	2530549760	2530549760	2530549760	2530549760	2530549760	2530549760	2604478464	1912713216	1912713216	1912713216	1912713216	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240
20	5000000	2582010	96920	2321070	22386986	0	5884890	76143421	0	20264217	550126	0.053339	3.221930	1.528318	0.000074	0.000000	0.000119	0.000059	0.000060	3.151778	7.975737	0.020179	2479636480	2479636480	2519638016	2519638016	2526715904	2547593216	2535415808	2535415808	2535415808	2535415808	2535415808	2535415808	2535415808	2569654272	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240
21	5000000	2612984	103654	2283362	21809127	0	5535586	81679007	0	22877201	653780	0.037954	3.152447	2.355962	0.000070	0.000000	0.000119	0.000060	0.000059	3.196232	8.763654	0.020870	2516840448	2516840448	2556841984	2556841984	2516840448	2538209280	2538332160	2538332160	2538332160	2538332160	2538332160	2538332160	2538332160	2637701120	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240	3612938240
