time_jst	freq_max_mhz	freq_mean_mhz	pkg_temp_c	throttle	mem_free_kb	mem_cached_kb	mem_available_kb
2026-09-22T16:04:32	2594	1447	69.0	0	40672392	18818492	59812772
2026-09-22T16:05:32	3500	1363	72.0	0	39115796	19124764	58569476
2026-09-22T16:06:32	3245	1369	74.0	0	37590316	19304988	57229012
2026-09-22T16:07:32	3500	1338	72.0	0	37241300	19366108	56927036
2026-09-22T16:08:32	3500	1297	74.0	0	35032556	19446780	54817080
2026-09-22T16:09:32	3471	1345	72.0	0	34693848	19546524	54581024
2026-09-22T16:10:32	3492	1323	74.0	0	34515964	19610996	54469784
2026-09-22T16:11:32	3492	1284	73.0	0	34411748	19601248	54355916
2026-09-22T16:12:32	3492	1305	73.0	0	33356780	20379796	54101336
