round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000120	0.000152	0.000236	0.000063	0.000185	0.000128	0.000069	0.000059	0.000234	0.042955	0.041837	22450176	22581248	22581248	22581248	22650880	22650880	22650880	22650880	22650880	22712320	22712320	22712320	22712320	22712320	22581248	22581248	22581248	22581248	22650880	22650880	22650880	22650880	22650880	22712320	22712320	22712320	22712320	22712320
2	4	0	0	4	17	0	17	22	0	0	0	0.000095	0.000118	0.000179	0.000061	0.000000	0.000116	0.000058	0.000058	0.000253	0.001461	0.000639	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856
3	17	4	0	13	96	0	82	104	0	4	0	0.000081	0.000123	0.000183	0.000060	0.000000	0.000111	0.000056	0.000056	0.000245	0.001438	0.000635	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856
4	82	24	0	58	510	0	447	551	0	28	0	0.000084	0.000169	0.000189	0.000061	0.000000	0.000118	0.000060	0.000057	0.000263	0.001525	0.000641	22777856	22777856	22777856	22777856	22781952	22781952	22781952	22781952	22781952	22781952	22781952	22781952	22781952	22781952	22777856	22777856	22777856	22777856	22781952	22781952	22781952	22781952	22781952	22781952	22781952	22781952	22781952	22781952
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000083	0.000373	0.000183	0.000062	0.000000	0.000114	0.000057	0.000057	0.000249	0.001711	0.000647	22781952	22781952	22781952	22781952	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22781952	22781952	22781952	22781952	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000085	0.001206	0.000202	0.000063	0.000000	0.000115	0.000057	0.000057	0.000372	0.002689	0.000645	22794240	22794240	22794240	22794240	22843392	22843392	22843392	22843392	22843392	22843392	22843392	22843392	22843392	22843392	22794240	22794240	22794240	22794240	22843392	22843392	22843392	22843392	22843392	22843392	22843392	22843392	22843392	22843392
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000095	0.004309	0.000255	0.000063	0.000000	0.000114	0.000057	0.000057	0.000892	0.006446	0.000717	22843392	22843392	22843392	22843392	23007232	23007232	23007232	23007232	23007232	23007232	23007232	23007232	23007232	23236608	22843392	22843392	22843392	22843392	23007232	23007232	23007232	23007232	23007232	23007232	23007232	23007232	23007232	23396352
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000221	0.016516	0.000557	0.000065	0.000000	0.000129	0.000067	0.000062	0.002862	0.021162	0.000812	23007232	23007232	23236608	23236608	24489984	24489984	24489984	24489984	24489984	24489984	24489984	24489984	24489984	25341952	23396352	23396352	23396352	23396352	24489984	24489984	24489984	24489984	24489984	24489984	24489984	24489984	24489984	26525696
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000504	0.056564	0.002386	0.000066	0.000000	0.000118	0.000060	0.000059	0.008254	0.069034	0.001141	24485888	24485888	25214976	25214976	29175808	29491200	29827072	29827072	29827072	29827072	29827072	29827072	29827072	29622272	26525696	26525696	26525696	26525696	29175808	29491200	31191040	31191040	31191040	31191040	31191040	31191040	31191040	37367808
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002286	0.254894	0.006989	0.000083	0.000000	0.000116	0.000059	0.000057	0.033049	0.299337	0.001920	26849280	26849280	32264192	32264192	69414912	70889472	78979072	78979072	78979072	78979072	78979072	78979072	78979072	97189888	37367808	37367808	37367808	37367808	80793600	80793600	80793600	80793600	80793600	80793600	80793600	80793600	80793600	97189888
