round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000130	0.000190	0.000280	0.000077	0.000239	0.000204	0.000112	0.000093	0.000288	0.052435	0.051026	22618112	22749184	22749184	22749184	22818816	22818816	22818816	22818816	22818816	22880256	22880256	22880256	22880256	22880256	22749184	22749184	22749184	22749184	22818816	22818816	22818816	22818816	22818816	22880256	22880256	22880256	22880256	22880256
2	4	0	0	4	17	0	17	22	0	0	0	0.000115	0.000145	0.000224	0.000081	0.000000	0.000144	0.000071	0.000072	0.000286	0.001862	0.000867	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792
3	17	4	0	13	96	0	82	104	0	4	0	0.000107	0.000154	0.000222	0.000082	0.000000	0.000142	0.000071	0.000071	0.000298	0.001894	0.000889	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792	22945792
4	82	24	0	58	510	0	447	551	0	28	0	0.000105	0.000207	0.000258	0.000077	0.000000	0.000140	0.000070	0.000070	0.000367	0.001996	0.000841	22945792	22945792	22945792	22945792	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22945792	22945792	22945792	22945792	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000108	0.000456	0.000313	0.000078	0.000000	0.000165	0.000072	0.000093	0.000726	0.002688	0.000841	22949888	22949888	22949888	22949888	22962176	22962176	22962176	22962176	22962176	22962176	22962176	22962176	22962176	22962176	22949888	22949888	22949888	22949888	22962176	22962176	22962176	22962176	22962176	22962176	22962176	22962176	22962176	22962176
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000113	0.001391	0.000619	0.000087	0.000000	0.000159	0.000080	0.000079	0.002519	0.005781	0.000893	22962176	22962176	22962176	22962176	23011328	23011328	23011328	23011328	23011328	23011328	23011328	23011328	23011328	23011328	22962176	22962176	22962176	22962176	23011328	23011328	23011328	23011328	23011328	23011328	23011328	23011328	23011328	23011328
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000129	0.005111	0.001954	0.000102	0.000000	0.000159	0.000080	0.000079	0.009645	0.017998	0.000899	23011328	23011328	23011328	23011328	23175168	23175168	23568384	23568384	23568384	23568384	23568384	23568384	23568384	24408064	23011328	23011328	23011328	23011328	23175168	23175168	23568384	23568384	23568384	23568384	23568384	23568384	23568384	26148864
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000164	0.017207	0.006358	0.000092	0.000000	0.000122	0.000062	0.000061	0.027510	0.052311	0.000858	24408064	24408064	24408064	24408064	25141248	25141248	27762688	27762688	27762688	27762688	27762688	27762688	27762688	29048832	26148864	26148864	26148864	26148864	26148864	26148864	27762688	27762688	27762688	27762688	27762688	27762688	27762688	34713600
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000325	0.060290	0.022632	0.000074	0.000000	0.000160	0.000065	0.000095	0.122353	0.206762	0.000928	29048832	29048832	29093888	29093888	31010816	31010816	39231488	39231488	39231488	39231488	39231488	39231488	39231488	41095168	34713600	34713600	34713600	34713600	34713600	34713600	39796736	39796736	39796736	39796736	39796736	39796736	39796736	73850880
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.001245	0.267372	0.069683	0.000113	0.000000	0.000120	0.000060	0.000060	0.427765	0.770025	0.003725	41095168	41095168	41095168	41095168	87756800	87756800	90685440	90685440	90685440	90685440	90685440	90685440	90685440	112955392	73850880	73850880	73850880	73850880	87756800	87756800	97959936	97959936	97959936	97959936	97959936	97959936	97959936	180338688
