time_jst	freq_max_mhz	freq_mean_mhz	pkg_temp_c	throttle	mem_free_kb	mem_cached_kb	mem_available_kb
2026-09-22T15:27:12	2298	1366	59.0	0	44733708	14855348	59812300
2026-09-22T15:28:12	3434	1300	65.0	0	42673036	15121060	58019512
2026-09-22T15:29:12	3476	1314	67.0	0	41333636	15314896	56874100
2026-09-22T15:30:12	3481	1294	70.0	0	41333584	15430128	56989848
2026-09-22T15:31:12	3493	1344	69.0	0	38922312	15476848	54625276
2026-09-22T15:32:12	3411	1292	72.0	0	38759816	15547376	54533248
2026-09-22T15:33:12	3500	1354	71.0	0	38480308	15627612	54334556
2026-09-22T15:34:13	3365	1402	70.0	0	38331164	15621152	54178872
2026-09-22T15:35:13	3334	1312	71.0	0	37515948	16237028	53977864
