time_jst	freq_max_mhz	freq_mean_mhz	pkg_temp_c	throttle	mem_free_kb	mem_cached_kb	mem_available_kb
2026-09-21T20:51:03	3500	1391	64.0	0	24980044	33250424	59760988
2026-09-21T20:52:03	3492	1347	70.0	0	24654404	32374500	58535432
2026-09-21T20:53:03	3500	1403	70.0	0	14949732	32374796	48831104
2026-09-21T20:54:03	3492	1295	70.0	0	12723908	32376236	46606804
2026-09-21T20:55:03	3500	1342	68.0	0	18880348	32376512	52763580
2026-09-21T20:56:03	3500	1392	68.0	0	15235544	32377568	49119396
2026-09-21T20:57:03	3500	1386	68.0	0	15241200	32379792	49127872
2026-09-21T20:58:04	3325	1485	69.0	0	17764604	32615388	51893076
2026-09-21T20:59:04	3492	1301	70.0	0	17745888	33179912	52454812
