time_jst	freq_max_mhz	freq_mean_mhz	pkg_temp_c	throttle	mem_free_kb	mem_cached_kb	mem_available_kb
2026-09-21T20:00:27	3500	1426	65.0	0	25014880	33221720	59778736
2026-09-21T20:01:27	3452	1325	69.0	0	24504516	32345800	58372348
2026-09-21T20:02:27	3461	1303	70.0	0	14964832	32346092	48828928
2026-09-21T20:03:27	3373	1321	71.0	0	12741932	32346724	46606716
2026-09-21T20:04:27	3318	1358	68.0	0	18877292	32346932	52725944
2026-09-21T20:05:27	3492	1317	68.0	0	15271420	32347420	49120392
2026-09-21T20:06:27	3432	1328	68.0	0	15265736	32347972	49115592
2026-09-21T20:07:27	3383	1375	69.0	0	17899624	32554856	51962180
2026-09-21T20:08:27	3448	1285	70.0	0	17752016	33128032	52403584
