time_jst	freq_max_mhz	freq_mean_mhz	pkg_temp_c	throttle	mem_free_kb	mem_cached_kb	mem_available_kb
2026-09-21T20:42:09	3500	1388	65.0	0	25011784	33241772	59782784
2026-09-21T20:43:09	3500	1372	61.0	0	24691480	32365952	58563036
2026-09-21T20:44:09	3441	1352	58.0	0	14970832	32367428	48843956
2026-09-21T20:45:09	3331	1339	64.0	0	13471256	32368028	47344568
2026-09-21T20:46:09	3428	1370	66.0	0	11958556	32368700	45833140
2026-09-21T20:47:09	3500	1333	65.0	0	15240676	32369176	49114504
2026-09-21T20:48:09	3379	1378	66.0	0	15244548	32370728	49121320
2026-09-21T20:49:09	3492	1308	66.0	0	15238880	32372612	49117104
2026-09-21T20:50:09	3459	1343	69.0	0	17826000	32753840	52096668
