time_jst	freq_max_mhz	freq_mean_mhz	pkg_temp_c	throttle	mem_free_kb	mem_cached_kb	mem_available_kb
2026-09-21T21:49:35	3500	1433	65.0	0	25490760	32980248	60010108
2026-09-21T21:50:35	3492	1338	61.0	0	25076512	32105404	58696888
2026-09-21T21:51:35	3353	1338	59.0	0	15345852	32106780	48967944
2026-09-21T21:52:35	3500	1345	64.0	0	13645204	32107080	47267780
2026-09-21T21:53:35	3434	1316	66.0	0	12117120	32107488	45740168
2026-09-21T21:54:35	3492	1356	65.0	0	15621872	32107980	49245260
2026-09-21T21:55:35	3398	1328	66.0	0	15633264	32108400	49257512
2026-09-21T21:56:35	3500	1350	68.0	0	18442020	32142324	52100620
2026-09-21T21:57:35	3251	1293	68.0	0	18251444	32580280	52360876
