time_jst	freq_max_mhz	freq_mean_mhz	pkg_temp_c	throttle	mem_free_kb	mem_cached_kb	mem_available_kb
2026-09-21T20:33:58	3500	1462	66.0	0	24986752	33234400	59749816
2026-09-21T20:34:58	3401	1350	71.0	0	24473128	32358572	58336140
2026-09-21T20:35:58	3395	1296	71.0	0	14975364	32359036	48839464
2026-09-21T20:36:58	3492	1338	71.0	0	12746036	32359724	46610920
2026-09-21T20:37:59	3256	1515	69.0	0	18884728	32360164	52749616
2026-09-21T20:38:59	3500	1409	68.0	0	15238724	32360568	49104600
2026-09-21T20:39:59	3500	1423	68.0	0	15239788	32361092	49106016
2026-09-21T20:40:59	3492	1320	68.0	0	18278200	32628140	52418500
2026-09-21T20:41:59	3428	1320	70.0	0	17762252	33190844	52482492
