time_jst	freq_max_mhz	freq_mean_mhz	pkg_temp_c	throttle	mem_free_kb	mem_cached_kb	mem_available_kb
2026-09-21T21:33:10	3500	1475	67.0	0	24922332	33280080	59737224
2026-09-21T21:34:10	3500	1344	70.0	0	24462040	32403952	58375792
2026-09-21T21:35:10	3448	1402	70.0	0	14859972	32404376	48775136
2026-09-21T21:36:10	3492	1320	70.0	0	12615380	32404668	46530736
2026-09-21T21:37:10	3246	1316	69.0	0	19318832	32092568	52939108
2026-09-21T21:38:10	3444	1349	68.0	0	15655576	32092880	49276220
2026-09-21T21:39:10	3500	1342	68.0	0	15653080	32093368	49273724
2026-09-21T21:40:10	3426	1295	69.0	0	18723384	32357372	52609976
2026-09-21T21:41:10	3500	1377	71.0	0	18170268	32942784	52658388
