time_jst	freq_max_mhz	freq_mean_mhz	pkg_temp_c	throttle	mem_free_kb	mem_cached_kb	mem_available_kb
2026-09-21T20:17:29	2594	1399	64.0	0	24979988	33229868	59737432
2026-09-21T20:18:29	3492	1351	70.0	0	24676028	32353768	58533204
2026-09-21T20:19:29	3350	1306	70.0	0	14978140	32354060	48835680
2026-09-21T20:20:29	3492	1315	71.0	0	12783896	32354488	46641948
2026-09-21T20:21:29	3462	1298	68.0	0	18887504	32354776	52746408
2026-09-21T20:22:29	3492	1339	68.0	0	15250252	32355324	49109332
2026-09-21T20:23:29	3500	1356	68.0	0	15263972	32355612	49123424
2026-09-21T20:24:29	3193	1453	69.0	0	17820632	32519160	51848660
2026-09-21T20:25:30	3500	1535	68.0	0	17792860	33118116	52435432
