round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000133	0.000182	0.000287	0.000079	0.000214	0.000177	0.000101	0.000076	0.000297	0.052866	0.051497	22425600	22556672	22556672	22556672	22626304	22626304	22626304	22626304	22626304	22687744	22687744	22687744	22687744	22687744	22556672	22556672	22556672	22556672	22626304	22626304	22626304	22626304	22626304	22687744	22687744	22687744	22687744	22687744
2	4	0	0	4	17	0	17	22	0	0	0	0.000123	0.000149	0.000222	0.000078	0.000000	0.000165	0.000093	0.000072	0.000292	0.001813	0.000785	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280
3	17	4	0	13	96	0	82	104	0	4	0	0.000120	0.000152	0.000218	0.000078	0.000000	0.000158	0.000087	0.000071	0.000286	0.001784	0.000773	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280
4	82	24	0	58	510	0	447	551	0	28	0	0.000119	0.000184	0.000223	0.000077	0.000000	0.000157	0.000086	0.000071	0.000286	0.001823	0.000777	22753280	22753280	22753280	22753280	22757376	22757376	22757376	22757376	22757376	22757376	22757376	22757376	22757376	22757376	22753280	22753280	22753280	22753280	22757376	22757376	22757376	22757376	22757376	22757376	22757376	22757376	22757376	22757376
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000120	0.000316	0.000231	0.000081	0.000000	0.000144	0.000073	0.000072	0.000310	0.002020	0.000817	22757376	22757376	22757376	22757376	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22757376	22757376	22757376	22757376	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000113	0.000826	0.000322	0.000079	0.000000	0.000159	0.000088	0.000071	0.000387	0.002723	0.000836	22769664	22769664	22769664	22769664	22818816	22818816	22818816	22818816	22818816	22818816	22818816	22818816	22818816	22818816	22769664	22769664	22769664	22769664	22818816	22818816	22818816	22818816	22818816	22818816	22818816	22818816	22818816	22818816
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000124	0.002701	0.000297	0.000079	0.000000	0.000142	0.000071	0.000071	0.001043	0.005260	0.000875	22818816	22818816	22818816	22818816	22982656	22982656	22982656	22982656	22982656	22982656	22982656	22982656	22982656	23212032	22818816	22818816	22818816	22818816	22982656	22982656	22982656	22982656	22982656	22982656	22982656	22982656	22982656	23396352
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000270	0.010969	0.000688	0.000080	0.000000	0.000144	0.000073	0.000071	0.003347	0.016452	0.000953	22982656	22982656	23212032	23212032	24465408	24465408	24465408	24465408	24465408	24465408	24465408	24465408	24465408	25317376	23396352	23396352	23396352	23396352	24465408	24465408	24465408	24465408	24465408	24465408	24465408	24465408	24465408	26525696
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000607	0.043312	0.002741	0.000085	0.000000	0.000147	0.000074	0.000073	0.009269	0.057425	0.001263	24461312	24461312	25190400	25190400	29151232	29466624	29802496	29802496	29802496	29802496	29802496	29802496	29802496	29597696	26525696	26525696	26525696	26525696	29151232	29466624	31191040	31191040	31191040	31191040	31191040	31191040	31191040	37367808
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002193	0.165419	0.006892	0.000080	0.000000	0.000122	0.000063	0.000059	0.041374	0.218082	0.002002	26824704	26824704	32239616	32239616	69390336	70864896	78954496	78954496	78954496	78954496	78954496	78954496	78954496	97165312	37367808	37367808	37367808	37367808	80793600	80793600	80793600	80793600	80793600	80793600	80793600	80793600	80793600	97165312
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.002794	0.649535	0.036067	0.000076	0.000000	0.000120	0.000060	0.000060	0.135712	0.829833	0.005530	97165312	97165312	97189888	97189888	212721664	216547328	240050176	240050176	240050176	240050176	240050176	240050176	240050176	263774208	97165312	97165312	97189888	97189888	276393984	276393984	276393984	276393984	276393984	276393984	276393984	276393984	276393984	310632448
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.024066	1.587710	0.150783	0.000086	0.000000	0.000140	0.000070	0.000070	0.347386	2.119351	0.009180	240136192	240136192	263774208	263774208	443027456	443027456	452145152	452145152	452145152	452145152	452145152	452145152	452145152	436838400	310632448	310632448	310632448	310632448	563322880	563322880	563322880	563322880	563322880	563322880	563322880	563322880	563322880	571645952
13	5000000	2186385	43896	2769719	27836473	0	10358000	22096266	1	3997231	65587	0.057476	2.787977	0.350801	0.000117	0.000000	0.000216	0.000114	0.000102	0.443157	3.676689	0.036946	379269120	379269120	419270656	419270656	777891840	809873408	853233664	853233664	853233664	853233664	853233664	853233664	853233664	886976512	571645952	571645952	571645952	571645952	1075511296	1075511296	1075511296	1075511296	1075511296	1075511296	1075511296	1075511296	1075511296	1075511296
14	5000000	2317482	45104	2637414	26907699	0	8701626	30797892	0	6314713	110691	0.054527	2.244228	0.127943	0.000106	0.000000	0.000131	0.000068	0.000063	0.504115	2.959538	0.028488	684482560	684482560	724484096	724484096	793608192	812146688	812277760	812277760	812277760	812277760	812277760	812277760	812277760	873447424	1075511296	1075511296	1075511296	1075511296	1075511296	1075511296	1075511296	1075511296	1075511296	1075511296	1075511296	1075511296	1075511296	1075511296
15	5000000	2184299	29740	2785961	27004443	0	8452933	39250825	1	8499012	140431	0.054728	3.220666	0.340164	0.000108	0.000000	0.000182	0.000091	0.000090	0.468508	4.103601	0.019245	685924352	685924352	725925888	725925888	1330049024	1348653056	1373585408	1373585408	1373585408	1373585408	1373585408	1373585408	1373585408	1383632896	1075511296	1075511296	1075511296	1075511296	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120
16	5000000	2277878	97320	2624802	25421026	0	8336624	47587449	0	10776890	237751	0.039750	2.093383	0.176433	0.000083	0.000000	0.000132	0.000066	0.000066	0.613314	2.945570	0.022475	1305960448	1305960448	1345961984	1345961984	1372655616	1390944256	1390944256	1390944256	1390944256	1390944256	1390944256	1390944256	1390944256	1442312192	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120
17	5000000	2304997	58326	2636677	26502165	0	7836035	55423484	0	13081887	296077	0.039418	2.177232	0.305408	0.000091	0.000000	0.000152	0.000076	0.000075	0.458320	3.000056	0.019436	1300275200	1300275200	1340276736	1340276736	1362964480	1381629952	1409843200	1409843200	1409843200	1409843200	1409843200	1409843200	1409843200	1454718976	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120
18	5000000	2473861	48806	2477333	24383719	0	6791716	62215200	0	15555748	344883	0.017103	2.150921	0.176962	0.000086	0.000000	0.000162	0.000089	0.000073	0.384438	2.748707	0.019035	1367666688	1367666688	1367666688	1367666688	1422004224	1441939456	1412964352	1412964352	1412964352	1412964352	1412964352	1412964352	1412964352	1415344128	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120	1919365120
19	5000000	2578417	55576	2366007	22673628	0	5768148	67983348	1	18134165	400459	0.039992	4.061994	0.295182	0.000126	0.000000	0.000129	0.000065	0.000065	0.401748	4.818190	0.019019	1353957376	1353957376	1393958912	1393958912	2473844736	2494472192	2509406208	2509406208	2509406208	2509406208	2509406208	2509406208	2509406208	2544562176	1919365120	1919365120	1919365120	1919365120	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288
20	5000000	2697195	207241	2095564	20321873	0	6040927	74024275	0	20831360	607700	0.016040	1.776940	0.112791	0.000079	0.000000	0.000126	0.000063	0.000063	0.372524	2.298852	0.020352	2477031424	2477031424	2477031424	2477031424	2525360128	2546937856	2522550272	2522550272	2522550272	2522550272	2522550272	2522550272	2522550272	2588389376	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288
21	5000000	2573318	61195	2365487	22438434	0	5060722	79084997	0	23404678	668895	0.015666	1.824482	0.317124	0.000121	0.000000	0.000201	0.000100	0.000101	0.348709	2.529453	0.023151	2512531456	2512531456	2512531456	2512531456	2512531456	2533117952	2576408576	2576408576	2576408576	2576408576	2576408576	2576408576	2576408576	2688614400	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288
22	5000000	2682186	96775	2221039	23331495	0	5528956	84613953	0	26086864	765670	0.016643	1.842674	0.111154	0.000074	0.000000	0.000142	0.000079	0.000063	0.424208	2.416779	0.021884	2576408576	2576408576	2576408576	2576408576	2576408576	2597863424	2556895232	2556895232	2556895232	2556895232	2556895232	2556895232	2556895232	2673815552	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288
23	5000000	2680252	52928	2266820	21295709	0	4844300	89458253	0	28767116	818598	0.015977	1.819262	0.243794	0.000116	0.000000	0.000171	0.000086	0.000085	0.228884	2.324752	0.016548	2556895232	2556895232	2556895232	2556895232	2556895232	2578337792	2613960704	2613960704	2613960704	2613960704	2613960704	2613960704	2613960704	2613960704	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288
24	5000000	2615312	88535	2296153	20026754	0	4690848	94149101	0	31382428	907133	0.019374	1.749843	0.379970	0.000099	0.000000	0.000164	0.000082	0.000082	0.280688	2.454552	0.024415	2613960704	2613960704	2613960704	2613960704	2613960704	2634883072	2646663168	2646663168	2646663168	2646663168	2646663168	2646663168	2646663168	2762850304	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288
25	5000000	2673346	141583	2185071	19709752	0	5434587	99583688	0	34055774	1048716	0.016267	1.790874	0.160499	0.000117	0.000000	0.000125	0.000063	0.000062	0.282939	2.273003	0.022181	2646663168	2646663168	2646663168	2646663168	2646663168	2668052480	2668052480	2668052480	2668052480	2668052480	2668052480	2668052480	2668052480	2785243136	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288
26	5000000	2627994	227056	2144950	19325458	0	5641573	105225261	0	36683768	1275772	0.015554	1.811609	0.240131	0.000075	0.000000	0.000124	0.000062	0.000062	0.163849	2.246617	0.015274	2668052480	2668052480	2668052480	2668052480	2668052480	2689073152	2689073152	2689073152	2689073152	2689073152	2689073152	2689073152	2689073152	2689073152	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288
27	5000000	2751934	74191	2173875	19471629	0	4378051	109603312	0	39435702	1349963	0.016860	1.771046	0.137997	0.000088	0.000000	0.000140	0.000078	0.000062	0.172062	2.116984	0.018791	2689073152	2689073152	2689073152	2689073152	2689073152	2711089152	2686402560	2686402560	2686402560	2686402560	2686402560	2686402560	2686402560	2726895616	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288
28	5000000	2686246	171315	2142439	20170324	0	4762300	114365612	0	42121948	1521278	0.017234	1.869971	0.249860	0.000076	0.000000	0.000128	0.000064	0.000063	0.171296	2.326428	0.017864	2686402560	2686402560	2686402560	2686402560	2686402560	2707894272	2713788416	2713788416	2713788416	2713788416	2713788416	2713788416	2713788416	2752376832	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288
29	5000000	2862366	105448	2032186	18467491	0	4701674	119067286	0	44984314	1626726	0.016717	1.821831	0.099874	0.000074	0.000000	0.000126	0.000063	0.000063	0.343499	2.306146	0.024026	2713788416	2713788416	2713788416	2713788416	2713788416	2736685056	2715303936	2715303936	2715303936	2715303936	2715303936	2715303936	2715303936	2830094336	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288
30	5000000	3079913	154458	1765629	16283117	0	3397718	122465004	0	48064227	1781184	0.015875	1.711568	0.188842	0.000089	0.000000	0.000139	0.000077	0.000062	0.227417	2.167411	0.023481	2715303936	2715303936	2715303936	2715303936	2715303936	2739945472	2780385280	2780385280	2780385280	2780385280	2780385280	2780385280	2780385280	2879975424	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288
31	5000000	2936198	218860	1844942	16525129	0	4363879	126828883	0	51000425	2000044	0.016012	1.763983	0.247497	0.000077	0.000000	0.000130	0.000064	0.000065	0.216761	2.264615	0.020155	2780385280	2780385280	2780385280	2780385280	2780385280	2803875840	2803875840	2803875840	2803875840	2803875840	2803875840	2803875840	2803875840	2863898624	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288	3620876288
