round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000136	0.000180	0.000283	0.000080	0.000215	0.000159	0.000084	0.000075	0.000285	0.051996	0.050658	22446080	22577152	22577152	22577152	22646784	22646784	22646784	22646784	22646784	22708224	22708224	22708224	22708224	22708224	22577152	22577152	22577152	22577152	22646784	22646784	22646784	22646784	22646784	22708224	22708224	22708224	22708224	22708224
2	4	0	0	4	17	0	17	22	0	0	0	0.000124	0.000145	0.000229	0.000077	0.000000	0.000144	0.000072	0.000072	0.000280	0.001793	0.000793	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760
3	17	4	0	13	96	0	82	104	0	4	0	0.000106	0.000149	0.000214	0.000079	0.000000	0.000143	0.000072	0.000071	0.000277	0.001747	0.000779	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760
4	82	24	0	58	510	0	447	551	0	28	0	0.000107	0.000181	0.000221	0.000078	0.000000	0.000145	0.000072	0.000073	0.000276	0.001798	0.000790	22773760	22773760	22773760	22773760	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22773760	22773760	22773760	22773760	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000106	0.000308	0.000239	0.000077	0.000000	0.000140	0.000070	0.000070	0.000295	0.001965	0.000799	22777856	22777856	22777856	22777856	22790144	22790144	22790144	22790144	22790144	22790144	22790144	22790144	22790144	22790144	22777856	22777856	22777856	22777856	22790144	22790144	22790144	22790144	22790144	22790144	22790144	22790144	22790144	22790144
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000110	0.000792	0.000307	0.000091	0.000000	0.000145	0.000072	0.000073	0.000370	0.002623	0.000808	22790144	22790144	22790144	22790144	22839296	22839296	22839296	22839296	22839296	22839296	22839296	22839296	22839296	22839296	22790144	22790144	22790144	22790144	22839296	22839296	22839296	22839296	22839296	22839296	22839296	22839296	22839296	22839296
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000121	0.002628	0.000304	0.000079	0.000000	0.000144	0.000072	0.000072	0.001022	0.005170	0.000872	22839296	22839296	22839296	22839296	23003136	23003136	23003136	23003136	23003136	23003136	23003136	23003136	23003136	23232512	22839296	22839296	22839296	22839296	23003136	23003136	23003136	23003136	23003136	23003136	23003136	23003136	23003136	23396352
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000270	0.010554	0.000687	0.000081	0.000000	0.000143	0.000071	0.000072	0.003316	0.015961	0.000909	23003136	23003136	23232512	23232512	24485888	24485888	24485888	24485888	24485888	24485888	24485888	24485888	24485888	25337856	23396352	23396352	23396352	23396352	24485888	24485888	24485888	24485888	24485888	24485888	24485888	24485888	24485888	26521600
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000620	0.040170	0.002458	0.000103	0.000000	0.000127	0.000064	0.000063	0.008476	0.053154	0.001200	24481792	24481792	25210880	25210880	29171712	29487104	29822976	29822976	29822976	29822976	29822976	29822976	29822976	29618176	26521600	26521600	26521600	26521600	29171712	29487104	31141888	31141888	31141888	31141888	31141888	31141888	31141888	37363712
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002304	0.162901	0.007292	0.000069	0.000000	0.000119	0.000060	0.000059	0.038228	0.212840	0.001927	26845184	26845184	32260096	32260096	69410816	70885376	78974976	78974976	78974976	78974976	78974976	78974976	78974976	97185792	37363712	37363712	37363712	37363712	80789504	80789504	80789504	80789504	80789504	80789504	80789504	80789504	80789504	97185792
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.002941	0.631804	0.036920	0.000071	0.000000	0.000117	0.000059	0.000059	0.133537	0.810763	0.005372	97185792	97185792	97210368	97210368	212742144	216567808	240070656	240070656	240070656	240070656	240070656	240070656	240070656	263794688	97185792	97185792	97210368	97210368	276389888	276389888	276389888	276389888	276389888	276389888	276389888	276389888	276389888	310628352
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.023962	1.556697	0.140209	0.000103	0.000000	0.000127	0.000064	0.000063	0.359109	2.090108	0.009902	240156672	240156672	263794688	263794688	443047936	443047936	452165632	452165632	452165632	452165632	452165632	452165632	452165632	436858880	310628352	310628352	310628352	310628352	563318784	563318784	563318784	563318784	563318784	563318784	563318784	563318784	563318784	571641856
