round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000130	0.000186	0.000287	0.000076	0.000213	0.000171	0.000082	0.000089	0.000296	0.051137	0.049778	22437888	22568960	22568960	22568960	22638592	22638592	22638592	22638592	22638592	22700032	22700032	22700032	22700032	22700032	22568960	22568960	22568960	22568960	22638592	22638592	22638592	22638592	22638592	22700032	22700032	22700032	22700032	22700032
2	4	0	0	4	17	0	17	22	0	0	0	0.000103	0.000143	0.000223	0.000074	0.000000	0.000146	0.000075	0.000071	0.000286	0.001748	0.000772	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568
3	17	4	0	13	96	0	82	104	0	4	0	0.000102	0.000145	0.000227	0.000074	0.000000	0.000137	0.000068	0.000069	0.000265	0.001699	0.000749	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568
4	82	24	0	58	510	0	447	551	0	28	0	0.000101	0.000183	0.000226	0.000075	0.000000	0.000137	0.000069	0.000069	0.000267	0.001732	0.000743	22765568	22765568	22765568	22765568	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22765568	22765568	22765568	22765568	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000103	0.000327	0.000235	0.000075	0.000000	0.000139	0.000069	0.000070	0.000294	0.001947	0.000774	22769664	22769664	22769664	22769664	22781952	22781952	22781952	22781952	22781952	22781952	22781952	22781952	22781952	22781952	22769664	22769664	22769664	22769664	22781952	22781952	22781952	22781952	22781952	22781952	22781952	22781952	22781952	22781952
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000105	0.000890	0.000319	0.000077	0.000000	0.000138	0.000068	0.000069	0.000358	0.002678	0.000792	22781952	22781952	22781952	22781952	22831104	22831104	22831104	22831104	22831104	22831104	22831104	22831104	22831104	22831104	22781952	22781952	22781952	22781952	22831104	22831104	22831104	22831104	22831104	22831104	22831104	22831104	22831104	22831104
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000115	0.002946	0.000297	0.000078	0.000000	0.000141	0.000070	0.000071	0.001045	0.005476	0.000854	22831104	22831104	22831104	22831104	22994944	22994944	22994944	22994944	22994944	22994944	22994944	22994944	22994944	23224320	22831104	22831104	22831104	22831104	22994944	22994944	22994944	22994944	22994944	22994944	22994944	22994944	22994944	23396352
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000278	0.011707	0.000744	0.000082	0.000000	0.000142	0.000071	0.000071	0.003364	0.017287	0.000971	22994944	22994944	23224320	23224320	24477696	24477696	24477696	24477696	24477696	24477696	24477696	24477696	24477696	25329664	23396352	23396352	23396352	23396352	24477696	24477696	24477696	24477696	24477696	24477696	24477696	24477696	24477696	26521600
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000611	0.038057	0.002455	0.000112	0.000000	0.000119	0.000060	0.000059	0.008394	0.050993	0.001246	24473600	24473600	25202688	25202688	29163520	29478912	29814784	29814784	29814784	29814784	29814784	29814784	29814784	29609984	26521600	26521600	26521600	26521600	29163520	29478912	31223808	31223808	31223808	31223808	31223808	31223808	31223808	37363712
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002223	0.162641	0.006845	0.000061	0.000000	0.000143	0.000085	0.000059	0.032782	0.206598	0.001903	26836992	26836992	32251904	32251904	69402624	70877184	78966784	78966784	78966784	78966784	78966784	78966784	78966784	97177600	37363712	37363712	37363712	37363712	80789504	80789504	80789504	80789504	80789504	80789504	80789504	80789504	80789504	97177600
