round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000106	0.000150	0.000267	0.000065	0.000184	0.000129	0.000069	0.000060	0.000228	0.041141	0.040012	22482944	22679552	22679552	22679552	22749184	22749184	22749184	22749184	22749184	22810624	22810624	22810624	22810624	22810624	22679552	22679552	22679552	22679552	22749184	22749184	22749184	22749184	22749184	22810624	22810624	22810624	22810624	22810624
2	4	0	0	4	17	0	17	22	0	0	0	0.000087	0.000130	0.000187	0.000062	0.000000	0.000117	0.000059	0.000058	0.000254	0.001527	0.000691	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160
3	17	4	0	13	96	0	82	104	0	4	0	0.000082	0.000123	0.000201	0.000062	0.000000	0.000113	0.000056	0.000057	0.000267	0.001527	0.000679	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160	22876160
4	82	24	0	58	510	0	447	551	0	28	0	0.000082	0.000161	0.000204	0.000063	0.000000	0.000115	0.000057	0.000057	0.000247	0.001540	0.000670	22876160	22876160	22876160	22876160	22880256	22880256	22880256	22880256	22880256	22880256	22880256	22880256	22880256	22880256	22876160	22876160	22876160	22876160	22880256	22880256	22880256	22880256	22880256	22880256	22880256	22880256	22880256	22880256
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000086	0.000265	0.000199	0.000063	0.000000	0.000113	0.000056	0.000057	0.000280	0.001708	0.000703	22880256	22880256	22880256	22880256	22892544	22892544	22892544	22892544	22892544	22892544	22892544	22892544	22892544	22892544	22880256	22880256	22880256	22880256	22892544	22892544	22892544	22892544	22892544	22892544	22892544	22892544	22892544	22892544
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000088	0.000701	0.000270	0.000065	0.000000	0.000114	0.000058	0.000057	0.000363	0.002322	0.000720	22892544	22892544	22892544	22892544	22941696	22941696	22941696	22941696	22941696	22941696	22941696	22941696	22941696	22941696	22892544	22892544	22892544	22892544	22941696	22941696	22941696	22941696	22941696	22941696	22941696	22941696	22941696	22941696
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000095	0.002310	0.000272	0.000079	0.000000	0.000125	0.000069	0.000056	0.000910	0.004498	0.000707	22941696	22941696	22941696	22941696	23105536	23105536	23105536	23105536	23105536	23105536	23105536	23105536	23105536	23334912	22941696	22941696	22941696	22941696	23105536	23105536	23105536	23105536	23105536	23105536	23105536	23105536	23105536	23396352
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000243	0.009124	0.000603	0.000063	0.000000	0.000112	0.000057	0.000056	0.002866	0.013836	0.000825	23105536	23105536	23334912	23334912	24588288	24588288	24588288	24588288	24588288	24588288	24588288	24588288	24588288	25440256	23396352	23396352	23396352	23396352	24588288	24588288	24588288	24588288	24588288	24588288	24588288	24588288	24588288	26521600
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000506	0.033906	0.002360	0.000095	0.000000	0.000116	0.000058	0.000058	0.008146	0.046190	0.001060	24584192	24584192	25313280	25313280	29274112	29589504	29925376	29925376	29925376	29925376	29925376	29925376	29925376	29720576	26521600	26521600	26521600	26521600	29274112	29589504	31186944	31186944	31186944	31186944	31186944	31186944	31186944	37363712
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002154	0.165513	0.006973	0.000095	0.000000	0.000130	0.000058	0.000072	0.042720	0.219461	0.001876	26947584	26947584	32362496	32362496	69513216	70987776	79077376	79077376	79077376	79077376	79077376	79077376	79077376	97288192	37363712	37363712	37363712	37363712	80789504	80789504	80789504	80789504	80789504	80789504	80789504	80789504	80789504	97288192
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.002729	0.648307	0.036886	0.000099	0.000000	0.000123	0.000064	0.000059	0.141063	0.834731	0.005524	97288192	97288192	97312768	97312768	212844544	216670208	240173056	240173056	240173056	240173056	240173056	240173056	240173056	263897088	97288192	97288192	97312768	97312768	276389888	276389888	276389888	276389888	276389888	276389888	276389888	276389888	276389888	310628352
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.024201	1.632489	0.145750	0.000081	0.000000	0.000133	0.000066	0.000067	0.365263	2.177811	0.009894	240259072	240259072	263897088	263897088	443150336	443150336	452268032	452268032	452268032	452268032	452268032	452268032	452268032	436961280	310628352	310628352	310628352	310628352	563138560	563138560	563138560	563138560	563138560	563138560	563138560	563138560	563138560	571891712
13	5000000	2186385	43896	2769719	27836473	0	10358000	22096266	1	3997231	65587	0.061025	2.859572	0.319338	0.000118	0.000000	0.000201	0.000101	0.000100	0.520780	3.799339	0.038305	379392000	379392000	419393536	419393536	778014720	809996288	853356544	853356544	853356544	853356544	853356544	853356544	853356544	887099392	571891712	571891712	571891712	571891712	1075785728	1075785728	1075785728	1075785728	1075785728	1075785728	1075785728	1075785728	1075785728	1075785728
14	5000000	2317482	45104	2637414	26907699	0	8701626	30797892	0	6314713	110691	0.053884	2.294346	0.143063	0.000105	0.000000	0.000142	0.000076	0.000066	0.499789	3.019458	0.028129	684605440	684605440	724606976	724606976	793731072	812269568	812400640	812400640	812400640	812400640	812400640	812400640	812400640	873570304	1075785728	1075785728	1075785728	1075785728	1075785728	1075785728	1075785728	1075785728	1075785728	1075785728	1075785728	1075785728	1075785728	1075785728
15	5000000	2184299	29740	2785961	27004443	0	8452933	39250825	1	8499012	140431	0.054245	3.289936	0.344427	0.000123	0.000000	0.000177	0.000089	0.000089	0.479234	4.187119	0.018977	686047232	686047232	726048768	726048768	1330171904	1348775936	1373708288	1373708288	1373708288	1373708288	1373708288	1373708288	1373708288	1383755776	1075785728	1075785728	1075785728	1075785728	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328
16	5000000	2277878	97320	2624802	25421026	0	8336624	47587449	0	10776890	237751	0.040260	2.181977	0.177969	0.000086	0.000000	0.000143	0.000072	0.000072	0.590537	3.013944	0.022972	1306083328	1306083328	1346084864	1346084864	1372778496	1391067136	1391067136	1391067136	1391067136	1391067136	1391067136	1391067136	1391067136	1442435072	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328
17	5000000	2304997	58326	2636677	26502165	0	7836035	55423484	0	13081887	296077	0.039803	2.241375	0.333057	0.000114	0.000000	0.000167	0.000083	0.000083	0.456132	3.091035	0.020387	1300398080	1300398080	1340399616	1340399616	1363087360	1381752832	1409966080	1409966080	1409966080	1409966080	1409966080	1409966080	1409966080	1454841856	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328
18	5000000	2473861	48806	2477333	24383719	0	6791716	62215200	0	15555748	344883	0.016973	2.204458	0.171843	0.000085	0.000000	0.000142	0.000071	0.000071	0.376111	2.788580	0.018967	1367789568	1367789568	1367789568	1367789568	1422127104	1442062336	1413087232	1413087232	1413087232	1413087232	1413087232	1413087232	1413087232	1415467008	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328
19	5000000	2578417	55576	2366007	22673628	0	5768148	67983348	1	18134165	400459	0.039105	4.100616	0.351809	0.000103	0.000000	0.000173	0.000086	0.000087	0.438825	4.951068	0.020437	1354080256	1354080256	1394081792	1394081792	2473967616	2494595072	2509529088	2509529088	2509529088	2509529088	2509529088	2509529088	2509529088	2544685056	1919459328	1919459328	1919459328	1919459328	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248
20	5000000	2697195	207241	2095564	20321873	0	6040927	74024275	0	20831360	607700	0.016310	1.870685	0.133675	0.000076	0.000000	0.000129	0.000065	0.000065	0.423240	2.464957	0.020841	2477154304	2477154304	2477154304	2477154304	2525483008	2547060736	2522673152	2522673152	2522673152	2522673152	2522673152	2522673152	2522673152	2588512256	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248
21	5000000	2573318	61195	2365487	22438434	0	5060722	79084997	0	23404678	668895	0.015849	1.908468	0.311411	0.000115	0.000000	0.000188	0.000093	0.000095	0.343666	2.601446	0.021748	2512654336	2512654336	2512654336	2512654336	2512654336	2533240832	2576531456	2576531456	2576531456	2576531456	2576531456	2576531456	2576531456	2688737280	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248
22	5000000	2682186	96775	2221039	23331495	0	5528956	84613953	0	26086864	765670	0.016393	1.924264	0.105679	0.000103	0.000000	0.000125	0.000063	0.000062	0.356480	2.425300	0.022257	2576531456	2576531456	2576531456	2576531456	2576531456	2597986304	2557018112	2557018112	2557018112	2557018112	2557018112	2557018112	2557018112	2673938432	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248
23	5000000	2680252	52928	2266820	21295709	0	4844300	89458253	0	28767116	818598	0.015987	1.903821	0.196073	0.000075	0.000000	0.000138	0.000072	0.000066	0.158056	2.290086	0.015935	2557018112	2557018112	2557018112	2557018112	2557018112	2578460672	2614083584	2614083584	2614083584	2614083584	2614083584	2614083584	2614083584	2614083584	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248
24	5000000	2615312	88535	2296153	20026754	0	4690848	94149101	0	31382428	907133	0.017606	1.810088	0.271096	0.000080	0.000000	0.000131	0.000065	0.000066	0.275820	2.397264	0.022443	2614083584	2614083584	2614083584	2614083584	2614083584	2635005952	2646786048	2646786048	2646786048	2646786048	2646786048	2646786048	2646786048	2762973184	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248
25	5000000	2673346	141583	2185071	19709752	0	5434587	99583688	0	34055774	1048716	0.016417	1.864548	0.160749	0.000074	0.000000	0.000122	0.000061	0.000061	0.304831	2.368734	0.021992	2646786048	2646786048	2646786048	2646786048	2646786048	2668175360	2668175360	2668175360	2668175360	2668175360	2668175360	2668175360	2668175360	2785366016	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248
26	5000000	2627994	227056	2144950	19325458	0	5641573	105225261	0	36683768	1275772	0.015542	1.864404	0.241545	0.000072	0.000000	0.000123	0.000061	0.000062	0.167751	2.304622	0.015186	2668175360	2668175360	2668175360	2668175360	2668175360	2689196032	2689196032	2689196032	2689196032	2689196032	2689196032	2689196032	2689196032	2689196032	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248	3621429248
