round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000143	0.000180	0.000284	0.000093	0.000220	0.000160	0.000085	0.000075	0.000291	0.050986	0.049614	22441984	22573056	22573056	22573056	22642688	22642688	22642688	22642688	22642688	22704128	22704128	22704128	22704128	22704128	22573056	22573056	22573056	22573056	22642688	22642688	22642688	22642688	22642688	22704128	22704128	22704128	22704128	22704128
2	4	0	0	4	17	0	17	22	0	0	0	0.000108	0.000146	0.000232	0.000079	0.000000	0.000146	0.000073	0.000073	0.000277	0.001813	0.000825	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664
3	17	4	0	13	96	0	82	104	0	4	0	0.000106	0.000148	0.000227	0.000080	0.000000	0.000144	0.000072	0.000073	0.000274	0.001791	0.000812	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664
4	82	24	0	58	510	0	447	551	0	28	0	0.000108	0.000183	0.000239	0.000079	0.000000	0.000144	0.000072	0.000072	0.000276	0.001845	0.000817	22769664	22769664	22769664	22769664	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22769664	22769664	22769664	22769664	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000110	0.000320	0.000227	0.000080	0.000000	0.000145	0.000072	0.000073	0.000318	0.002037	0.000838	22773760	22773760	22773760	22773760	22786048	22786048	22786048	22786048	22786048	22786048	22786048	22786048	22786048	22786048	22773760	22773760	22773760	22773760	22786048	22786048	22786048	22786048	22786048	22786048	22786048	22786048	22786048	22786048
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000106	0.000842	0.000326	0.000088	0.000000	0.000145	0.000073	0.000073	0.000372	0.002712	0.000835	22786048	22786048	22786048	22786048	22835200	22835200	22835200	22835200	22835200	22835200	22835200	22835200	22835200	22835200	22786048	22786048	22786048	22786048	22835200	22835200	22835200	22835200	22835200	22835200	22835200	22835200	22835200	22835200
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000124	0.002841	0.000308	0.000087	0.000000	0.000145	0.000072	0.000073	0.001043	0.005414	0.000866	22835200	22835200	22835200	22835200	22999040	22999040	22999040	22999040	22999040	22999040	22999040	22999040	22999040	23228416	22835200	22835200	22835200	22835200	22999040	22999040	22999040	22999040	22999040	22999040	22999040	22999040	22999040	23396352
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000271	0.011339	0.000657	0.000094	0.000000	0.000171	0.000073	0.000099	0.003366	0.016867	0.000969	22999040	22999040	23228416	23228416	24481792	24481792	24481792	24481792	24481792	24481792	24481792	24481792	24481792	25333760	23396352	23396352	23396352	23396352	24481792	24481792	24481792	24481792	24481792	24481792	24481792	24481792	24481792	26517504
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000607	0.043483	0.002502	0.000101	0.000000	0.000126	0.000063	0.000063	0.008446	0.056487	0.001223	24477696	24477696	25206784	25206784	29167616	29483008	29818880	29818880	29818880	29818880	29818880	29818880	29818880	29614080	26517504	26517504	26517504	26517504	29167616	29483008	31182848	31182848	31182848	31182848	31182848	31182848	31182848	37359616
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002194	0.168068	0.007316	0.000069	0.000000	0.000121	0.000061	0.000060	0.092237	0.271913	0.001907	26841088	26841088	32256000	32256000	69406720	70881280	78970880	78970880	78970880	78970880	78970880	78970880	78970880	97181696	37359616	37359616	37359616	37359616	80785408	80785408	80785408	80785408	80785408	80785408	80785408	80785408	80785408	97181696
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.003072	0.653691	0.030569	0.000112	0.000000	0.000199	0.000097	0.000102	0.104537	0.797668	0.005488	97181696	97181696	97206272	97206272	212738048	216563712	240066560	240066560	240066560	240066560	240066560	240066560	240066560	263790592	97181696	97181696	97206272	97206272	276385792	276385792	276385792	276385792	276385792	276385792	276385792	276385792	276385792	310624256
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.022420	1.623193	0.094199	0.000088	0.000000	0.000121	0.000060	0.000060	0.251482	1.999663	0.008160	240152576	240152576	263790592	263790592	443043840	443043840	452161536	452161536	452161536	452161536	452161536	452161536	452161536	436854784	310624256	310624256	310624256	310624256	563314688	563314688	563314688	563314688	563314688	563314688	563314688	563314688	563314688	571637760
13	5000000	2186385	43896	2769719	27836473	0	10358000	22096266	1	3997231	65587	0.053674	2.882557	0.240122	0.000074	0.000000	0.000125	0.000063	0.000063	0.409958	3.621590	0.035081	379285504	379285504	419287040	419287040	777908224	809889792	853250048	853250048	853250048	853250048	853250048	853250048	853250048	886992896	571637760	571637760	571637760	571637760	1075781632	1075781632	1075781632	1075781632	1075781632	1075781632	1075781632	1075781632	1075781632	1075781632
14	5000000	2317482	45104	2637414	26907699	0	8701626	30797892	0	6314713	110691	0.053182	2.316288	0.104729	0.000073	0.000000	0.000134	0.000061	0.000073	0.422394	2.923763	0.026963	684498944	684498944	724500480	724500480	793624576	812163072	812294144	812294144	812294144	812294144	812294144	812294144	812294144	873463808	1075781632	1075781632	1075781632	1075781632	1075781632	1075781632	1075781632	1075781632	1075781632	1075781632	1075781632	1075781632	1075781632	1075781632
15	5000000	2184299	29740	2785961	27004443	0	8452933	39250825	1	8499012	140431	0.055183	3.276748	0.251426	0.000073	0.000000	0.000125	0.000063	0.000062	0.352839	3.955282	0.018889	685940736	685940736	725942272	725942272	1330065408	1348669440	1373601792	1373601792	1373601792	1373601792	1373601792	1373601792	1373601792	1383649280	1075781632	1075781632	1075781632	1075781632	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704
16	5000000	2277878	97320	2624802	25421026	0	8336624	47587449	0	10776890	237751	0.040458	2.162575	0.125755	0.000088	0.000000	0.000120	0.000060	0.000060	0.468152	2.819916	0.022768	1305976832	1305976832	1345978368	1345978368	1372672000	1390960640	1390960640	1390960640	1390960640	1390960640	1390960640	1390960640	1390960640	1442328576	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704
17	5000000	2304997	58326	2636677	26502165	0	7836035	55423484	0	13081887	296077	0.037810	2.231628	0.261879	0.000074	0.000000	0.000142	0.000076	0.000066	0.372005	2.923916	0.020378	1300291584	1300291584	1340293120	1340293120	1362980864	1381646336	1409859584	1409859584	1409859584	1409859584	1409859584	1409859584	1409859584	1454735360	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704
18	5000000	2473861	48806	2477333	24383719	0	6791716	62215200	0	15555748	344883	0.016424	2.196470	0.130552	0.000075	0.000000	0.000127	0.000064	0.000063	0.288972	2.650563	0.017942	1367683072	1367683072	1367683072	1367683072	1422020608	1441955840	1412980736	1412980736	1412980736	1412980736	1412980736	1412980736	1412980736	1415360512	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704	1919176704
19	5000000	2578417	55576	2366007	22673628	0	5768148	67983348	1	18134165	400459	0.038405	4.082854	0.258928	0.000084	0.000000	0.000143	0.000072	0.000071	0.337643	4.738103	0.020047	1353973760	1353973760	1393975296	1393975296	2473861120	2494488576	2509422592	2509422592	2509422592	2509422592	2509422592	2509422592	2509422592	2544578560	1919176704	1919176704	1919176704	1919176704	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872
20	5000000	2697195	207241	2095564	20321873	0	6040927	74024275	0	20831360	607700	0.017266	1.864303	0.311954	0.000104	0.000000	0.000167	0.000083	0.000084	0.797221	3.012434	0.021418	2477047808	2477047808	2477047808	2477047808	2525376512	2546954240	2522566656	2522566656	2522566656	2522566656	2522566656	2522566656	2522566656	2588405760	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872
21	5000000	2573318	61195	2365487	22438434	0	5060722	79084997	0	23404678	668895	0.017101	1.898011	0.245957	0.000074	0.000000	0.000127	0.000063	0.000064	0.274491	2.457971	0.022210	2512547840	2512547840	2512547840	2512547840	2512547840	2533134336	2576424960	2576424960	2576424960	2576424960	2576424960	2576424960	2576424960	2688630784	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872	3620687872
