round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000162	0.000199	0.000285	0.000080	0.000240	0.000165	0.000089	0.000076	0.000291	0.052340	0.050918	22446080	22577152	22577152	22577152	22646784	22646784	22646784	22646784	22646784	22708224	22708224	22708224	22708224	22708224	22577152	22577152	22577152	22577152	22646784	22646784	22646784	22646784	22646784	22708224	22708224	22708224	22708224	22708224
2	4	0	0	4	17	0	17	22	0	0	0	0.000106	0.000146	0.000257	0.000080	0.000000	0.000146	0.000073	0.000073	0.000317	0.001893	0.000842	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760
3	17	4	0	13	96	0	82	104	0	4	0	0.000105	0.000151	0.000279	0.000077	0.000000	0.000139	0.000070	0.000069	0.000292	0.001841	0.000799	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760	22773760
4	82	24	0	58	510	0	447	551	0	28	0	0.000105	0.000195	0.000222	0.000077	0.000000	0.000142	0.000071	0.000071	0.000326	0.001881	0.000813	22773760	22773760	22773760	22773760	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22773760	22773760	22773760	22773760	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856	22777856
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000104	0.000389	0.000230	0.000080	0.000000	0.000158	0.000071	0.000087	0.000316	0.002116	0.000840	22777856	22777856	22777856	22777856	22790144	22790144	22790144	22790144	22790144	22790144	22790144	22790144	22790144	22790144	22777856	22777856	22777856	22777856	22790144	22790144	22790144	22790144	22790144	22790144	22790144	22790144	22790144	22790144
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000106	0.000935	0.000322	0.000078	0.000000	0.000143	0.000072	0.000071	0.000385	0.002883	0.000914	22790144	22790144	22790144	22790144	22839296	22839296	22839296	22839296	22839296	22839296	22839296	22839296	22839296	22839296	22790144	22790144	22790144	22790144	22839296	22839296	22839296	22839296	22839296	22839296	22839296	22839296	22839296	22839296
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000134	0.003150	0.000311	0.000084	0.000000	0.000143	0.000071	0.000072	0.001061	0.005772	0.000888	22839296	22839296	22839296	22839296	23003136	23003136	23003136	23003136	23003136	23003136	23003136	23003136	23003136	23232512	22839296	22839296	22839296	22839296	23003136	23003136	23003136	23003136	23003136	23003136	23003136	23003136	23003136	23396352
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000322	0.012166	0.000733	0.000082	0.000000	0.000161	0.000085	0.000076	0.003158	0.017572	0.000949	23003136	23003136	23232512	23232512	24485888	24485888	24485888	24485888	24485888	24485888	24485888	24485888	24485888	25337856	23396352	23396352	23396352	23396352	24485888	24485888	24485888	24485888	24485888	24485888	24485888	24485888	24485888	26521600
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000552	0.033540	0.002368	0.000068	0.000000	0.000133	0.000068	0.000064	0.008630	0.046402	0.001112	24481792	24481792	25210880	25210880	29171712	29487104	29822976	29822976	29822976	29822976	29822976	29822976	29822976	29618176	26521600	26521600	26521600	26521600	29171712	29487104	31240192	31240192	31240192	31240192	31240192	31240192	31240192	37363712
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002138	0.162188	0.006836	0.000084	0.000000	0.000118	0.000060	0.000058	0.033227	0.206566	0.001974	26845184	26845184	32260096	32260096	69410816	70885376	78974976	78974976	78974976	78974976	78974976	78974976	78974976	97185792	37363712	37363712	37363712	37363712	80789504	80789504	80789504	80789504	80789504	80789504	80789504	80789504	80789504	97185792
