round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000134	0.000182	0.000282	0.000078	0.000209	0.000176	0.000085	0.000091	0.000293	0.051761	0.050408	22437888	22568960	22568960	22568960	22638592	22638592	22638592	22638592	22638592	22700032	22700032	22700032	22700032	22700032	22568960	22568960	22568960	22568960	22638592	22638592	22638592	22638592	22638592	22700032	22700032	22700032	22700032	22700032
2	4	0	0	4	17	0	17	22	0	0	0	0.000122	0.000146	0.000220	0.000076	0.000000	0.000159	0.000083	0.000076	0.000298	0.001804	0.000781	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568
3	17	4	0	13	96	0	82	104	0	4	0	0.000116	0.000149	0.000216	0.000076	0.000000	0.000157	0.000071	0.000086	0.000281	0.001761	0.000766	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568
4	82	24	0	58	510	0	447	551	0	28	0	0.000102	0.000184	0.000222	0.000077	0.000000	0.000159	0.000072	0.000087	0.000290	0.001819	0.000785	22765568	22765568	22765568	22765568	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22765568	22765568	22765568	22765568	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664	22769664
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000104	0.000318	0.000227	0.000098	0.000000	0.000144	0.000072	0.000072	0.000306	0.002010	0.000813	22769664	22769664	22769664	22769664	22781952	22781952	22781952	22781952	22781952	22781952	22781952	22781952	22781952	22781952	22769664	22769664	22769664	22769664	22781952	22781952	22781952	22781952	22781952	22781952	22781952	22781952	22781952	22781952
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000112	0.000830	0.000306	0.000089	0.000000	0.000159	0.000072	0.000086	0.000368	0.002691	0.000828	22781952	22781952	22781952	22781952	22831104	22831104	22831104	22831104	22831104	22831104	22831104	22831104	22831104	22831104	22781952	22781952	22781952	22781952	22831104	22831104	22831104	22831104	22831104	22831104	22831104	22831104	22831104	22831104
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000137	0.002759	0.000322	0.000079	0.000000	0.000146	0.000073	0.000073	0.001067	0.005386	0.000876	22831104	22831104	22831104	22831104	22994944	22994944	22994944	22994944	22994944	22994944	22994944	22994944	22994944	23224320	22831104	22831104	22831104	22831104	22994944	22994944	22994944	22994944	22994944	22994944	22994944	22994944	22994944	23396352
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000271	0.011032	0.000672	0.000099	0.000000	0.000146	0.000073	0.000073	0.003369	0.016534	0.000944	22994944	22994944	23224320	23224320	24477696	24477696	24477696	24477696	24477696	24477696	24477696	24477696	24477696	25329664	23396352	23396352	23396352	23396352	24477696	24477696	24477696	24477696	24477696	24477696	24477696	24477696	24477696	26517504
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000615	0.039588	0.002369	0.000081	0.000000	0.000140	0.000078	0.000062	0.008624	0.052608	0.001190	24473600	24473600	25202688	25202688	29163520	29478912	29814784	29814784	29814784	29814784	29814784	29814784	29814784	29609984	26517504	26517504	26517504	26517504	29163520	29478912	31182848	31182848	31182848	31182848	31182848	31182848	31182848	37359616
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002210	0.161941	0.006835	0.000098	0.000000	0.000118	0.000059	0.000059	0.032999	0.206239	0.002037	26836992	26836992	32251904	32251904	69402624	70877184	78966784	78966784	78966784	78966784	78966784	78966784	78966784	97177600	37359616	37359616	37359616	37359616	80785408	80785408	80785408	80785408	80785408	80785408	80785408	80785408	80785408	97177600
