round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000133	0.000194	0.000294	0.000079	0.000212	0.000158	0.000084	0.000074	0.000299	0.051597	0.050228	22421504	22552576	22552576	22552576	22622208	22622208	22622208	22622208	22622208	22683648	22683648	22683648	22683648	22683648	22552576	22552576	22552576	22552576	22622208	22622208	22622208	22622208	22622208	22683648	22683648	22683648	22683648	22683648
2	4	0	0	4	17	0	17	22	0	0	0	0.000105	0.000162	0.000224	0.000078	0.000000	0.000143	0.000072	0.000071	0.000305	0.001804	0.000787	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184
3	17	4	0	13	96	0	82	104	0	4	0	0.000102	0.000158	0.000218	0.000076	0.000000	0.000139	0.000070	0.000070	0.000289	0.001746	0.000763	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184
4	82	24	0	58	510	0	447	551	0	28	0	0.000102	0.000200	0.000218	0.000075	0.000000	0.000139	0.000070	0.000069	0.000285	0.001791	0.000772	22749184	22749184	22749184	22749184	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22749184	22749184	22749184	22749184	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000103	0.000332	0.000224	0.000076	0.000000	0.000139	0.000070	0.000069	0.000333	0.001984	0.000777	22753280	22753280	22753280	22753280	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22753280	22753280	22753280	22753280	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000105	0.000860	0.000312	0.000079	0.000000	0.000141	0.000071	0.000070	0.000373	0.002670	0.000800	22765568	22765568	22765568	22765568	22814720	22814720	22814720	22814720	22814720	22814720	22814720	22814720	22814720	22814720	22765568	22765568	22765568	22765568	22814720	22814720	22814720	22814720	22814720	22814720	22814720	22814720	22814720	22814720
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000120	0.002866	0.000312	0.000079	0.000000	0.000144	0.000072	0.000072	0.001031	0.005408	0.000855	22814720	22814720	22814720	22814720	22978560	22978560	22978560	22978560	22978560	22978560	22978560	22978560	22978560	23207936	22814720	22814720	22814720	22814720	22978560	22978560	22978560	22978560	22978560	22978560	22978560	22978560	22978560	23396352
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000269	0.011527	0.000698	0.000067	0.000000	0.000148	0.000075	0.000074	0.002951	0.016555	0.000894	22978560	22978560	23207936	23207936	24461312	24461312	24461312	24461312	24461312	24461312	24461312	24461312	24461312	25313280	23396352	23396352	23396352	23396352	24461312	24461312	24461312	24461312	24461312	24461312	24461312	24461312	24461312	26521600
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000592	0.037347	0.002583	0.000080	0.000000	0.000134	0.000076	0.000058	0.008388	0.050286	0.001161	24457216	24457216	25186304	25186304	29147136	29462528	29798400	29798400	29798400	29798400	29798400	29798400	29798400	29593600	26521600	26521600	26521600	26521600	29147136	29462528	31514624	31514624	31514624	31514624	31514624	31514624	31514624	37363712
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002124	0.167512	0.006884	0.000099	0.000000	0.000117	0.000058	0.000059	0.042037	0.220642	0.001868	26820608	26820608	32235520	32235520	69386240	70860800	78950400	78950400	78950400	78950400	78950400	78950400	78950400	97161216	37363712	37363712	37363712	37363712	80789504	80789504	80789504	80789504	80789504	80789504	80789504	80789504	80789504	97161216
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.002712	0.656465	0.035239	0.000085	0.000000	0.000116	0.000058	0.000058	0.141300	0.841454	0.005538	97161216	97161216	97185792	97185792	212717568	216543232	240046080	240046080	240046080	240046080	240046080	240046080	240046080	263770112	97161216	97161216	97185792	97185792	276389888	276389888	276389888	276389888	276389888	276389888	276389888	276389888	276389888	310628352
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.023892	1.625079	0.148735	0.000080	0.000000	0.000136	0.000067	0.000068	0.358530	2.166156	0.009705	240132096	240132096	263770112	263770112	443023360	443023360	452141056	452141056	452141056	452141056	452141056	452141056	452141056	436834304	310628352	310628352	310628352	310628352	563318784	563318784	563318784	563318784	563318784	563318784	563318784	563318784	563318784	571641856
13	5000000	2186385	43896	2769719	27836473	0	10358000	22096266	1	3997231	65587	0.058715	2.858432	0.314610	0.000118	0.000000	0.000199	0.000100	0.000099	0.568784	3.840169	0.039311	379265024	379265024	419266560	419266560	777887744	809869312	853229568	853229568	853229568	853229568	853229568	853229568	853229568	886972416	571641856	571641856	571641856	571641856	1075486720	1075486720	1075486720	1075486720	1075486720	1075486720	1075486720	1075486720	1075486720	1075486720
