round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000133	0.000193	0.000313	0.000079	0.000240	0.000163	0.000088	0.000075	0.000292	0.053250	0.051837	22417408	22548480	22548480	22548480	22618112	22618112	22618112	22618112	22618112	22679552	22679552	22679552	22679552	22679552	22548480	22548480	22548480	22548480	22618112	22618112	22618112	22618112	22618112	22679552	22679552	22679552	22679552	22679552
2	4	0	0	4	17	0	17	22	0	0	0	0.000109	0.000148	0.000223	0.000092	0.000000	0.000144	0.000072	0.000072	0.000289	0.001802	0.000798	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088
3	17	4	0	13	96	0	82	104	0	4	0	0.000111	0.000156	0.000219	0.000091	0.000000	0.000143	0.000071	0.000071	0.000287	0.001798	0.000792	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088	22745088
4	82	24	0	58	510	0	447	551	0	28	0	0.000107	0.000206	0.000218	0.000089	0.000000	0.000142	0.000071	0.000071	0.000281	0.001853	0.000810	22745088	22745088	22745088	22745088	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22745088	22745088	22745088	22745088	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000110	0.000426	0.000241	0.000079	0.000000	0.000139	0.000070	0.000069	0.000301	0.002118	0.000822	22749184	22749184	22749184	22749184	22761472	22761472	22761472	22761472	22761472	22761472	22761472	22761472	22761472	22761472	22749184	22749184	22749184	22749184	22761472	22761472	22761472	22761472	22761472	22761472	22761472	22761472	22761472	22761472
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000110	0.001314	0.000318	0.000079	0.000000	0.000143	0.000072	0.000071	0.000393	0.003181	0.000823	22761472	22761472	22761472	22761472	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22761472	22761472	22761472	22761472	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000117	0.004672	0.000309	0.000081	0.000000	0.000142	0.000071	0.000071	0.001040	0.007227	0.000866	22810624	22810624	22810624	22810624	22974464	22974464	22974464	22974464	22974464	22974464	22974464	22974464	22974464	23203840	22810624	22810624	22810624	22810624	22974464	22974464	22974464	22974464	22974464	22974464	22974464	22974464	22974464	23396352
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000267	0.017089	0.000633	0.000071	0.000000	0.000123	0.000062	0.000061	0.002924	0.021961	0.000854	22974464	22974464	23203840	23203840	24457216	24457216	24457216	24457216	24457216	24457216	24457216	24457216	24457216	25309184	23396352	23396352	23396352	23396352	24457216	24457216	24457216	24457216	24457216	24457216	24457216	24457216	24457216	26521600
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000531	0.055988	0.002851	0.000102	0.000000	0.000166	0.000082	0.000084	0.008371	0.069246	0.001236	24453120	24453120	25182208	25182208	29143040	29458432	29794304	29794304	29794304	29794304	29794304	29794304	29794304	29589504	26521600	26521600	26521600	26521600	29143040	29458432	31186944	31186944	31186944	31186944	31186944	31186944	31186944	37363712
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002218	0.257614	0.007251	0.000068	0.000000	0.000117	0.000058	0.000058	0.033668	0.302904	0.001968	26816512	26816512	32231424	32231424	69382144	70856704	78946304	78946304	78946304	78946304	78946304	78946304	78946304	97157120	37363712	37363712	37363712	37363712	80789504	80789504	80789504	80789504	80789504	80789504	80789504	80789504	80789504	97157120
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.002799	0.951657	0.030413	0.000073	0.000000	0.000118	0.000059	0.000059	0.106192	1.096585	0.005334	97157120	97157120	97181696	97181696	212713472	216539136	240041984	240041984	240041984	240041984	240041984	240041984	240041984	263766016	97157120	97157120	97181696	97181696	276389888	276389888	276389888	276389888	276389888	276389888	276389888	276389888	276389888	310628352
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.022924	2.365482	0.110613	0.000085	0.000000	0.000140	0.000078	0.000062	0.247900	2.755434	0.008290	240128000	240128000	263766016	263766016	443019264	443019264	452136960	452136960	452136960	452136960	452136960	452136960	452136960	436830208	310628352	310628352	310628352	310628352	563318784	563318784	563318784	563318784	563318784	563318784	563318784	563318784	563318784	571641856
13	5000000	2186385	43896	2769719	27836473	0	10358000	22096266	1	3997231	65587	0.054958	4.122869	0.247081	0.000078	0.000000	0.000128	0.000064	0.000064	0.416585	4.878656	0.036958	379260928	379260928	419262464	419262464	777883648	809865216	853225472	853225472	853225472	853225472	853225472	853225472	853225472	886968320	571641856	571641856	571641856	571641856	1075507200	1075507200	1075507200	1075507200	1075507200	1075507200	1075507200	1075507200	1075507200	1075507200
14	5000000	2317482	45104	2637414	26907699	0	8701626	30797892	0	6314713	110691	0.055117	3.445943	0.107235	0.000102	0.000000	0.000123	0.000063	0.000060	0.397208	4.034506	0.028777	684474368	684474368	724475904	724475904	793600000	812138496	812269568	812269568	812269568	812269568	812269568	812269568	812269568	873439232	1075507200	1075507200	1075507200	1075507200	1075507200	1075507200	1075507200	1075507200	1075507200	1075507200	1075507200	1075507200	1075507200	1075507200
15	5000000	2184299	29740	2785961	27004443	0	8452933	39250825	1	8499012	140431	0.055765	4.618792	0.248902	0.000086	0.000000	0.000121	0.000061	0.000060	0.348605	5.289904	0.017632	685916160	685916160	725917696	725917696	1330040832	1348644864	1373577216	1373577216	1373577216	1373577216	1373577216	1373577216	1373577216	1383624704	1075507200	1075507200	1075507200	1075507200	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024
16	5000000	2277878	97320	2624802	25421026	0	8336624	47587449	0	10776890	237751	0.038193	3.225842	0.126318	0.000086	0.000000	0.000135	0.000075	0.000060	0.471625	3.884698	0.022498	1305952256	1305952256	1345953792	1345953792	1372647424	1390936064	1390936064	1390936064	1390936064	1390936064	1390936064	1390936064	1390936064	1442304000	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024
17	5000000	2304997	58326	2636677	26502165	0	7836035	55423484	0	13081887	296077	0.038461	3.321358	0.258721	0.000076	0.000000	0.000125	0.000062	0.000063	0.384527	4.022954	0.019686	1300267008	1300267008	1340268544	1340268544	1362956288	1381621760	1409835008	1409835008	1409835008	1409835008	1409835008	1409835008	1409835008	1454710784	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024
18	5000000	2473861	48806	2477333	24383719	0	6791716	62215200	0	15555748	344883	0.016489	3.315324	0.125326	0.000090	0.000000	0.000125	0.000063	0.000062	0.286099	3.761790	0.018337	1367658496	1367658496	1367658496	1367658496	1421996032	1441931264	1412956160	1412956160	1412956160	1412956160	1412956160	1412956160	1412956160	1415335936	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024	1919361024
19	5000000	2578417	55576	2366007	22673628	0	5768148	67983348	1	18134165	400459	0.039286	5.673567	0.254029	0.000077	0.000000	0.000125	0.000063	0.000062	0.320823	6.306966	0.019059	1353949184	1353949184	1393950720	1393950720	2473836544	2494464000	2509398016	2509398016	2509398016	2509398016	2509398016	2509398016	2509398016	2544553984	1919361024	1919361024	1919361024	1919361024	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192
20	5000000	2697195	207241	2095564	20321873	0	6040927	74024275	0	20831360	607700	0.016054	2.812612	0.097246	0.000083	0.000000	0.000134	0.000074	0.000059	0.372275	3.318990	0.020586	2477023232	2477023232	2477023232	2477023232	2525351936	2546929664	2522542080	2522542080	2522542080	2522542080	2522542080	2522542080	2522542080	2588381184	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192
21	5000000	2573318	61195	2365487	22438434	0	5060722	79084997	0	23404678	668895	0.015714	2.864844	0.245383	0.000077	0.000000	0.000124	0.000062	0.000061	0.275958	3.424394	0.022294	2512523264	2512523264	2512523264	2512523264	2512523264	2533109760	2576400384	2576400384	2576400384	2576400384	2576400384	2576400384	2576400384	2688606208	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192
22	5000000	2682186	96775	2221039	23331495	0	5528956	84613953	0	26086864	765670	0.016467	2.903025	0.072605	0.000073	0.000000	0.000121	0.000061	0.000060	0.365116	3.380218	0.022811	2576400384	2576400384	2576400384	2576400384	2576400384	2597855232	2556887040	2556887040	2556887040	2556887040	2556887040	2556887040	2556887040	2673807360	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192	3620872192
