round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000145	0.000185	0.000301	0.000082	0.000227	0.000160	0.000085	0.000075	0.000289	0.050962	0.049574	22388736	22519808	22519808	22523904	22593536	22593536	22593536	22593536	22593536	22654976	22654976	22654976	22654976	22654976	22519808	22519808	22519808	22523904	22593536	22593536	22593536	22593536	22593536	22654976	22654976	22654976	22654976	22654976
2	4	0	0	4	17	0	17	22	0	0	0	0.000108	0.000146	0.000235	0.000079	0.000000	0.000146	0.000073	0.000073	0.000291	0.001812	0.000809	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512
3	17	4	0	13	96	0	82	104	0	4	0	0.000105	0.000148	0.000234	0.000078	0.000000	0.000144	0.000072	0.000072	0.000282	0.001768	0.000776	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512	22720512
4	82	24	0	58	510	0	447	551	0	28	0	0.000106	0.000185	0.000237	0.000076	0.000000	0.000140	0.000070	0.000070	0.000279	0.001824	0.000802	22720512	22720512	22720512	22720512	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22720512	22720512	22720512	22720512	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000105	0.000312	0.000227	0.000077	0.000000	0.000141	0.000070	0.000071	0.000309	0.001973	0.000801	22724608	22724608	22724608	22724608	22736896	22736896	22736896	22736896	22736896	22736896	22736896	22736896	22736896	22736896	22724608	22724608	22724608	22724608	22736896	22736896	22736896	22736896	22736896	22736896	22736896	22736896	22736896	22736896
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000110	0.000821	0.000332	0.000080	0.000000	0.000141	0.000071	0.000070	0.000355	0.002662	0.000823	22736896	22736896	22736896	22736896	22786048	22786048	22786048	22786048	22786048	22786048	22786048	22786048	22786048	22786048	22736896	22736896	22736896	22736896	22786048	22786048	22786048	22786048	22786048	22786048	22786048	22786048	22786048	22786048
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000121	0.002741	0.000297	0.000092	0.000000	0.000142	0.000071	0.000071	0.001046	0.005293	0.000854	22786048	22786048	22786048	22786048	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888	23179264	22786048	22786048	22786048	22786048	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888	23396352
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000282	0.011020	0.000687	0.000080	0.000000	0.000140	0.000070	0.000070	0.003310	0.016451	0.000931	22949888	22949888	23179264	23179264	24432640	24432640	24432640	24432640	24432640	24432640	24432640	24432640	24432640	25284608	23396352	23396352	23396352	23396352	24432640	24432640	24432640	24432640	24432640	24432640	24432640	24432640	24432640	26525696
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000616	0.035297	0.002351	0.000082	0.000000	0.000121	0.000060	0.000061	0.008333	0.047975	0.001174	24428544	24428544	25157632	25157632	29118464	29433856	29769728	29769728	29769728	29769728	29769728	29769728	29769728	29564928	26525696	26525696	26525696	26525696	29118464	29433856	31191040	31191040	31191040	31191040	31191040	31191040	31191040	37367808
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002138	0.167406	0.006864	0.000094	0.000000	0.000118	0.000059	0.000059	0.036880	0.215444	0.001943	26791936	26791936	32206848	32206848	69357568	70832128	78921728	78921728	78921728	78921728	78921728	78921728	78921728	97132544	37367808	37367808	37367808	37367808	80793600	80793600	80793600	80793600	80793600	80793600	80793600	80793600	80793600	97132544
