round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000155	0.000206	0.000296	0.000092	0.000221	0.000158	0.000084	0.000074	0.000283	0.051193	0.049784	22466560	22597632	22597632	22597632	22667264	22667264	22667264	22667264	22667264	22728704	22728704	22728704	22728704	22728704	22597632	22597632	22597632	22597632	22667264	22667264	22667264	22667264	22667264	22728704	22728704	22728704	22728704	22728704
2	4	0	0	4	17	0	17	22	0	0	0	0.000107	0.000144	0.000238	0.000078	0.000000	0.000142	0.000071	0.000071	0.000279	0.001788	0.000800	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240
3	17	4	0	13	96	0	82	104	0	4	0	0.000105	0.000150	0.000225	0.000076	0.000000	0.000140	0.000070	0.000070	0.000274	0.001751	0.000781	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240	22794240
4	82	24	0	58	510	0	447	551	0	28	0	0.000107	0.000198	0.000234	0.000097	0.000000	0.000139	0.000069	0.000070	0.000292	0.001866	0.000799	22794240	22794240	22794240	22794240	22798336	22798336	22798336	22798336	22798336	22798336	22798336	22798336	22798336	22798336	22794240	22794240	22794240	22794240	22798336	22798336	22798336	22798336	22798336	22798336	22798336	22798336	22798336	22798336
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000106	0.000355	0.000224	0.000076	0.000000	0.000139	0.000069	0.000070	0.000317	0.002025	0.000809	22798336	22798336	22798336	22798336	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22798336	22798336	22798336	22798336	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000104	0.000978	0.000329	0.000079	0.000000	0.000140	0.000070	0.000070	0.000394	0.002840	0.000814	22810624	22810624	22810624	22810624	22859776	22859776	22859776	22859776	22859776	22859776	22859776	22859776	22859776	22859776	22810624	22810624	22810624	22810624	22859776	22859776	22859776	22859776	22859776	22859776	22859776	22859776	22859776	22859776
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000118	0.003241	0.000329	0.000080	0.000000	0.000156	0.000070	0.000086	0.001045	0.005825	0.000856	22859776	22859776	22859776	22859776	23023616	23023616	23023616	23023616	23023616	23023616	23023616	23023616	23023616	23252992	22859776	22859776	22859776	22859776	23023616	23023616	23023616	23023616	23023616	23023616	23023616	23023616	23023616	23396352
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000269	0.012203	0.000690	0.000081	0.000000	0.000154	0.000071	0.000083	0.003319	0.017677	0.000960	23023616	23023616	23252992	23252992	24506368	24506368	24506368	24506368	24506368	24506368	24506368	24506368	24506368	25358336	23396352	23396352	23396352	23396352	24506368	24506368	24506368	24506368	24506368	24506368	24506368	24506368	24506368	26521600
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000620	0.041722	0.002731	0.000079	0.000000	0.000141	0.000071	0.000070	0.010010	0.056611	0.001308	24502272	24502272	25231360	25231360	29192192	29507584	29843456	29843456	29843456	29843456	29843456	29843456	29843456	29638656	26521600	26521600	26521600	26521600	29192192	29507584	31186944	31186944	31186944	31186944	31186944	31186944	31186944	37363712
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002827	0.185213	0.007284	0.000067	0.000000	0.000116	0.000059	0.000058	0.043510	0.240973	0.001955	26865664	26865664	32280576	32280576	69431296	70905856	78995456	78995456	78995456	78995456	78995456	78995456	78995456	97206272	37363712	37363712	37363712	37363712	80789504	80789504	80789504	80789504	80789504	80789504	80789504	80789504	80789504	97206272
