round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000158	0.000186	0.000348	0.000107	0.000227	0.000221	0.000141	0.000080	0.000317	0.054495	0.052930	22421504	22552576	22552576	22552576	22622208	22622208	22622208	22622208	22622208	22683648	22683648	22683648	22683648	22683648	22552576	22552576	22552576	22552576	22622208	22622208	22622208	22622208	22622208	22683648	22683648	22683648	22683648	22683648
2	4	0	0	4	17	0	17	22	0	0	0	0.000110	0.000146	0.000240	0.000093	0.000000	0.000143	0.000071	0.000072	0.000318	0.001861	0.000812	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184
3	17	4	0	13	96	0	82	104	0	4	0	0.000109	0.000152	0.000230	0.000077	0.000000	0.000141	0.000071	0.000071	0.000311	0.001824	0.000804	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184	22749184
4	82	24	0	58	510	0	447	551	0	28	0	0.000106	0.000187	0.000246	0.000076	0.000000	0.000139	0.000070	0.000070	0.000306	0.001841	0.000781	22749184	22749184	22749184	22749184	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22749184	22749184	22749184	22749184	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280	22753280
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000109	0.000326	0.000248	0.000077	0.000000	0.000141	0.000070	0.000070	0.000347	0.002064	0.000815	22753280	22753280	22753280	22753280	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22753280	22753280	22753280	22753280	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568	22765568
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000110	0.000860	0.000362	0.000080	0.000000	0.000142	0.000071	0.000071	0.000409	0.002790	0.000827	22765568	22765568	22765568	22765568	22814720	22814720	22814720	22814720	22814720	22814720	22814720	22814720	22814720	22814720	22765568	22765568	22765568	22765568	22814720	22814720	22814720	22814720	22814720	22814720	22814720	22814720	22814720	22814720
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000121	0.002864	0.000357	0.000080	0.000000	0.000142	0.000071	0.000071	0.001066	0.005499	0.000871	22814720	22814720	22814720	22814720	22978560	22978560	22978560	22978560	22978560	22978560	22978560	22978560	22978560	23207936	22814720	22814720	22814720	22814720	22978560	22978560	22978560	22978560	22978560	22978560	22978560	22978560	22978560	23396352
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000273	0.011326	0.000713	0.000082	0.000000	0.000145	0.000072	0.000072	0.003452	0.016970	0.000980	22978560	22978560	23207936	23207936	24461312	24461312	24461312	24461312	24461312	24461312	24461312	24461312	24461312	25313280	23396352	23396352	23396352	23396352	24461312	24461312	24461312	24461312	24461312	24461312	24461312	24461312	24461312	26525696
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000628	0.038424	0.002441	0.000096	0.000000	0.000136	0.000072	0.000064	0.008503	0.051486	0.001259	24457216	24457216	25186304	25186304	29147136	29462528	29798400	29798400	29798400	29798400	29798400	29798400	29798400	29593600	26525696	26525696	26525696	26525696	29147136	29462528	31191040	31191040	31191040	31191040	31191040	31191040	31191040	37367808
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002159	0.169613	0.007227	0.000096	0.000000	0.000137	0.000072	0.000065	0.033125	0.214285	0.001929	26820608	26820608	32235520	32235520	69386240	70860800	78950400	78950400	78950400	78950400	78950400	78950400	78950400	97161216	37367808	37367808	37367808	37367808	80793600	80793600	80793600	80793600	80793600	80793600	80793600	80793600	80793600	97161216
