round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000147	0.000202	0.000302	0.000080	0.000219	0.000157	0.000084	0.000073	0.000302	0.051505	0.050096	22396928	22528000	22528000	22528000	22597632	22597632	22597632	22597632	22597632	22659072	22659072	22659072	22659072	22659072	22528000	22528000	22528000	22528000	22597632	22597632	22597632	22597632	22597632	22659072	22659072	22659072	22659072	22659072
2	4	0	0	4	17	0	17	22	0	0	0	0.000104	0.000165	0.000223	0.000077	0.000000	0.000143	0.000072	0.000072	0.000293	0.001821	0.000816	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608
3	17	4	0	13	96	0	82	104	0	4	0	0.000100	0.000163	0.000216	0.000076	0.000000	0.000139	0.000070	0.000070	0.000296	0.001779	0.000789	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608	22724608
4	82	24	0	58	510	0	447	551	0	28	0	0.000102	0.000215	0.000223	0.000076	0.000000	0.000140	0.000070	0.000070	0.000287	0.001851	0.000808	22724608	22724608	22724608	22724608	22728704	22728704	22728704	22728704	22728704	22728704	22728704	22728704	22728704	22728704	22724608	22724608	22724608	22724608	22728704	22728704	22728704	22728704	22728704	22728704	22728704	22728704	22728704	22728704
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000104	0.000359	0.000224	0.000077	0.000000	0.000144	0.000074	0.000069	0.000307	0.002055	0.000840	22728704	22728704	22728704	22728704	22740992	22740992	22740992	22740992	22740992	22740992	22740992	22740992	22740992	22740992	22728704	22728704	22728704	22728704	22740992	22740992	22740992	22740992	22740992	22740992	22740992	22740992	22740992	22740992
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000121	0.000950	0.000318	0.000079	0.000000	0.000158	0.000087	0.000071	0.000384	0.002838	0.000827	22740992	22740992	22740992	22740992	22790144	22790144	22790144	22790144	22790144	22790144	22790144	22790144	22790144	22790144	22740992	22740992	22740992	22740992	22790144	22790144	22790144	22790144	22790144	22790144	22790144	22790144	22790144	22790144
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000121	0.003162	0.000309	0.000084	0.000000	0.000143	0.000071	0.000072	0.001045	0.005769	0.000904	22790144	22790144	22790144	22790144	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	23183360	22790144	22790144	22790144	22790144	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	23396352
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000277	0.011983	0.000696	0.000080	0.000000	0.000165	0.000073	0.000092	0.003333	0.017507	0.000973	22953984	22953984	23183360	23183360	24436736	24436736	24436736	24436736	24436736	24436736	24436736	24436736	24436736	25288704	23396352	23396352	23396352	23396352	24436736	24436736	24436736	24436736	24436736	24436736	24436736	24436736	24436736	26521600
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000617	0.042194	0.002720	0.000098	0.000000	0.000145	0.000073	0.000072	0.010072	0.057163	0.001316	24432640	24432640	25161728	25161728	29122560	29437952	29773824	29773824	29773824	29773824	29773824	29773824	29773824	29569024	26521600	26521600	26521600	26521600	29122560	29437952	31186944	31186944	31186944	31186944	31186944	31186944	31186944	37363712
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002831	0.166202	0.007015	0.000083	0.000000	0.000124	0.000058	0.000066	0.042744	0.221021	0.002022	26796032	26796032	32210944	32210944	69361664	70836224	78925824	78925824	78925824	78925824	78925824	78925824	78925824	97136640	37363712	37363712	37363712	37363712	80789504	80789504	80789504	80789504	80789504	80789504	80789504	80789504	80789504	97136640
