round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000161	0.000217	0.000311	0.000084	0.000212	0.000167	0.000089	0.000078	0.000295	0.053131	0.051686	22753280	22884352	22884352	22884352	22953984	22953984	22953984	22953984	22953984	23015424	23015424	23015424	23015424	23015424	22884352	22884352	22884352	22884352	22953984	22953984	22953984	22953984	22953984	23015424	23015424	23015424	23015424	23015424
2	4	0	0	4	17	0	17	22	0	0	0	0.000107	0.000149	0.000222	0.000080	0.000000	0.000164	0.000075	0.000089	0.000292	0.001828	0.000814	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960
3	17	4	0	13	96	0	82	104	0	4	0	0.000106	0.000157	0.000218	0.000081	0.000000	0.000164	0.000084	0.000080	0.000290	0.001834	0.000819	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960
4	82	24	0	58	510	0	447	551	0	28	0	0.000107	0.000201	0.000222	0.000080	0.000000	0.000164	0.000089	0.000075	0.000287	0.001867	0.000807	23080960	23080960	23080960	23080960	23085056	23085056	23085056	23085056	23085056	23085056	23085056	23085056	23085056	23085056	23080960	23080960	23080960	23080960	23085056	23085056	23085056	23085056	23085056	23085056	23085056	23085056	23085056	23085056
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000123	0.000362	0.000225	0.000083	0.000000	0.000150	0.000076	0.000074	0.000374	0.002154	0.000837	23085056	23085056	23085056	23085056	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23085056	23085056	23085056	23085056	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000113	0.001008	0.000249	0.000083	0.000000	0.000152	0.000077	0.000075	0.000378	0.002838	0.000855	23097344	23097344	23097344	23097344	23146496	23146496	23146496	23146496	23146496	23146496	23146496	23146496	23146496	23146496	23097344	23097344	23097344	23097344	23146496	23146496	23146496	23146496	23146496	23146496	23146496	23146496	23146496	23146496
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000123	0.003324	0.000313	0.000081	0.000000	0.000150	0.000075	0.000074	0.001062	0.005962	0.000909	23146496	23146496	23146496	23146496	23310336	23310336	23310336	23310336	23310336	23310336	23310336	23310336	23310336	23539712	23146496	23146496	23146496	23146496	23310336	23310336	23310336	23310336	23310336	23310336	23310336	23310336	23310336	23539712
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000270	0.012551	0.000693	0.000086	0.000000	0.000152	0.000077	0.000075	0.003343	0.018050	0.000954	23310336	23310336	23539712	23539712	24793088	24793088	24793088	24793088	24793088	24793088	24793088	24793088	24793088	25649152	23396352	23396352	23539712	23539712	24793088	24793088	24793088	24793088	24793088	24793088	24793088	24793088	24793088	26779648
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000608	0.042939	0.002792	0.000120	0.000000	0.000213	0.000108	0.000106	0.009664	0.057696	0.001359	24793088	24793088	25518080	25518080	29478912	29798400	30130176	30130176	30130176	30130176	30130176	30130176	30130176	29929472	26779648	26779648	26779648	26779648	29478912	29798400	31444992	31444992	31444992	31444992	31444992	31444992	31444992	37621760
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002176	0.162327	0.006949	0.000066	0.000000	0.000116	0.000059	0.000057	0.033144	0.206681	0.001902	27156480	27156480	32567296	32567296	69722112	71196672	79282176	79282176	79282176	79282176	79282176	79282176	79282176	97497088	37621760	37621760	37621760	37621760	81047552	81047552	81047552	81047552	81047552	81047552	81047552	81047552	81047552	97497088
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.002646	0.630750	0.030648	0.000082	0.000000	0.000124	0.000063	0.000061	0.106074	0.775632	0.005309	97497088	97497088	97521664	97521664	213053440	216875008	240373760	240373760	240373760	240373760	240373760	240373760	240373760	264101888	97497088	97497088	97521664	97521664	276652032	276652032	276652032	276652032	276652032	276652032	276652032	276652032	276652032	310890496
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.023003	1.574551	0.106975	0.000072	0.000000	0.000119	0.000060	0.000059	0.250110	1.962966	0.008136	240463872	240463872	264101888	264101888	443355136	443355136	452476928	452476928	452476928	452476928	452476928	452476928	452476928	437166080	310890496	310890496	310890496	310890496	563576832	563576832	563576832	563576832	563576832	563576832	563576832	563576832	563576832	571904000
13	5000000	2186385	43896	2769719	27836473	0	10358000	22096266	1	3997231	65587	0.054251	2.763698	0.256047	0.000098	0.000000	0.000165	0.000084	0.000082	0.421493	3.532294	0.036541	379596800	379596800	419598336	419598336	778223616	810205184	853561344	853561344	853561344	853561344	853561344	853561344	853561344	887304192	571904000	571904000	571904000	571904000	1075744768	1075744768	1075744768	1075744768	1075744768	1075744768	1075744768	1075744768	1075744768	1075744768
14	5000000	2317482	45104	2637414	26907699	0	8701626	30797892	0	6314713	110691	0.052848	2.219265	0.099927	0.000076	0.000000	0.000125	0.000063	0.000062	0.394448	2.793838	0.027149	684814336	684814336	724815872	724815872	793935872	812474368	812605440	812605440	812605440	812605440	812605440	812605440	812605440	873775104	1075744768	1075744768	1075744768	1075744768	1075744768	1075744768	1075744768	1075744768	1075744768	1075744768	1075744768	1075744768	1075744768	1075744768
15	5000000	2184299	29740	2785961	27004443	0	8452933	39250825	1	8499012	140431	0.054895	3.167856	0.245989	0.000077	0.000000	0.000152	0.000081	0.000071	0.345723	3.831705	0.017014	686252032	686252032	726253568	726253568	1330380800	1348980736	1373917184	1373917184	1373917184	1373917184	1373917184	1373917184	1373917184	1383964672	1075744768	1075744768	1075744768	1075744768	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328
16	5000000	2277878	97320	2624802	25421026	0	8336624	47587449	0	10776890	237751	0.038917	2.066484	0.129951	0.000072	0.000000	0.000119	0.000060	0.000059	0.462241	2.719409	0.021625	1306292224	1306292224	1346293760	1346293760	1372987392	1391276032	1391276032	1391276032	1391276032	1391276032	1391276032	1391276032	1391276032	1442639872	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328
17	5000000	2304997	58326	2636677	26502165	0	7836035	55423484	0	13081887	296077	0.038404	2.152133	0.263939	0.000079	0.000000	0.000132	0.000067	0.000066	0.392977	2.866534	0.018869	1300602880	1300602880	1340604416	1340604416	1363292160	1381957632	1410174976	1410174976	1410174976	1410174976	1410174976	1410174976	1410174976	1455046656	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328
18	5000000	2473861	48806	2477333	24383719	0	6791716	62215200	0	15555748	344883	0.016840	2.129031	0.130383	0.000088	0.000000	0.000128	0.000065	0.000063	0.294268	2.589572	0.018833	1367994368	1367994368	1367994368	1367994368	1422331904	1442267136	1413292032	1413292032	1413292032	1413292032	1413292032	1413292032	1413292032	1415675904	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328	1919459328
19	5000000	2578417	55576	2366007	22673628	0	5768148	67983348	1	18134165	400459	0.039499	4.009214	0.260993	0.000077	0.000000	0.000138	0.000065	0.000073	0.331213	4.661141	0.020007	1354289152	1354289152	1394290688	1394290688	2474176512	2494803968	2509733888	2509733888	2509733888	2509733888	2509733888	2509733888	2509733888	2544889856	1919459328	1919459328	1919459328	1919459328	3621130240	3621130240	3621130240	3621130240	3621130240	3621130240	3621130240	3621130240	3621130240	3621130240
20	5000000	2697195	207241	2095564	20321873	0	6040927	74024275	0	20831360	607700	0.016883	1.766795	0.106332	0.000093	0.000000	0.000145	0.000081	0.000064	0.352238	2.263285	0.020798	2477359104	2477359104	2477359104	2477359104	2525687808	2547265536	2522877952	2522877952	2522877952	2522877952	2522877952	2522877952	2522877952	2588717056	3621130240	3621130240	3621130240	3621130240	3621130240	3621130240	3621130240	3621130240	3621130240	3621130240	3621130240	3621130240	3621130240	3621130240
