round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000137	0.000189	0.000301	0.000089	0.000222	0.000167	0.000089	0.000078	0.000320	0.051888	0.050464	22720512	22851584	22851584	22851584	22921216	22921216	22921216	22921216	22921216	22982656	22982656	22982656	22982656	22982656	22851584	22851584	22851584	22851584	22921216	22921216	22921216	22921216	22921216	22982656	22982656	22982656	22982656	22982656
2	4	0	0	4	17	0	17	22	0	0	0	0.000112	0.000148	0.000239	0.000083	0.000000	0.000152	0.000076	0.000076	0.000292	0.001857	0.000831	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192
3	17	4	0	13	96	0	82	104	0	4	0	0.000109	0.000152	0.000237	0.000082	0.000000	0.000152	0.000076	0.000075	0.000288	0.001842	0.000822	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192	23048192
4	82	24	0	58	510	0	447	551	0	28	0	0.000110	0.000192	0.000231	0.000081	0.000000	0.000150	0.000076	0.000074	0.000309	0.001893	0.000818	23048192	23048192	23048192	23048192	23052288	23052288	23052288	23052288	23052288	23052288	23052288	23052288	23052288	23052288	23048192	23048192	23048192	23048192	23052288	23052288	23052288	23052288	23052288	23052288	23052288	23052288	23052288	23052288
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000111	0.000346	0.000231	0.000080	0.000000	0.000151	0.000075	0.000076	0.000323	0.002081	0.000839	23052288	23052288	23052288	23052288	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23052288	23052288	23052288	23052288	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000109	0.000882	0.000331	0.000081	0.000000	0.000149	0.000075	0.000074	0.000398	0.002821	0.000871	23064576	23064576	23064576	23064576	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23064576	23064576	23064576	23064576	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000119	0.002992	0.000313	0.000082	0.000000	0.000163	0.000075	0.000087	0.001074	0.005663	0.000919	23113728	23113728	23113728	23113728	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23506944	23113728	23113728	23113728	23113728	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23506944
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000276	0.012247	0.000708	0.000085	0.000000	0.000149	0.000075	0.000074	0.003393	0.017848	0.000991	23277568	23277568	23506944	23506944	24760320	24760320	24760320	24760320	24760320	24760320	24760320	24760320	24760320	25616384	23396352	23396352	23506944	23506944	24760320	24760320	24760320	24760320	24760320	24760320	24760320	24760320	24760320	26783744
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000614	0.037616	0.002487	0.000070	0.000000	0.000161	0.000097	0.000064	0.008741	0.050933	0.001245	24760320	24760320	25485312	25485312	29446144	29765632	30097408	30097408	30097408	30097408	30097408	30097408	30097408	29896704	26783744	26783744	26783744	26783744	29446144	29765632	31449088	31449088	31449088	31449088	31449088	31449088	31449088	37625856
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002317	0.165428	0.006969	0.000066	0.000000	0.000135	0.000075	0.000060	0.033222	0.210083	0.001946	27123712	27123712	32534528	32534528	69689344	71163904	79249408	79249408	79249408	79249408	79249408	79249408	79249408	97464320	37625856	37625856	37625856	37625856	81051648	81051648	81051648	81051648	81051648	81051648	81051648	81051648	81051648	97464320
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.002728	0.630384	0.030463	0.000070	0.000000	0.000134	0.000075	0.000059	0.106972	0.776061	0.005311	97464320	97464320	97488896	97488896	213020672	216842240	240340992	240340992	240340992	240340992	240340992	240340992	240340992	264069120	97464320	97464320	97488896	97488896	276656128	276656128	276656128	276656128	276656128	276656128	276656128	276656128	276656128	310894592
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.023799	1.581031	0.110550	0.000073	0.000000	0.000121	0.000061	0.000060	0.266423	1.989880	0.007883	240431104	240431104	264069120	264069120	443322368	443322368	452444160	452444160	452444160	452444160	452444160	452444160	452444160	437133312	310894592	310894592	310894592	310894592	563580928	563580928	563580928	563580928	563580928	563580928	563580928	563580928	563580928	571908096
13	5000000	2186385	43896	2769719	27836473	0	10358000	22096266	1	3997231	65587	0.057409	2.810486	0.258239	0.000097	0.000000	0.000160	0.000082	0.000078	0.421818	3.583951	0.035742	379564032	379564032	419565568	419565568	778190848	810172416	853528576	853528576	853528576	853528576	853528576	853528576	853528576	887271424	571908096	571908096	571908096	571908096	1076047872	1076047872	1076047872	1076047872	1076047872	1076047872	1076047872	1076047872	1076047872	1076047872
14	5000000	2317482	45104	2637414	26907699	0	8701626	30797892	0	6314713	110691	0.054591	2.279221	0.107556	0.000071	0.000000	0.000150	0.000060	0.000089	0.397406	2.865465	0.026471	684781568	684781568	724783104	724783104	793903104	812441600	812572672	812572672	812572672	812572672	812572672	812572672	812572672	873742336	1076047872	1076047872	1076047872	1076047872	1076047872	1076047872	1076047872	1076047872	1076047872	1076047872	1076047872	1076047872	1076047872	1076047872
15	5000000	2184299	29740	2785961	27004443	0	8452933	39250825	1	8499012	140431	0.052770	3.181819	0.254741	0.000080	0.000000	0.000136	0.000070	0.000066	0.352532	3.859370	0.017292	686219264	686219264	726220800	726220800	1330348032	1348947968	1373884416	1373884416	1373884416	1373884416	1373884416	1373884416	1373884416	1383931904	1076047872	1076047872	1076047872	1076047872	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512
16	5000000	2277878	97320	2624802	25421026	0	8336624	47587449	0	10776890	237751	0.038530	2.066630	0.130390	0.000078	0.000000	0.000144	0.000065	0.000079	0.461404	2.718369	0.021194	1306259456	1306259456	1346260992	1346260992	1372954624	1391243264	1391243264	1391243264	1391243264	1391243264	1391243264	1391243264	1391243264	1442607104	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512
17	5000000	2304997	58326	2636677	26502165	0	7836035	55423484	0	13081887	296077	0.038239	2.149356	0.276034	0.000079	0.000000	0.000130	0.000066	0.000064	0.389662	2.871910	0.018411	1300570112	1300570112	1340571648	1340571648	1363259392	1381924864	1410142208	1410142208	1410142208	1410142208	1410142208	1410142208	1410142208	1455013888	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512
18	5000000	2473861	48806	2477333	24383719	0	6791716	62215200	0	15555748	344883	0.016512	2.128042	0.123561	0.000074	0.000000	0.000166	0.000063	0.000103	0.273195	2.559029	0.017479	1367961600	1367961600	1367961600	1367961600	1422299136	1442234368	1413259264	1413259264	1413259264	1413259264	1413259264	1413259264	1413259264	1415643136	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512	1919168512
19	5000000	2578417	55576	2366007	22673628	0	5768148	67983348	1	18134165	400459	0.038383	3.998784	0.257820	0.000077	0.000000	0.000141	0.000074	0.000067	0.324060	4.638027	0.018762	1354256384	1354256384	1394257920	1394257920	2474143744	2494771200	2509701120	2509701120	2509701120	2509701120	2509701120	2509701120	2509701120	2544857088	1919168512	1919168512	1919168512	1919168512	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528
20	5000000	2697195	207241	2095564	20321873	0	6040927	74024275	0	20831360	607700	0.016304	1.762080	0.088795	0.000088	0.000000	0.000125	0.000063	0.000062	0.345549	2.233274	0.020333	2477326336	2477326336	2477326336	2477326336	2525655040	2547232768	2522845184	2522845184	2522845184	2522845184	2522845184	2522845184	2522845184	2588684288	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528
21	5000000	2573318	61195	2365487	22438434	0	5060722	79084997	0	23404678	668895	0.015981	1.810923	0.240295	0.000078	0.000000	0.000133	0.000067	0.000065	0.274904	2.363074	0.020760	2512826368	2512826368	2512826368	2512826368	2512826368	2533412864	2576703488	2576703488	2576703488	2576703488	2576703488	2576703488	2576703488	2688909312	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528
22	5000000	2682186	96775	2221039	23331495	0	5528956	84613953	0	26086864	765670	0.016262	1.820357	0.086086	0.000073	0.000000	0.000120	0.000061	0.000059	0.331194	2.275750	0.021657	2576703488	2576703488	2576703488	2576703488	2576703488	2598158336	2557190144	2557190144	2557190144	2557190144	2557190144	2557190144	2557190144	2674110464	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528
23	5000000	2680252	52928	2266820	21295709	0	4844300	89458253	0	28767116	818598	0.016814	1.809874	0.198399	0.000089	0.000000	0.000133	0.000067	0.000065	0.178517	2.220074	0.016248	2557190144	2557190144	2557190144	2557190144	2557190144	2578632704	2614259712	2614259712	2614259712	2614259712	2614259712	2614259712	2614259712	2614259712	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528
24	5000000	2615312	88535	2296153	20026754	0	4690848	94149101	0	31382428	907133	0.017908	1.729045	0.263074	0.000078	0.000000	0.000132	0.000069	0.000064	0.283169	2.314967	0.021561	2614259712	2614259712	2614259712	2614259712	2614259712	2635182080	2646958080	2646958080	2646958080	2646958080	2646958080	2646958080	2646958080	2763145216	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528
25	5000000	2673346	141583	2185071	19709752	0	5434587	99583688	0	34055774	1048716	0.016342	1.772566	0.159378	0.000074	0.000000	0.000120	0.000061	0.000059	0.287550	2.256939	0.020908	2646958080	2646958080	2646958080	2646958080	2646958080	2668347392	2668347392	2668347392	2668347392	2668347392	2668347392	2668347392	2668347392	2785538048	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528
26	5000000	2627994	227056	2144950	19325458	0	5641573	105225261	0	36683768	1275772	0.015757	1.780692	0.249757	0.000091	0.000000	0.000135	0.000069	0.000066	0.166618	2.229357	0.016309	2668347392	2668347392	2668347392	2668347392	2668347392	2689368064	2689368064	2689368064	2689368064	2689368064	2689368064	2689368064	2689368064	2689368064	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528
27	5000000	2751934	74191	2173875	19471629	0	4378051	109603312	0	39435702	1349963	0.017675	1.762970	0.132131	0.000075	0.000000	0.000123	0.000062	0.000061	0.192555	2.123198	0.017668	2689368064	2689368064	2689368064	2689368064	2689368064	2711384064	2686701568	2686701568	2686701568	2686701568	2686701568	2686701568	2686701568	2727194624	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528
28	5000000	2686246	171315	2142439	20170324	0	4762300	114365612	0	42121948	1521278	0.017804	1.866419	0.256643	0.000080	0.000000	0.000134	0.000068	0.000066	0.170920	2.330462	0.018462	2686701568	2686701568	2686701568	2686701568	2686701568	2708193280	2714087424	2714087424	2714087424	2714087424	2714087424	2714087424	2714087424	2752675840	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528
29	5000000	2862366	105448	2032186	18467491	0	4701674	119067286	0	44984314	1626726	0.017010	1.811407	0.091854	0.000071	0.000000	0.000151	0.000062	0.000089	0.325830	2.267717	0.021395	2714087424	2714087424	2714087424	2714087424	2714087424	2736984064	2715598848	2715598848	2715598848	2715598848	2715598848	2715598848	2715598848	2830389248	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528
30	5000000	3079913	154458	1765629	16283117	0	3397718	122465004	0	48064227	1781184	0.016274	1.692756	0.197607	0.000079	0.000000	0.000147	0.000081	0.000066	0.229936	2.158399	0.021599	2715602944	2715602944	2715602944	2715602944	2715602944	2740244480	2780688384	2780688384	2780688384	2780688384	2780688384	2780688384	2780688384	2880278528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528
31	5000000	2936198	218860	1844942	16525129	0	4363879	126828883	0	51000425	2000044	0.015920	1.750810	0.237083	0.000076	0.000000	0.000143	0.000078	0.000065	0.245740	2.269405	0.019634	2780688384	2780688384	2780688384	2780688384	2780688384	2804178944	2804178944	2804178944	2804178944	2804178944	2804178944	2804178944	2804178944	2864201728	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528	3621142528
