time_jst	freq_max_mhz	pkg_temp_c	throttle
2026-09-20T23:32:45	3500	50.0	0
2026-09-20T23:33:46	3193	56.0	0
2026-09-20T23:34:46	3360	59.0	0
2026-09-20T23:35:46	3392	61.0	0
2026-09-20T23:36:46	3321	63.0	0
2026-09-20T23:37:46	3446	65.0	0
2026-09-20T23:38:46	3492	62.0	0
2026-09-20T23:39:46	3490	63.0	0
2026-09-20T23:40:46	3492	64.0	0
2026-09-20T23:41:46	3492	68.0	0
2026-09-20T23:42:46	3193	66.0	0
2026-09-20T23:43:46	3409	67.0	0
2026-09-20T23:44:46	3401	67.0	0
