round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000138	0.000179	0.000284	0.000081	0.000211	0.000161	0.000085	0.000076	0.000286	0.051246	0.049906	22765568	22896640	22896640	22896640	22966272	22966272	22966272	22966272	22966272	23027712	23027712	23027712	23027712	23027712	22896640	22896640	22896640	22896640	22966272	22966272	22966272	22966272	22966272	23027712	23027712	23027712	23027712	23027712
2	4	0	0	4	17	0	17	22	0	0	0	0.000108	0.000145	0.000231	0.000080	0.000000	0.000149	0.000075	0.000075	0.000292	0.001811	0.000806	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248
3	17	4	0	13	96	0	82	104	0	4	0	0.000107	0.000150	0.000227	0.000079	0.000000	0.000149	0.000075	0.000074	0.000277	0.001784	0.000795	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248
4	82	24	0	58	510	0	447	551	0	28	0	0.000106	0.000182	0.000239	0.000079	0.000000	0.000148	0.000075	0.000073	0.000280	0.001835	0.000800	23093248	23093248	23093248	23093248	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23093248	23093248	23093248	23093248	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000108	0.000311	0.000225	0.000078	0.000000	0.000147	0.000074	0.000073	0.000313	0.002004	0.000821	23097344	23097344	23097344	23097344	23109632	23109632	23109632	23109632	23109632	23109632	23109632	23109632	23109632	23109632	23097344	23097344	23097344	23097344	23109632	23109632	23109632	23109632	23109632	23109632	23109632	23109632	23109632	23109632
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000107	0.000815	0.000262	0.000082	0.000000	0.000149	0.000075	0.000074	0.000364	0.002628	0.000849	23109632	23109632	23109632	23109632	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23109632	23109632	23109632	23109632	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000122	0.002665	0.000297	0.000090	0.000000	0.000149	0.000075	0.000074	0.001051	0.005251	0.000877	23158784	23158784	23158784	23158784	23322624	23322624	23322624	23322624	23322624	23322624	23322624	23322624	23322624	23552000	23158784	23158784	23158784	23158784	23322624	23322624	23322624	23322624	23322624	23322624	23322624	23322624	23322624	23552000
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000281	0.010657	0.000678	0.000095	0.000000	0.000149	0.000075	0.000074	0.003342	0.016155	0.000952	23322624	23322624	23552000	23552000	24805376	24805376	24805376	24805376	24805376	24805376	24805376	24805376	24805376	25657344	23396352	23396352	23552000	23552000	24805376	24805376	24805376	24805376	24805376	24805376	24805376	24805376	24805376	26828800
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000600	0.039657	0.002298	0.000068	0.000000	0.000123	0.000063	0.000060	0.008303	0.052185	0.001135	24801280	24801280	25530368	25530368	29491200	29806592	30142464	30142464	30142464	30142464	30142464	30142464	30142464	29937664	26828800	26828800	26828800	26828800	29491200	29806592	31494144	31494144	31494144	31494144	31494144	31494144	31494144	37670912
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002202	0.155779	0.006724	0.000071	0.000000	0.000148	0.000063	0.000085	0.033008	0.199871	0.001938	27164672	27164672	32575488	32575488	69730304	71204864	79294464	79294464	79294464	79294464	79294464	79294464	79294464	97505280	37670912	37670912	37670912	37670912	81096704	81096704	81096704	81096704	81096704	81096704	81096704	81096704	81096704	97505280
