round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000134	0.000191	0.000289	0.000079	0.000225	0.000164	0.000088	0.000076	0.000296	0.052170	0.050792	22802432	22933504	22933504	22933504	23003136	23003136	23003136	23003136	23003136	23064576	23064576	23064576	23064576	23064576	22933504	22933504	22933504	22933504	23003136	23003136	23003136	23003136	23003136	23064576	23064576	23064576	23064576	23064576
2	4	0	0	4	17	0	17	22	0	0	0	0.000110	0.000145	0.000226	0.000092	0.000000	0.000147	0.000075	0.000073	0.000295	0.001827	0.000811	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112
3	17	4	0	13	96	0	82	104	0	4	0	0.000110	0.000150	0.000217	0.000097	0.000000	0.000145	0.000073	0.000072	0.000286	0.001805	0.000800	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112
4	82	24	0	58	510	0	447	551	0	28	0	0.000111	0.000179	0.000222	0.000082	0.000000	0.000147	0.000073	0.000073	0.000290	0.001840	0.000809	23130112	23130112	23130112	23130112	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23130112	23130112	23130112	23130112	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000112	0.000301	0.000239	0.000080	0.000000	0.000148	0.000074	0.000074	0.000304	0.002019	0.000835	23134208	23134208	23134208	23134208	23146496	23146496	23146496	23146496	23146496	23146496	23146496	23146496	23146496	23146496	23134208	23134208	23134208	23134208	23146496	23146496	23146496	23146496	23146496	23146496	23146496	23146496	23146496	23146496
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000112	0.000778	0.000377	0.000084	0.000000	0.000148	0.000075	0.000073	0.000357	0.002704	0.000848	23146496	23146496	23146496	23146496	23195648	23195648	23195648	23195648	23195648	23195648	23195648	23195648	23195648	23195648	23146496	23146496	23146496	23146496	23195648	23195648	23195648	23195648	23195648	23195648	23195648	23195648	23195648	23195648
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000125	0.002630	0.000300	0.000079	0.000000	0.000165	0.000076	0.000090	0.001048	0.005222	0.000875	23195648	23195648	23195648	23195648	23359488	23359488	23359488	23359488	23359488	23359488	23359488	23359488	23359488	23588864	23195648	23195648	23195648	23195648	23359488	23359488	23359488	23359488	23359488	23359488	23359488	23359488	23359488	23740416
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000281	0.010536	0.000683	0.000083	0.000000	0.000147	0.000074	0.000073	0.003398	0.016105	0.000977	23359488	23359488	23588864	23588864	24842240	24842240	24842240	24842240	24842240	24842240	24842240	24842240	24842240	25694208	23740416	23740416	23740416	23740416	24842240	24842240	24842240	24842240	24842240	24842240	24842240	24842240	24842240	26832896
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000622	0.041434	0.002698	0.000086	0.000000	0.000149	0.000076	0.000073	0.010114	0.056409	0.001306	24838144	24838144	25567232	25567232	29528064	29843456	30179328	30179328	30179328	30179328	30179328	30179328	30179328	29974528	26832896	26832896	26832896	26832896	29528064	29843456	31498240	31498240	31498240	31498240	31498240	31498240	31498240	37675008
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002770	0.155809	0.007228	0.000111	0.000000	0.000125	0.000064	0.000061	0.041806	0.209803	0.001954	27201536	27201536	32612352	32612352	69767168	71241728	79331328	79331328	79331328	79331328	79331328	79331328	79331328	97542144	37675008	37675008	37675008	37675008	81481728	81481728	81481728	81481728	81481728	81481728	81481728	81481728	81481728	97542144
