round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000138	0.000195	0.000298	0.000083	0.000236	0.000168	0.000089	0.000079	0.000304	0.052185	0.050764	22769664	22900736	22900736	22900736	22970368	22970368	22970368	22970368	22970368	23031808	23031808	23031808	23031808	23031808	22900736	22900736	22900736	22900736	22970368	22970368	22970368	22970368	22970368	23031808	23031808	23031808	23031808	23031808
2	4	0	0	4	17	0	17	22	0	0	0	0.000113	0.000149	0.000232	0.000085	0.000000	0.000153	0.000077	0.000076	0.000298	0.001927	0.000896	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344
3	17	4	0	13	96	0	82	104	0	4	0	0.000111	0.000157	0.000230	0.000080	0.000000	0.000149	0.000075	0.000074	0.000285	0.001884	0.000873	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344
4	82	24	0	58	510	0	447	551	0	28	0	0.000109	0.000185	0.000236	0.000081	0.000000	0.000150	0.000076	0.000074	0.000289	0.001904	0.000852	23097344	23097344	23097344	23097344	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23097344	23097344	23097344	23097344	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000111	0.000321	0.000232	0.000082	0.000000	0.000153	0.000077	0.000075	0.000334	0.002113	0.000879	23101440	23101440	23101440	23101440	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23101440	23101440	23101440	23101440	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000111	0.000819	0.000349	0.000084	0.000000	0.000153	0.000077	0.000076	0.000392	0.002778	0.000870	23113728	23113728	23113728	23113728	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23113728	23113728	23113728	23113728	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000121	0.002706	0.000316	0.000088	0.000000	0.000154	0.000077	0.000076	0.001047	0.005349	0.000917	23162880	23162880	23162880	23162880	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23556096	23162880	23162880	23162880	23162880	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23556096
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000275	0.010849	0.000674	0.000085	0.000000	0.000185	0.000093	0.000093	0.003345	0.016405	0.000992	23326720	23326720	23556096	23556096	24809472	24809472	24809472	24809472	24809472	24809472	24809472	24809472	24809472	25661440	23396352	23396352	23556096	23556096	24809472	24809472	24809472	24809472	24809472	24809472	24809472	24809472	24809472	26828800
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000636	0.042125	0.002701	0.000087	0.000000	0.000156	0.000079	0.000077	0.010040	0.057088	0.001343	24805376	24805376	25534464	25534464	29495296	29810688	30146560	30146560	30146560	30146560	30146560	30146560	30146560	29941760	26828800	26828800	26828800	26828800	29495296	29810688	31494144	31494144	31494144	31494144	31494144	31494144	31494144	37670912
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002883	0.171156	0.006782	0.000067	0.000000	0.000123	0.000062	0.000061	0.032981	0.216054	0.002062	27168768	27168768	32579584	32579584	69734400	71208960	79298560	79298560	79298560	79298560	79298560	79298560	79298560	97509376	37670912	37670912	37670912	37670912	81096704	81096704	81096704	81096704	81096704	81096704	81096704	81096704	81096704	97509376
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.002674	0.628149	0.030520	0.000070	0.000000	0.000153	0.000091	0.000062	0.108953	0.776264	0.005743	97509376	97509376	97533952	97533952	213065728	216887296	240390144	240390144	240390144	240390144	240390144	240390144	240390144	264114176	97509376	97509376	97533952	97533952	276697088	276697088	276697088	276697088	276697088	276697088	276697088	276697088	276697088	310935552
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.023264	1.565421	0.111416	0.000076	0.000000	0.000186	0.000064	0.000122	0.248002	1.956674	0.008309	240476160	240476160	264114176	264114176	443367424	443367424	452489216	452489216	452489216	452489216	452489216	452489216	452489216	437182464	310935552	310935552	310935552	310935552	563621888	563621888	563621888	563621888	563621888	563621888	563621888	563621888	563621888	571949056
13	5000000	2186385	43896	2769719	27836473	0	10358000	22096266	1	3997231	65587	0.054320	2.768204	0.248554	0.000101	0.000000	0.000172	0.000087	0.000085	0.419452	3.527481	0.036679	379613184	379613184	419614720	419614720	778235904	810217472	853577728	853577728	853577728	853577728	853577728	853577728	853577728	887320576	571949056	571949056	571949056	571949056	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928
14	5000000	2317482	45104	2637414	26907699	0	8701626	30797892	0	6314713	110691	0.055111	2.227821	0.105326	0.000078	0.000000	0.000127	0.000064	0.000063	0.394737	2.810615	0.027415	684826624	684826624	724828160	724828160	793952256	812490752	812621824	812621824	812621824	812621824	812621824	812621824	812621824	873791488	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928
15	5000000	2184299	29740	2785961	27004443	0	8452933	39250825	1	8499012	140431	0.054856	3.185371	0.251868	0.000085	0.000000	0.000127	0.000064	0.000063	0.357015	3.867890	0.018568	686268416	686268416	726269952	726269952	1330393088	1348993024	1373925376	1373925376	1373925376	1373925376	1373925376	1373925376	1373925376	1383972864	1076092928	1076092928	1076092928	1076092928	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000
16	5000000	2277878	97320	2624802	25421026	0	8336624	47587449	0	10776890	237751	0.038704	2.053240	0.135838	0.000072	0.000000	0.000124	0.000063	0.000061	0.476320	2.727394	0.023096	1306300416	1306300416	1346301952	1346301952	1372995584	1391288320	1391288320	1391288320	1391288320	1391288320	1391288320	1391288320	1391288320	1442656256	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000
17	5000000	2304997	58326	2636677	26502165	0	7836035	55423484	0	13081887	296077	0.037948	2.141190	0.265308	0.000075	0.000000	0.000208	0.000117	0.000091	0.381193	2.846202	0.020280	1300619264	1300619264	1340620800	1340620800	1363308544	1381969920	1410183168	1410183168	1410183168	1410183168	1410183168	1410183168	1410183168	1455054848	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000
