round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000135	0.000188	0.000279	0.000079	0.000206	0.000175	0.000098	0.000077	0.000287	0.050878	0.049527	22769664	22900736	22900736	22900736	22970368	22970368	22970368	22970368	22970368	23031808	23031808	23031808	23031808	23031808	22900736	22900736	22900736	22900736	22970368	22970368	22970368	22970368	22970368	23031808	23031808	23031808	23031808	23031808
2	4	0	0	4	17	0	17	22	0	0	0	0.000123	0.000148	0.000223	0.000079	0.000000	0.000155	0.000080	0.000074	0.000295	0.001834	0.000810	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344
3	17	4	0	13	96	0	82	104	0	4	0	0.000119	0.000150	0.000213	0.000078	0.000000	0.000162	0.000089	0.000074	0.000279	0.001778	0.000777	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344
4	82	24	0	58	510	0	447	551	0	28	0	0.000136	0.000181	0.000218	0.000078	0.000000	0.000154	0.000080	0.000074	0.000281	0.001852	0.000804	23097344	23097344	23097344	23097344	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23097344	23097344	23097344	23097344	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000122	0.000312	0.000225	0.000082	0.000000	0.000148	0.000075	0.000073	0.000300	0.002025	0.000836	23101440	23101440	23101440	23101440	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23101440	23101440	23101440	23101440	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000111	0.000783	0.000247	0.000081	0.000000	0.000165	0.000074	0.000091	0.000374	0.002593	0.000832	23113728	23113728	23113728	23113728	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23113728	23113728	23113728	23113728	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000146	0.002540	0.000321	0.000082	0.000000	0.000149	0.000075	0.000074	0.001030	0.005148	0.000881	23162880	23162880	23162880	23162880	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23556096	23162880	23162880	23162880	23162880	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23556096
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000275	0.010292	0.000653	0.000096	0.000000	0.000150	0.000075	0.000075	0.003231	0.015645	0.000948	23326720	23326720	23556096	23556096	24809472	24809472	24809472	24809472	24809472	24809472	24809472	24809472	24809472	25661440	23396352	23396352	23556096	23556096	24809472	24809472	24809472	24809472	24809472	24809472	24809472	24809472	24809472	26828800
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000611	0.039590	0.002427	0.000087	0.000000	0.000125	0.000063	0.000062	0.008377	0.052410	0.001192	24805376	24805376	25534464	25534464	29495296	29810688	30146560	30146560	30146560	30146560	30146560	30146560	30146560	29941760	26828800	26828800	26828800	26828800	29495296	29810688	31494144	31494144	31494144	31494144	31494144	31494144	31494144	37670912
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002267	0.163423	0.007282	0.000072	0.000000	0.000123	0.000062	0.000061	0.033639	0.208731	0.001926	27168768	27168768	32579584	32579584	69734400	71208960	79298560	79298560	79298560	79298560	79298560	79298560	79298560	97509376	37670912	37670912	37670912	37670912	81096704	81096704	81096704	81096704	81096704	81096704	81096704	81096704	81096704	97509376
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.002623	0.605907	0.034641	0.000087	0.000000	0.000119	0.000060	0.000059	0.107342	0.756223	0.005505	97509376	97509376	97533952	97533952	213065728	216887296	240390144	240390144	240390144	240390144	240390144	240390144	240390144	264114176	97509376	97509376	97533952	97533952	276697088	276697088	276697088	276697088	276697088	276697088	276697088	276697088	276697088	310935552
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.022412	1.509151	0.109212	0.000089	0.000000	0.000124	0.000063	0.000061	0.254733	1.904029	0.008308	240476160	240476160	264114176	264114176	443367424	443367424	452489216	452489216	452489216	452489216	452489216	452489216	452489216	437182464	310935552	310935552	310935552	310935552	563621888	563621888	563621888	563621888	563621888	563621888	563621888	563621888	563621888	571949056
