round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000109	0.000151	0.000256	0.000066	0.000194	0.000150	0.000087	0.000062	0.000254	0.040371	0.039190	22769664	22900736	22900736	22900736	22970368	22970368	22970368	22970368	22970368	23031808	23031808	23031808	23031808	23031808	22900736	22900736	22900736	22900736	22970368	22970368	22970368	22970368	22970368	23031808	23031808	23031808	23031808	23031808
2	4	0	0	4	17	0	17	22	0	0	0	0.000088	0.000113	0.000194	0.000065	0.000000	0.000136	0.000061	0.000074	0.000272	0.001593	0.000725	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344
3	17	4	0	13	96	0	82	104	0	4	0	0.000089	0.000116	0.000212	0.000065	0.000000	0.000148	0.000060	0.000088	0.000339	0.001647	0.000678	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344
4	82	24	0	58	510	0	447	551	0	28	0	0.000089	0.000141	0.000189	0.000069	0.000000	0.000119	0.000060	0.000059	0.000262	0.001595	0.000726	23097344	23097344	23097344	23097344	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23097344	23097344	23097344	23097344	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000102	0.000248	0.000199	0.000066	0.000000	0.000137	0.000063	0.000074	0.000296	0.001778	0.000730	23101440	23101440	23101440	23101440	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23101440	23101440	23101440	23101440	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000089	0.000635	0.000239	0.000067	0.000000	0.000152	0.000062	0.000090	0.000324	0.002197	0.000690	23113728	23113728	23113728	23113728	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23113728	23113728	23113728	23113728	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000102	0.002085	0.000275	0.000069	0.000000	0.000133	0.000074	0.000059	0.000906	0.004328	0.000758	23162880	23162880	23162880	23162880	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23556096	23162880	23162880	23162880	23162880	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23556096
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000232	0.007888	0.000627	0.000074	0.000000	0.000135	0.000060	0.000075	0.002802	0.012572	0.000814	23326720	23326720	23556096	23556096	24809472	24809472	24809472	24809472	24809472	24809472	24809472	24809472	24809472	25661440	23396352	23396352	23556096	23556096	24809472	24809472	24809472	24809472	24809472	24809472	24809472	24809472	24809472	26828800
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000555	0.030756	0.002281	0.000070	0.000000	0.000139	0.000063	0.000076	0.008218	0.043142	0.001123	24805376	24805376	25534464	25534464	29495296	29810688	30146560	30146560	30146560	30146560	30146560	30146560	30146560	29941760	26828800	26828800	26828800	26828800	29495296	29810688	31559680	31559680	31559680	31559680	31559680	31559680	31559680	37670912
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002212	0.158109	0.006905	0.000082	0.000000	0.000139	0.000078	0.000061	0.033494	0.202852	0.001912	27168768	27168768	32579584	32579584	69734400	71208960	79298560	79298560	79298560	79298560	79298560	79298560	79298560	97509376	37670912	37670912	37670912	37670912	81096704	81096704	81096704	81096704	81096704	81096704	81096704	81096704	81096704	97509376
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.002754	0.605657	0.030947	0.000075	0.000000	0.000125	0.000064	0.000061	0.108179	0.753359	0.005622	97509376	97509376	97533952	97533952	213065728	216887296	240390144	240390144	240390144	240390144	240390144	240390144	240390144	264114176	97509376	97509376	97533952	97533952	276697088	276697088	276697088	276697088	276697088	276697088	276697088	276697088	276697088	310935552
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.022915	1.499433	0.109766	0.000107	0.000000	0.000142	0.000080	0.000063	0.273862	1.914901	0.008676	240476160	240476160	264114176	264114176	443367424	443367424	452489216	452489216	452489216	452489216	452489216	452489216	452489216	437182464	310935552	310935552	310935552	310935552	563310592	563310592	563310592	563310592	563310592	563310592	563310592	563310592	563310592	572067840
13	5000000	2186385	43896	2769719	27836473	0	10358000	22096266	1	3997231	65587	0.054793	2.661753	0.254068	0.000100	0.000000	0.000184	0.000100	0.000084	0.419342	3.427644	0.037405	379613184	379613184	419614720	419614720	778235904	810217472	853577728	853577728	853577728	853577728	853577728	853577728	853577728	887320576	572067840	572067840	572067840	572067840	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928
14	5000000	2317482	45104	2637414	26907699	0	8701626	30797892	0	6314713	110691	0.055725	2.136322	0.113258	0.000109	0.000000	0.000125	0.000063	0.000062	0.409884	2.743897	0.028474	684826624	684826624	724828160	724828160	793952256	812490752	812621824	812621824	812621824	812621824	812621824	812621824	812621824	873791488	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928	1076092928
15	5000000	2184299	29740	2785961	27004443	0	8452933	39250825	1	8499012	140431	0.052905	3.100934	0.254566	0.000077	0.000000	0.000126	0.000064	0.000062	0.379322	3.806641	0.018711	686268416	686268416	726269952	726269952	1330393088	1348993024	1373925376	1373925376	1373925376	1373925376	1373925376	1373925376	1373925376	1383972864	1076092928	1076092928	1076092928	1076092928	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000
16	5000000	2277878	97320	2624802	25421026	0	8336624	47587449	0	10776890	237751	0.039711	1.983666	0.123652	0.000079	0.000000	0.000126	0.000064	0.000062	0.471140	2.641819	0.023446	1306300416	1306300416	1346301952	1346301952	1372995584	1391288320	1391288320	1391288320	1391288320	1391288320	1391288320	1391288320	1391288320	1442656256	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000
17	5000000	2304997	58326	2636677	26502165	0	7836035	55423484	0	13081887	296077	0.038718	2.054729	0.273790	0.000091	0.000000	0.000150	0.000076	0.000074	0.374236	2.761669	0.019954	1300619264	1300619264	1340620800	1340620800	1363308544	1381969920	1410183168	1410183168	1410183168	1410183168	1410183168	1410183168	1410183168	1455054848	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000
18	5000000	2473861	48806	2477333	24383719	0	6791716	62215200	0	15555748	344883	0.016213	2.023429	0.123865	0.000110	0.000000	0.000149	0.000074	0.000075	0.284926	2.467505	0.018813	1368002560	1368002560	1368002560	1368002560	1422340096	1442279424	1413308416	1413308416	1413308416	1413308416	1413308416	1413308416	1413308416	1415688192	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000	1919488000
19	5000000	2578417	55576	2366007	22673628	0	5768148	67983348	1	18134165	400459	0.039133	3.910686	0.258459	0.000094	0.000000	0.000127	0.000064	0.000063	0.330741	4.558714	0.019473	1354301440	1354301440	1394302976	1394302976	2474188800	2494816256	2509750272	2509750272	2509750272	2509750272	2509750272	2509750272	2509750272	2544906240	1919488000	1919488000	1919488000	1919488000	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920
20	5000000	2697195	207241	2095564	20321873	0	6040927	74024275	0	20831360	607700	0.016221	1.706998	0.103156	0.000123	0.000000	0.000130	0.000066	0.000064	0.383679	2.231027	0.020721	2477375488	2477375488	2477375488	2477375488	2525704192	2547281920	2522894336	2522894336	2522894336	2522894336	2522894336	2522894336	2522894336	2588733440	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920
21	5000000	2573318	61195	2365487	22438434	0	5060722	79084997	0	23404678	668895	0.015983	1.750923	0.260510	0.000125	0.000000	0.000197	0.000117	0.000080	0.348534	2.398593	0.022322	2512875520	2512875520	2512875520	2512875520	2512875520	2533462016	2576752640	2576752640	2576752640	2576752640	2576752640	2576752640	2576752640	2688958464	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920	3621457920
