round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000102	0.000191	0.000273	0.000067	0.000184	0.000137	0.000074	0.000064	0.000285	0.041529	0.040290	22745088	22876160	22876160	22876160	22949888	22949888	22949888	22949888	22949888	23011328	23011328	23011328	23011328	23011328	22876160	22876160	22876160	22876160	22949888	22949888	22949888	22949888	22949888	23011328	23011328	23011328	23011328	23011328
2	4	0	0	4	17	0	17	22	0	0	0	0.000119	0.000123	0.000172	0.000064	0.000000	0.000145	0.000061	0.000085	0.000234	0.001603	0.000746	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864
3	17	4	0	13	96	0	82	104	0	4	0	0.000081	0.000125	0.000179	0.000064	0.000000	0.000135	0.000076	0.000059	0.000248	0.001564	0.000732	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864
4	82	24	0	58	510	0	447	551	0	28	0	0.000083	0.000141	0.000199	0.000065	0.000000	0.000150	0.000060	0.000090	0.000225	0.001544	0.000681	23076864	23076864	23076864	23076864	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23076864	23076864	23076864	23076864	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000090	0.000238	0.000179	0.000067	0.000000	0.000120	0.000060	0.000060	0.000274	0.001734	0.000766	23080960	23080960	23080960	23080960	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23080960	23080960	23080960	23080960	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000096	0.000676	0.000214	0.000067	0.000000	0.000124	0.000063	0.000061	0.000306	0.002213	0.000730	23093248	23093248	23093248	23093248	23142400	23142400	23142400	23142400	23142400	23142400	23142400	23142400	23142400	23142400	23093248	23093248	23093248	23093248	23142400	23142400	23142400	23142400	23142400	23142400	23142400	23142400	23142400	23142400
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000100	0.002337	0.000256	0.000068	0.000000	0.000123	0.000062	0.000061	0.000869	0.004496	0.000744	23142400	23142400	23142400	23142400	23306240	23306240	23306240	23306240	23306240	23306240	23306240	23306240	23306240	23535616	23142400	23142400	23142400	23142400	23306240	23306240	23306240	23306240	23306240	23306240	23306240	23306240	23306240	23535616
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000239	0.009956	0.000573	0.000068	0.000000	0.000152	0.000061	0.000091	0.002939	0.014756	0.000829	23306240	23306240	23535616	23535616	24788992	24788992	24788992	24788992	24788992	24788992	24788992	24788992	24788992	25640960	23396352	23396352	23535616	23535616	24788992	24788992	24788992	24788992	24788992	24788992	24788992	24788992	24788992	26828800
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000516	0.035011	0.002160	0.000066	0.000000	0.000117	0.000060	0.000058	0.008036	0.046932	0.001025	24784896	24784896	25513984	25513984	29474816	29790208	30126080	30126080	30126080	30126080	30126080	30126080	30126080	29921280	26828800	26828800	26828800	26828800	29474816	29790208	31494144	31494144	31494144	31494144	31494144	31494144	31494144	37670912
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002207	0.168929	0.006974	0.000067	0.000000	0.000116	0.000059	0.000057	0.033446	0.213532	0.001792	27148288	27148288	32559104	32559104	69713920	71188480	79278080	79278080	79278080	79278080	79278080	79278080	79278080	97488896	37670912	37670912	37670912	37670912	81096704	81096704	81096704	81096704	81096704	81096704	81096704	81096704	81096704	97488896
