round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000139	0.000195	0.000293	0.000083	0.000232	0.000170	0.000091	0.000079	0.000299	0.050794	0.049384	22749184	22880256	22880256	22880256	22949888	22949888	22949888	22949888	22949888	23011328	23011328	23011328	23011328	23011328	22880256	22880256	22880256	22880256	22949888	22949888	22949888	22949888	22949888	23011328	23011328	23011328	23011328	23011328
2	4	0	0	4	17	0	17	22	0	0	0	0.000114	0.000149	0.000229	0.000095	0.000000	0.000153	0.000077	0.000076	0.000306	0.001907	0.000861	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864
3	17	4	0	13	96	0	82	104	0	4	0	0.000112	0.000152	0.000224	0.000083	0.000000	0.000151	0.000076	0.000075	0.000291	0.001875	0.000861	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864
4	82	24	0	58	510	0	447	551	0	28	0	0.000109	0.000187	0.000237	0.000082	0.000000	0.000152	0.000077	0.000075	0.000292	0.001897	0.000838	23076864	23076864	23076864	23076864	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23076864	23076864	23076864	23076864	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000112	0.000312	0.000235	0.000082	0.000000	0.000153	0.000077	0.000076	0.000328	0.002113	0.000891	23080960	23080960	23080960	23080960	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23080960	23080960	23080960	23080960	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000111	0.000938	0.000345	0.000086	0.000000	0.000153	0.000077	0.000076	0.000388	0.002901	0.000879	23093248	23093248	23093248	23093248	23142400	23142400	23142400	23142400	23142400	23142400	23142400	23142400	23142400	23142400	23093248	23093248	23093248	23093248	23142400	23142400	23142400	23142400	23142400	23142400	23142400	23142400	23142400	23142400
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000120	0.002671	0.000319	0.000103	0.000000	0.000153	0.000077	0.000075	0.001039	0.005314	0.000910	23142400	23142400	23142400	23142400	23306240	23306240	23306240	23306240	23306240	23306240	23306240	23306240	23306240	23535616	23142400	23142400	23142400	23142400	23306240	23306240	23306240	23306240	23306240	23306240	23306240	23306240	23306240	23535616
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000276	0.010752	0.000695	0.000085	0.000000	0.000181	0.000076	0.000105	0.003470	0.016446	0.000986	23306240	23306240	23535616	23535616	24788992	24788992	24788992	24788992	24788992	24788992	24788992	24788992	24788992	25640960	23396352	23396352	23535616	23535616	24788992	24788992	24788992	24788992	24788992	24788992	24788992	24788992	24788992	26832896
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000623	0.042212	0.002725	0.000087	0.000000	0.000154	0.000078	0.000076	0.010055	0.057212	0.001356	24784896	24784896	25513984	25513984	29474816	29790208	30126080	30126080	30126080	30126080	30126080	30126080	30126080	29921280	26832896	26832896	26832896	26832896	29474816	29790208	31498240	31498240	31498240	31498240	31498240	31498240	31498240	37675008
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002679	0.156449	0.006704	0.000067	0.000000	0.000118	0.000060	0.000058	0.032843	0.200889	0.002029	27148288	27148288	32559104	32559104	69713920	71188480	79278080	79278080	79278080	79278080	79278080	79278080	79278080	97488896	37675008	37675008	37675008	37675008	81100800	81100800	81100800	81100800	81100800	81100800	81100800	81100800	81100800	97488896
