round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000142	0.000183	0.000286	0.000081	0.000216	0.000165	0.000087	0.000077	0.000297	0.051264	0.049893	22745088	22876160	22876160	22876160	22945792	22945792	22945792	22945792	22945792	23007232	23007232	23007232	23007232	23007232	22876160	22876160	22876160	22876160	22945792	22945792	22945792	22945792	22945792	23007232	23007232	23007232	23007232	23007232
2	4	0	0	4	17	0	17	22	0	0	0	0.000111	0.000148	0.000230	0.000080	0.000000	0.000150	0.000076	0.000074	0.000304	0.001851	0.000828	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768
3	17	4	0	13	96	0	82	104	0	4	0	0.000106	0.000150	0.000221	0.000079	0.000000	0.000149	0.000075	0.000074	0.000295	0.001808	0.000807	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768	23072768
4	82	24	0	58	510	0	447	551	0	28	0	0.000105	0.000184	0.000224	0.000080	0.000000	0.000150	0.000075	0.000075	0.000298	0.001850	0.000810	23072768	23072768	23072768	23072768	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23072768	23072768	23072768	23072768	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864	23076864
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000107	0.000320	0.000231	0.000081	0.000000	0.000151	0.000076	0.000075	0.000316	0.002044	0.000839	23076864	23076864	23076864	23076864	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23076864	23076864	23076864	23076864	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000110	0.000780	0.000300	0.000083	0.000000	0.000151	0.000076	0.000075	0.000381	0.002656	0.000852	23089152	23089152	23089152	23089152	23138304	23138304	23138304	23138304	23138304	23138304	23138304	23138304	23138304	23138304	23089152	23089152	23089152	23089152	23138304	23138304	23138304	23138304	23138304	23138304	23138304	23138304	23138304	23138304
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000122	0.002550	0.000299	0.000085	0.000000	0.000151	0.000076	0.000075	0.001054	0.005155	0.000895	23138304	23138304	23138304	23138304	23302144	23302144	23302144	23302144	23302144	23302144	23302144	23302144	23302144	23531520	23138304	23138304	23138304	23138304	23302144	23302144	23302144	23302144	23302144	23302144	23302144	23302144	23302144	23531520
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000284	0.010233	0.000678	0.000085	0.000000	0.000152	0.000076	0.000075	0.003355	0.015760	0.000974	23302144	23302144	23531520	23531520	24784896	24784896	24784896	24784896	24784896	24784896	24784896	24784896	24784896	25636864	23396352	23396352	23531520	23531520	24784896	24784896	24784896	24784896	24784896	24784896	24784896	24784896	24784896	26824704
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000626	0.039394	0.002694	0.000085	0.000000	0.000153	0.000078	0.000075	0.010085	0.054363	0.001325	24780800	24780800	25509888	25509888	29470720	29786112	30121984	30121984	30121984	30121984	30121984	30121984	30121984	29917184	26824704	26824704	26824704	26824704	29470720	29786112	31490048	31490048	31490048	31490048	31490048	31490048	31490048	37666816
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002783	0.158044	0.007010	0.000108	0.000000	0.000125	0.000063	0.000061	0.040386	0.210423	0.001968	27144192	27144192	32555008	32555008	69709824	71184384	79273984	79273984	79273984	79273984	79273984	79273984	79273984	97484800	37666816	37666816	37666816	37666816	81092608	81092608	81092608	81092608	81092608	81092608	81092608	81092608	81092608	97484800
