round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000134	0.000194	0.000286	0.000081	0.000219	0.000191	0.000092	0.000099	0.000298	0.051325	0.049922	22761472	22892544	22892544	22892544	22962176	22962176	22962176	22962176	22962176	23023616	23023616	23023616	23023616	23023616	22892544	22892544	22892544	22892544	22962176	22962176	22962176	22962176	22962176	23023616	23023616	23023616	23023616	23023616
2	4	0	0	4	17	0	17	22	0	0	0	0.000112	0.000150	0.000231	0.000082	0.000000	0.000149	0.000075	0.000074	0.000295	0.001867	0.000848	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152
3	17	4	0	13	96	0	82	104	0	4	0	0.000108	0.000153	0.000220	0.000081	0.000000	0.000148	0.000075	0.000074	0.000286	0.001813	0.000816	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152	23089152
4	82	24	0	58	510	0	447	551	0	28	0	0.000108	0.000185	0.000237	0.000080	0.000000	0.000148	0.000075	0.000074	0.000290	0.001847	0.000798	23089152	23089152	23089152	23089152	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23089152	23089152	23089152	23089152	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248	23093248
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000111	0.000308	0.000236	0.000082	0.000000	0.000148	0.000074	0.000074	0.000321	0.002049	0.000842	23093248	23093248	23093248	23093248	23105536	23105536	23105536	23105536	23105536	23105536	23105536	23105536	23105536	23105536	23093248	23093248	23093248	23093248	23105536	23105536	23105536	23105536	23105536	23105536	23105536	23105536	23105536	23105536
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000111	0.000785	0.000307	0.000083	0.000000	0.000150	0.000076	0.000075	0.000368	0.002668	0.000864	23105536	23105536	23105536	23105536	23154688	23154688	23154688	23154688	23154688	23154688	23154688	23154688	23154688	23154688	23105536	23105536	23105536	23105536	23154688	23154688	23154688	23154688	23154688	23154688	23154688	23154688	23154688	23154688
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000123	0.002535	0.000303	0.000082	0.000000	0.000166	0.000090	0.000076	0.001048	0.005144	0.000888	23154688	23154688	23154688	23154688	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23547904	23154688	23154688	23154688	23154688	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23547904
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000285	0.010178	0.000676	0.000083	0.000000	0.000150	0.000075	0.000075	0.003390	0.015726	0.000965	23318528	23318528	23547904	23547904	24801280	24801280	24801280	24801280	24801280	24801280	24801280	24801280	24801280	25653248	23396352	23396352	23547904	23547904	24801280	24801280	24801280	24801280	24801280	24801280	24801280	24801280	24801280	26824704
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000622	0.034745	0.002337	0.000072	0.000000	0.000140	0.000079	0.000061	0.008291	0.047499	0.001292	24797184	24797184	25526272	25526272	29487104	29802496	30138368	30138368	30138368	30138368	30138368	30138368	30138368	29933568	26824704	26824704	26824704	26824704	29487104	29802496	31436800	31436800	31436800	31436800	31436800	31436800	31436800	37666816
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002281	0.148634	0.006793	0.000066	0.000000	0.000115	0.000058	0.000057	0.039720	0.199431	0.001822	27160576	27160576	32571392	32571392	69726208	71200768	79290368	79290368	79290368	79290368	79290368	79290368	79290368	97501184	37666816	37666816	37666816	37666816	81092608	81092608	81092608	81092608	81092608	81092608	81092608	81092608	81092608	97501184
