round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000138	0.000183	0.000289	0.000083	0.000217	0.000166	0.000088	0.000078	0.000299	0.050925	0.049551	22802432	22933504	22933504	22933504	23007232	23007232	23007232	23007232	23007232	23068672	23068672	23068672	23068672	23068672	22933504	22933504	22933504	22933504	23007232	23007232	23007232	23007232	23007232	23068672	23068672	23068672	23068672	23068672
2	4	0	0	4	17	0	17	22	0	0	0	0.000112	0.000147	0.000236	0.000083	0.000000	0.000151	0.000076	0.000075	0.000296	0.001849	0.000825	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208
3	17	4	0	13	96	0	82	104	0	4	0	0.000110	0.000151	0.000232	0.000081	0.000000	0.000150	0.000076	0.000074	0.000285	0.001821	0.000812	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208	23134208
4	82	24	0	58	510	0	447	551	0	28	0	0.000109	0.000184	0.000246	0.000081	0.000000	0.000151	0.000076	0.000075	0.000293	0.001879	0.000815	23134208	23134208	23134208	23134208	23138304	23138304	23138304	23138304	23138304	23138304	23138304	23138304	23138304	23138304	23134208	23134208	23134208	23134208	23138304	23138304	23138304	23138304	23138304	23138304	23138304	23138304	23138304	23138304
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000111	0.000314	0.000231	0.000081	0.000000	0.000153	0.000076	0.000076	0.000331	0.002057	0.000835	23138304	23138304	23138304	23138304	23150592	23150592	23150592	23150592	23150592	23150592	23150592	23150592	23150592	23150592	23138304	23138304	23138304	23138304	23150592	23150592	23150592	23150592	23150592	23150592	23150592	23150592	23150592	23150592
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000110	0.000816	0.000350	0.000083	0.000000	0.000152	0.000077	0.000075	0.000384	0.002746	0.000851	23150592	23150592	23150592	23150592	23199744	23199744	23199744	23199744	23199744	23199744	23199744	23199744	23199744	23199744	23150592	23150592	23150592	23150592	23199744	23199744	23199744	23199744	23199744	23199744	23199744	23199744	23199744	23199744
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000121	0.002686	0.000310	0.000084	0.000000	0.000153	0.000077	0.000076	0.001035	0.005289	0.000901	23199744	23199744	23199744	23199744	23363584	23363584	23363584	23363584	23363584	23363584	23363584	23363584	23363584	23592960	23199744	23199744	23199744	23199744	23363584	23363584	23363584	23363584	23363584	23363584	23363584	23363584	23363584	23592960
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000273	0.010871	0.000682	0.000087	0.000000	0.000153	0.000077	0.000077	0.003369	0.016424	0.000988	23363584	23363584	23592960	23592960	24846336	24846336	24846336	24846336	24846336	24846336	24846336	24846336	24846336	25698304	23396352	23396352	23592960	23592960	24846336	24846336	24846336	24846336	24846336	24846336	24846336	24846336	24846336	26828800
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000615	0.042323	0.002738	0.000086	0.000000	0.000154	0.000078	0.000076	0.010061	0.057335	0.001357	24842240	24842240	25571328	25571328	29532160	29847552	30183424	30183424	30183424	30183424	30183424	30183424	30183424	29978624	26828800	26828800	26828800	26828800	29532160	29847552	31494144	31494144	31494144	31494144	31494144	31494144	31494144	37670912
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002469	0.170691	0.006785	0.000066	0.000000	0.000117	0.000059	0.000058	0.033192	0.215152	0.001831	27205632	27205632	32616448	32616448	69771264	71245824	79335424	79335424	79335424	79335424	79335424	79335424	79335424	97546240	37670912	37670912	37670912	37670912	81096704	81096704	81096704	81096704	81096704	81096704	81096704	81096704	81096704	97546240
