round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000120	0.000160	0.000265	0.000065	0.000214	0.000131	0.000070	0.000061	0.000273	0.042750	0.041524	22765568	22896640	22896640	22896640	22970368	22970368	22970368	22970368	22970368	23031808	23031808	23031808	23031808	23031808	22896640	22896640	22896640	22896640	22970368	22970368	22970368	22970368	22970368	23031808	23031808	23031808	23031808	23031808
2	4	0	0	4	17	0	17	22	0	0	0	0.000088	0.000132	0.000179	0.000065	0.000000	0.000121	0.000061	0.000060	0.000272	0.001548	0.000691	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344
3	17	4	0	13	96	0	82	104	0	4	0	0.000088	0.000120	0.000175	0.000063	0.000000	0.000131	0.000060	0.000071	0.000258	0.001525	0.000688	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344	23097344
4	82	24	0	58	510	0	447	551	0	28	0	0.000083	0.000156	0.000178	0.000063	0.000000	0.000118	0.000060	0.000059	0.000266	0.001526	0.000661	23097344	23097344	23097344	23097344	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23097344	23097344	23097344	23097344	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440	23101440
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000088	0.000252	0.000189	0.000066	0.000000	0.000120	0.000060	0.000060	0.000253	0.001734	0.000767	23101440	23101440	23101440	23101440	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23101440	23101440	23101440	23101440	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728	23113728
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000090	0.000697	0.000288	0.000065	0.000000	0.000120	0.000060	0.000059	0.000315	0.002268	0.000693	23113728	23113728	23113728	23113728	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23113728	23113728	23113728	23113728	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000096	0.002203	0.000293	0.000064	0.000000	0.000119	0.000060	0.000059	0.000861	0.004385	0.000750	23162880	23162880	23162880	23162880	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23556096	23162880	23162880	23162880	23162880	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23326720	23740416
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000250	0.008048	0.000645	0.000064	0.000000	0.000113	0.000056	0.000056	0.002746	0.012690	0.000825	23326720	23326720	23556096	23556096	24809472	24809472	24809472	24809472	24809472	24809472	24809472	24809472	24809472	25661440	23740416	23740416	23740416	23740416	24809472	24809472	24809472	24809472	24809472	24809472	24809472	24809472	24809472	26832896
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000507	0.028607	0.002382	0.000081	0.000000	0.000149	0.000090	0.000058	0.008326	0.041163	0.001111	24805376	24805376	25534464	25534464	29495296	29810688	30146560	30146560	30146560	30146560	30146560	30146560	30146560	29941760	26832896	26832896	26832896	26832896	29495296	29810688	31797248	31797248	31797248	31797248	31797248	31797248	31797248	37675008
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002136	0.121888	0.006812	0.000081	0.000000	0.000123	0.000063	0.000060	0.033103	0.166059	0.001916	27168768	27168768	32579584	32579584	69738496	71213056	79302656	79302656	79302656	79302656	79302656	79302656	79302656	97513472	37675008	37675008	37675008	37675008	81485824	81485824	81485824	81485824	81485824	81485824	81485824	81485824	81485824	97513472
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.002667	0.450290	0.030704	0.000071	0.000000	0.000140	0.000080	0.000059	0.109543	0.598805	0.005390	97513472	97513472	97538048	97538048	213069824	216891392	240394240	240394240	240394240	240394240	240394240	240394240	240394240	264118272	97513472	97513472	97538048	97538048	277135360	277135360	277135360	277135360	277135360	277135360	277135360	277135360	277135360	310943744
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.022606	1.110546	0.105125	0.000090	0.000000	0.000157	0.000094	0.000063	0.267027	1.514748	0.009197	240480256	240480256	264118272	264118272	443371520	443371520	452493312	452493312	452493312	452493312	452493312	452493312	452493312	437186560	310943744	310943744	310943744	310943744	563740672	563740672	563740672	563740672	563740672	563740672	563740672	563740672	563740672	571957248
13	5000000	2186385	43896	2769719	27836473	0	10358000	22096266	1	3997231	65587	0.054362	1.954321	0.253504	0.000093	0.000000	0.000154	0.000078	0.000076	0.428979	2.728811	0.037398	379617280	379617280	419618816	419618816	778240000	810221568	853581824	853581824	853581824	853581824	853581824	853581824	853581824	887324672	571957248	571957248	571957248	571957248	1076232192	1076232192	1076232192	1076232192	1076232192	1076232192	1076232192	1076232192	1076232192	1076232192
14	5000000	2317482	45104	2637414	26907699	0	8701626	30797892	0	6314713	110691	0.054219	1.599072	0.105552	0.000072	0.000000	0.000140	0.000078	0.000062	0.419722	2.208903	0.030127	684830720	684830720	724832256	724832256	793956352	812494848	812625920	812625920	812625920	812625920	812625920	812625920	812625920	873795584	1076232192	1076232192	1076232192	1076232192	1076232192	1076232192	1076232192	1076232192	1076232192	1076232192	1076232192	1076232192	1076232192	1076232192
15	5000000	2184299	29740	2785961	27004443	0	8452933	39250825	1	8499012	140431	0.054910	2.235447	0.263445	0.000071	0.000000	0.000139	0.000077	0.000061	0.348850	2.923523	0.020661	686272512	686272512	726274048	726274048	1330397184	1348997120	1373929472	1373929472	1373929472	1373929472	1373929472	1373929472	1373929472	1383976960	1076232192	1076232192	1076232192	1076232192	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336
16	5000000	2277878	97320	2624802	25421026	0	8336624	47587449	0	10776890	237751	0.038486	1.512889	0.130747	0.000087	0.000000	0.000124	0.000062	0.000062	0.471394	2.179418	0.025690	1306304512	1306304512	1346306048	1346306048	1372999680	1391292416	1391292416	1391292416	1391292416	1391292416	1391292416	1391292416	1391292416	1442660352	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336
17	5000000	2304997	58326	2636677	26502165	0	7836035	55423484	0	13081887	296077	0.038029	1.531034	0.269756	0.000082	0.000000	0.000133	0.000068	0.000066	0.389244	2.248765	0.020486	1300623360	1300623360	1340624896	1340624896	1363312640	1381974016	1410187264	1410187264	1410187264	1410187264	1410187264	1410187264	1410187264	1455058944	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336
18	5000000	2473861	48806	2477333	24383719	0	6791716	62215200	0	15555748	344883	0.015994	1.505785	0.121640	0.000072	0.000000	0.000140	0.000078	0.000061	0.290203	1.952854	0.019021	1368006656	1368006656	1368006656	1368006656	1422344192	1442283520	1413312512	1413312512	1413312512	1413312512	1413312512	1413312512	1413312512	1415692288	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336	1919758336
19	5000000	2578417	55576	2366007	22673628	0	5768148	67983348	1	18134165	400459	0.037460	2.757552	0.257094	0.000075	0.000000	0.000123	0.000062	0.000060	0.340396	3.412323	0.019625	1354305536	1354305536	1394307072	1394307072	2474192896	2494820352	2509754368	2509754368	2509754368	2509754368	2509754368	2509754368	2509754368	2544910336	1919758336	1919758336	1919758336	1919758336	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648
20	5000000	2697195	207241	2095564	20321873	0	6040927	74024275	0	20831360	607700	0.015575	1.296663	0.105113	0.000077	0.000000	0.000122	0.000061	0.000061	0.372619	1.812785	0.022616	2477379584	2477379584	2477379584	2477379584	2525708288	2547286016	2522898432	2522898432	2522898432	2522898432	2522898432	2522898432	2522898432	2588737536	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648
21	5000000	2573318	61195	2365487	22438434	0	5060722	79084997	0	23404678	668895	0.015740	1.308569	0.240129	0.000073	0.000000	0.000152	0.000092	0.000060	0.291554	1.878269	0.022051	2512879616	2512879616	2512879616	2512879616	2512879616	2533466112	2576756736	2576756736	2576756736	2576756736	2576756736	2576756736	2576756736	2688962560	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648
22	5000000	2682186	96775	2221039	23331495	0	5528956	84613953	0	26086864	765670	0.015848	1.299711	0.078362	0.000070	0.000000	0.000137	0.000076	0.000061	0.352346	1.769839	0.023366	2576756736	2576756736	2576756736	2576756736	2576756736	2598211584	2557243392	2557243392	2557243392	2557243392	2557243392	2557243392	2557243392	2674163712	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648
23	5000000	2680252	52928	2266820	21295709	0	4844300	89458253	0	28767116	818598	0.016004	1.348085	0.199313	0.000072	0.000000	0.000156	0.000094	0.000062	0.170906	1.750210	0.015675	2557243392	2557243392	2557243392	2557243392	2557243392	2578685952	2614308864	2614308864	2614308864	2614308864	2614308864	2614308864	2614308864	2614308864	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648
24	5000000	2615312	88535	2296153	20026754	0	4690848	94149101	0	31382428	907133	0.017634	1.295704	0.284907	0.000094	0.000000	0.000151	0.000077	0.000074	0.304321	1.927427	0.024616	2614308864	2614308864	2614308864	2614308864	2614308864	2635231232	2647011328	2647011328	2647011328	2647011328	2647011328	2647011328	2647011328	2763198464	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648
25	5000000	2673346	141583	2185071	19709752	0	5434587	99583688	0	34055774	1048716	0.015668	1.335758	0.167937	0.000077	0.000000	0.000124	0.000063	0.000061	0.295405	1.838550	0.023582	2647011328	2647011328	2647011328	2647011328	2647011328	2668400640	2668400640	2668400640	2668400640	2668400640	2668400640	2668400640	2668400640	2785591296	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648
26	5000000	2627994	227056	2144950	19325458	0	5641573	105225261	0	36683768	1275772	0.016271	1.300766	0.237987	0.000081	0.000000	0.000133	0.000067	0.000066	0.179905	1.750323	0.015181	2668400640	2668400640	2668400640	2668400640	2668400640	2689421312	2689421312	2689421312	2689421312	2689421312	2689421312	2689421312	2689421312	2689421312	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648
27	5000000	2751934	74191	2173875	19471629	0	4378051	109603312	0	39435702	1349963	0.016810	1.281807	0.123438	0.000089	0.000000	0.000117	0.000059	0.000058	0.183722	1.623679	0.017695	2689425408	2689425408	2689425408	2689425408	2689425408	2711441408	2686754816	2686754816	2686754816	2686754816	2686754816	2686754816	2686754816	2727247872	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648
28	5000000	2686246	171315	2142439	20170324	0	4762300	114365612	0	42121948	1521278	0.016837	1.330024	0.258528	0.000084	0.000000	0.000140	0.000070	0.000069	0.184105	1.807744	0.018026	2686754816	2686754816	2686754816	2686754816	2686754816	2708246528	2714140672	2714140672	2714140672	2714140672	2714140672	2714140672	2714140672	2752729088	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648	3621531648
