round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000134	0.000181	0.000294	0.000082	0.000214	0.000167	0.000089	0.000078	0.000306	0.050043	0.048664	22736896	22867968	22867968	22867968	22937600	22937600	22937600	22937600	22937600	22999040	22999040	22999040	22999040	22999040	22867968	22867968	22867968	22867968	22937600	22937600	22937600	22937600	22937600	22999040	22999040	22999040	22999040	22999040
2	4	0	0	4	17	0	17	22	0	0	0	0.000110	0.000148	0.000227	0.000082	0.000000	0.000153	0.000077	0.000077	0.000311	0.001864	0.000833	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576
3	17	4	0	13	96	0	82	104	0	4	0	0.000107	0.000163	0.000221	0.000079	0.000000	0.000151	0.000076	0.000075	0.000308	0.001836	0.000807	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576
4	82	24	0	58	510	0	447	551	0	28	0	0.000108	0.000193	0.000224	0.000081	0.000000	0.000151	0.000076	0.000076	0.000316	0.001876	0.000803	23064576	23064576	23064576	23064576	23068672	23068672	23068672	23068672	23068672	23068672	23068672	23068672	23068672	23068672	23064576	23064576	23064576	23064576	23068672	23068672	23068672	23068672	23068672	23068672	23068672	23068672	23068672	23068672
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000108	0.000324	0.000232	0.000081	0.000000	0.000166	0.000088	0.000078	0.000312	0.002051	0.000828	23068672	23068672	23068672	23068672	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23068672	23068672	23068672	23068672	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000127	0.000775	0.000340	0.000083	0.000000	0.000152	0.000077	0.000075	0.000373	0.002720	0.000871	23080960	23080960	23080960	23080960	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23080960	23080960	23080960	23080960	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112	23130112
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000120	0.002613	0.000309	0.000083	0.000000	0.000153	0.000077	0.000076	0.001033	0.005226	0.000914	23130112	23130112	23130112	23130112	23293952	23293952	23293952	23293952	23293952	23293952	23293952	23293952	23293952	23523328	23130112	23130112	23130112	23130112	23293952	23293952	23293952	23293952	23293952	23293952	23293952	23293952	23293952	23736320
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000276	0.010538	0.000683	0.000085	0.000000	0.000153	0.000078	0.000075	0.003310	0.016024	0.000978	23293952	23293952	23523328	23523328	24776704	24776704	24776704	24776704	24776704	24776704	24776704	24776704	24776704	25628672	23736320	23736320	23736320	23736320	24776704	24776704	24776704	24776704	24776704	24776704	24776704	24776704	24776704	26828800
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000624	0.041239	0.002709	0.000088	0.000000	0.000160	0.000083	0.000077	0.010071	0.056226	0.001335	24772608	24772608	25501696	25501696	29462528	29777920	30113792	30113792	30113792	30113792	30113792	30113792	30113792	29908992	26828800	26828800	26828800	26828800	29462528	29777920	31494144	31494144	31494144	31494144	31494144	31494144	31494144	37670912
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002766	0.163785	0.007401	0.000072	0.000000	0.000125	0.000063	0.000062	0.033716	0.209790	0.001926	27136000	27136000	32546816	32546816	69701632	71176192	79265792	79265792	79265792	79265792	79265792	79265792	79265792	97476608	37670912	37670912	37670912	37670912	81477632	81477632	81477632	81477632	81477632	81477632	81477632	81477632	81477632	97476608
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.002771	0.536293	0.030695	0.000074	0.000000	0.000123	0.000062	0.000061	0.102452	0.677837	0.005430	97476608	97476608	97501184	97501184	213032960	216854528	240357376	240357376	240357376	240357376	240357376	240357376	240357376	264081408	97476608	97476608	97501184	97501184	277127168	277127168	277127168	277127168	277127168	277127168	277127168	277127168	277127168	310935552
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.022426	1.391791	0.102149	0.000073	0.000000	0.000120	0.000061	0.000059	0.273558	1.798813	0.008695	240443392	240443392	264081408	264081408	443334656	443334656	452456448	452456448	452456448	452456448	452456448	452456448	452456448	437149696	310935552	310935552	310935552	310935552	563732480	563732480	563732480	563732480	563732480	563732480	563732480	563732480	563732480	571949056
13	5000000	2186385	43896	2769719	27836473	0	10358000	22096266	1	3997231	65587	0.054968	2.430206	0.249646	0.000075	0.000000	0.000125	0.000063	0.000061	0.425403	3.198290	0.037868	379580416	379580416	419581952	419581952	778203136	810184704	853544960	853544960	853544960	853544960	853544960	853544960	853544960	887287808	571949056	571949056	571949056	571949056	1076224000	1076224000	1076224000	1076224000	1076224000	1076224000	1076224000	1076224000	1076224000	1076224000
