time_jst	freq_max_mhz	pkg_temp_c	throttle
2026-09-21T03:59:02	2395	61.0	0
2026-09-21T04:00:02	3230	58.0	0
2026-09-21T04:01:02	3403	59.0	0
2026-09-21T04:02:02	3267	60.0	0
2026-09-21T04:03:02	3360	62.0	0
2026-09-21T04:04:02	3427	64.0	0
2026-09-21T04:05:02	3416	62.0	0
2026-09-21T04:06:02	3454	63.0	0
2026-09-21T04:07:02	3492	65.0	0
2026-09-21T04:08:02	3337	68.0	0
