time_jst	freq_max_mhz	pkg_temp_c	throttle
2026-09-21T05:11:12	2894	63.0	0
2026-09-21T05:12:12	3500	59.0	0
2026-09-21T05:13:12	3380	62.0	0
2026-09-21T05:14:12	3389	67.0	0
2026-09-21T05:15:13	3193	68.0	0
2026-09-21T05:16:13	3290	69.0	0
2026-09-21T05:17:13	3432	67.0	0
2026-09-21T05:18:13	3492	66.0	0
2026-09-21T05:19:13	3374	66.0	0
2026-09-21T05:20:13	3429	68.0	0
2026-09-21T05:21:13	3359	69.0	0
