time_jst	freq_max_mhz	pkg_temp_c	throttle
2026-09-21T04:35:18	3500	64.0	0
2026-09-21T04:36:18	3500	60.0	0
2026-09-21T04:37:18	3399	63.0	0
2026-09-21T04:38:18	3492	66.0	0
2026-09-21T04:39:18	3376	67.0	0
2026-09-21T04:40:18	3492	70.0	0
2026-09-21T04:41:18	3492	65.0	0
2026-09-21T04:42:18	3492	65.0	0
2026-09-21T04:43:19	3217	67.0	0
2026-09-21T04:44:19	3387	68.0	0
