time_jst	freq_max_mhz	pkg_temp_c	throttle
2026-09-21T03:50:22	2395	65.0	0
2026-09-21T03:51:22	3406	68.0	0
2026-09-21T03:52:22	3492	69.0	0
2026-09-21T03:53:22	3431	62.0	0
2026-09-21T03:54:22	3429	59.0	0
2026-09-21T03:55:22	3478	60.0	0
2026-09-21T03:56:22	3379	61.0	0
2026-09-21T03:57:22	3433	62.0	0
2026-09-21T03:58:22	3352	64.0	0
