time_jst	freq_max_mhz	pkg_temp_c	throttle
2026-09-21T05:03:02	2595	63.0	0
2026-09-21T05:04:02	3492	68.0	0
2026-09-21T05:05:02	3356	69.0	0
2026-09-21T05:06:02	3407	69.0	0
2026-09-21T05:07:02	3396	67.0	0
2026-09-21T05:08:02	3492	66.0	0
2026-09-21T05:09:02	3248	66.0	0
2026-09-21T05:10:02	3492	67.0	0
2026-09-21T05:11:02	3500	68.0	0
