time_jst	freq_max_mhz	pkg_temp_c	throttle
2026-09-21T04:27:10	2296	62.0	0
2026-09-21T04:28:10	3332	64.0	0
2026-09-21T04:29:10	3398	65.0	0
2026-09-21T04:30:10	3430	66.0	0
2026-09-21T04:31:10	3429	65.0	0
2026-09-21T04:32:10	3476	64.0	0
2026-09-21T04:33:10	3347	64.0	0
2026-09-21T04:34:10	3437	65.0	0
2026-09-21T04:35:10	3492	70.0	0
