time_jst	freq_max_mhz	pkg_temp_c	throttle
2026-09-21T04:08:42	2895	64.0	0
2026-09-21T04:09:42	3492	59.0	0
2026-09-21T04:10:42	3380	62.0	0
2026-09-21T04:11:42	3492	65.0	0
2026-09-21T04:12:42	3488	67.0	0
2026-09-21T04:13:42	3368	68.0	0
2026-09-21T04:14:42	3492	64.0	0
2026-09-21T04:15:42	3451	65.0	0
2026-09-21T04:16:42	3351	67.0	0
2026-09-21T04:17:42	3492	66.0	0
