time_jst	freq_max_mhz	pkg_temp_c	throttle
2026-09-21T03:05:56	3500	60.0	0
2026-09-21T03:06:56	3238	57.0	0
2026-09-21T03:07:56	3436	58.0	0
2026-09-21T03:08:56	3492	62.0	0
2026-09-21T03:09:56	3492	61.0	0
2026-09-21T03:10:56	3492	61.0	0
2026-09-21T03:11:56	3492	62.0	0
2026-09-21T03:12:56	3435	65.0	0
2026-09-21T03:13:56	3500	65.0	0
