time_jst	freq_max_mhz	pkg_temp_c	throttle
2026-09-21T03:42:07	3500	64.0	0
2026-09-21T03:43:07	3500	67.0	0
2026-09-21T03:44:07	3425	67.0	0
2026-09-21T03:45:07	3418	68.0	0
2026-09-21T03:46:07	3446	66.0	0
2026-09-21T03:47:07	3492	65.0	0
2026-09-21T03:48:07	3438	66.0	0
2026-09-21T03:49:07	3445	67.0	0
2026-09-21T03:50:08	3263	66.0	0
