time_jst	freq_max_mhz	freq_mean_mhz	pkg_temp_c	throttle	mem_free_kb	mem_cached_kb	mem_available_kb
2026-09-21T16:19:53	3500	1449	63.0	0	27065316	31214784	59789608
2026-09-21T16:20:54	3452	1389	59.0	0	26508052	30356744	58354108
2026-09-21T16:21:54	3500	1416	60.0	0	16956496	30357496	48803368
2026-09-21T16:22:54	3500	1406	62.0	0	14794328	30330456	46613732
2026-09-21T16:23:54	3392	1312	59.0	0	20946552	30351900	52787984
2026-09-21T16:24:54	3399	1323	61.0	0	17335768	30352992	49177136
2026-09-21T16:25:54	3492	1335	63.0	0	17354444	30333924	49178332
2026-09-21T16:26:54	3248	1330	65.0	0	19944028	30500540	51938452
2026-09-21T16:27:54	3500	1340	67.0	0	19858372	31096840	52466028
