time_jst	freq_max_mhz	freq_mean_mhz	pkg_temp_c	throttle	mem_free_kb	mem_cached_kb	mem_available_kb
2026-09-21T16:44:48	2638	1371	62.0	0	27096992	31224364	59837944
2026-09-21T16:45:48	3492	1324	60.0	0	26466932	30369636	58328544
2026-09-21T16:46:48	3492	1299	61.0	0	17056016	30346080	48894472
2026-09-21T16:47:48	3434	1356	62.0	0	14823884	30346500	46663352
2026-09-21T16:48:48	3396	1299	63.0	0	20972100	30366072	52830712
2026-09-21T16:49:48	3492	1333	63.0	0	17356228	30346540	49194880
2026-09-21T16:50:48	3335	1379	64.0	0	17344436	30349400	49186548
2026-09-21T16:51:48	3492	1302	65.0	0	19823012	30513520	51833804
2026-09-21T16:52:48	3474	1300	65.0	0	19871748	31116924	52502732
