time_jst	freq_max_mhz	freq_mean_mhz	pkg_temp_c	throttle	mem_free_kb	mem_cached_kb	mem_available_kb
2026-09-21T17:01:33	3500	1347	62.0	0	27080788	31236692	59835504
2026-09-21T17:02:33	3403	1325	60.0	0	26697192	30380504	58571472
2026-09-21T17:03:33	3437	1358	65.0	0	17038524	30382592	48915032
2026-09-21T17:04:33	3426	1342	66.0	0	14859572	30382888	46736288
2026-09-21T17:05:33	3492	1310	66.0	0	20974260	30357172	52779756
2026-09-21T17:06:33	3377	1308	66.0	0	17278224	30379264	49106244
2026-09-21T17:07:34	3381	1406	67.0	0	17298984	30380472	49128808
2026-09-21T17:08:34	3412	1368	68.0	0	19898880	30525344	51877248
2026-09-21T17:09:34	3406	1355	70.0	0	19825952	31131680	52428048
