round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
30	5000000	3057245	174424	1768331	16301388	0	3663722	123276704	0	47820741	1879144	1.105204	8.372016	3.262393	0.000085	0.000000	0.000118	0.000060	0.000058	1.771660	14.765497	0.254021	4446097408	4446097408	4690497536	4690497536	4832509952	4856967168	4883099648	4883099648	4883099648	4883099648	4883099648	4883099648	4883099648	4889452544	5098860544	5098860544	5098860544	5098860544	5098860544	5098860544	5234638848	5234638848	5234638848	5234638848	5234638848	5234638848	5234638848	5234638848
31	5000000	3087034	187478	1725488	15765786	0	3567636	126844340	0	50907775	2066622	1.123762	8.389784	4.614745	0.000067	0.000000	0.000113	0.000057	0.000056	4.063147	18.617771	0.426153	4503785472	4503785472	4778987520	4778987520	4991328256	5016027136	5046542336	5046542336	5046542336	5046542336	5046542336	5046542336	5046542336	5205913600	5234638848	5234638848	5234638848	5234638848	5234638848	5234638848	5505409024	5505409024	5505409024	5505409024	5505409024	5505409024	5505409024	5505409024
32	5000000	2941750	205942	1852308	16770388	0	4360293	131204633	0	53849525	2272564	1.124666	8.722862	2.141203	0.000072	0.000000	0.000130	0.000073	0.000056	3.461598	15.816607	0.366077	4646686720	4646686720	4925423616	4925423616	5183090688	5206622208	5213184000	5213184000	5213184000	5213184000	5213184000	5213184000	5213184000	5314957312	5505409024	5505409024	5505409024	5505409024	5505409024	5505409024	5505409024	5505409024	5505409024	5505409024	5505409024	5505409024	5505409024	5555154944
33	5000000	2928251	208325	1863424	16767684	0	4197199	135401832	1	56777776	2480889	1.123576	13.754378	3.660740	0.000084	0.000000	0.000115	0.000057	0.000058	3.010947	21.880155	0.330315	4837535744	4837535744	5085712384	5085712384	7418601472	7442034688	7488114688	7488114688	7488114688	7488114688	7488114688	7488114688	7488114688	7544950784	5555154944	5555154944	5555154944	5555154944	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960
34	5000000	2926377	205763	1867860	16718159	0	4171997	139573829	0	59704153	2686652	1.105100	8.535568	1.028503	0.000067	0.000000	0.000113	0.000056	0.000057	2.514567	13.462363	0.278443	7170801664	7170801664	7417196544	7417196544	7602176000	7625584640	7626870784	7626870784	7626870784	7626870784	7626870784	7626870784	7626870784	7664160768	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960
35	5000000	2969767	212228	1818005	16384280	0	3952162	143525991	0	62673920	2898880	1.102845	8.543008	2.507645	0.000068	0.000000	0.000114	0.000057	0.000057	1.869694	14.281098	0.257724	7327088640	7327088640	7573004288	7573004288	7751954432	7775715328	7779340288	7779340288	7779340288	7779340288	7779340288	7779340288	7779340288	7771332608	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960
36	5000000	3003555	212894	1783551	16250057	0	4223621	147749612	0	65677475	3111774	1.113641	8.525487	3.949740	0.000068	0.000000	0.000113	0.000057	0.000056	4.649376	18.680233	0.441807	7407161344	7407161344	7654850560	7654850560	7880269824	7904296960	7937859584	7937859584	7937859584	7937859584	7937859584	7937859584	7937859584	8115986432	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960
37	5000000	2957839	244183	1797978	16560853	0	4415364	152164976	0	68635314	3355957	1.109260	8.593522	1.546443	0.000068	0.000000	0.000114	0.000056	0.000057	4.331642	15.982141	0.401091	7550717952	7550717952	7800807424	7800807424	8004468736	8028135424	8058576896	8058576896	8058576896	8058576896	8058576896	8058576896	8058576896	8218226688	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960
38	5000000	2978488	249104	1772408	16605246	0	4240670	156405646	0	71613802	3605061	1.101463	8.541755	2.889817	0.000066	0.000000	0.000112	0.000056	0.000056	3.675874	16.579084	0.369997	7693557760	7693557760	7942361088	7942365184	8154025984	8177852416	8216813568	8216813568	8216813568	8216813568	8216813568	8216813568	8216813568	8367820800	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960
39	5000000	3017033	226166	1756801	16533736	0	4136744	160542390	0	74630835	3831227	1.106838	8.657120	4.148583	0.000067	0.000000	0.000111	0.000057	0.000054	3.039814	17.285417	0.332884	7839535104	7839535104	8089411584	8089411584	8272392192	8296529920	8323547136	8323547136	8323547136	8323547136	8323547136	8323547136	8323547136	8415830016	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960	9517608960
