round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000151	0.000185	0.000297	0.000083	0.000215	0.000169	0.000089	0.000080	0.000295	0.056057	0.054662	22949888	23080960	23080960	23080960	23150592	23150592	23150592	23150592	23150592	23212032	23212032	23212032	23212032	23212032	23080960	23080960	23080960	23080960	23150592	23150592	23150592	23150592	23150592	23212032	23212032	23212032	23212032	23212032
2	4	0	0	4	17	0	17	22	0	0	0	0.000111	0.000148	0.000230	0.000079	0.000000	0.000153	0.000076	0.000077	0.000313	0.001862	0.000828	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568
3	17	4	0	13	96	0	82	104	0	4	0	0.000106	0.000151	0.000224	0.000079	0.000000	0.000152	0.000075	0.000076	0.000301	0.001827	0.000813	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568	23277568
4	82	24	0	58	510	0	447	551	0	28	0	0.000107	0.000194	0.000228	0.000081	0.000000	0.000151	0.000075	0.000076	0.000312	0.001885	0.000811	23277568	23277568	23277568	23277568	23281664	23281664	23281664	23281664	23281664	23281664	23281664	23281664	23281664	23281664	23277568	23277568	23277568	23277568	23281664	23281664	23281664	23281664	23281664	23281664	23281664	23281664	23281664	23281664
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000108	0.000324	0.000235	0.000080	0.000000	0.000169	0.000076	0.000092	0.000316	0.002063	0.000832	23281664	23281664	23281664	23281664	23293952	23293952	23293952	23293952	23293952	23293952	23293952	23293952	23293952	23293952	23281664	23281664	23281664	23281664	23293952	23293952	23293952	23293952	23293952	23293952	23293952	23293952	23293952	23293952
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000126	0.000794	0.000343	0.000081	0.000000	0.000153	0.000076	0.000077	0.000390	0.002765	0.000878	23293952	23293952	23293952	23293952	23343104	23343104	23343104	23343104	23343104	23343104	23343104	23343104	23343104	23343104	23293952	23293952	23293952	23293952	23343104	23343104	23343104	23343104	23343104	23343104	23343104	23343104	23343104	23343104
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000138	0.002771	0.000304	0.000081	0.000000	0.000152	0.000076	0.000076	0.001146	0.005495	0.000904	23343104	23343104	23343104	23343104	23736320	23736320	23736320	23736320	23736320	23736320	23736320	23736320	23736320	23965696	23343104	23343104	23343104	23343104	23736320	23736320	23736320	23736320	23736320	23736320	23736320	23736320	23736320	23965696
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000220	0.010336	0.000538	0.000084	0.000000	0.000151	0.000075	0.000076	0.003323	0.015611	0.000959	23736320	23736320	23838720	23838720	24989696	24989696	25059328	25059328	25059328	25059328	25059328	25059328	25059328	25845760	23855104	23855104	23855104	23855104	24989696	24989696	25059328	25059328	25059328	25059328	25059328	25059328	25059328	27066368
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000622	0.033762	0.002188	0.000066	0.000000	0.000120	0.000060	0.000059	0.008409	0.046315	0.001147	24989696	24989696	25714688	25714688	29675520	29995008	30330880	30330880	30330880	30330880	30330880	30330880	30330880	30126080	27066368	27066368	27066368	27066368	29675520	29995008	31797248	31797248	31797248	31797248	31797248	31797248	31797248	37863424
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002153	0.152408	0.007057	0.000092	0.000000	0.000122	0.000061	0.000061	0.044098	0.207779	0.001850	27353088	27353088	32768000	32768000	69918720	71393280	79478784	79478784	79478784	79478784	79478784	79478784	79478784	97693696	37863424	37863424	37863424	37863424	81289216	81289216	81289216	81289216	81289216	81289216	81289216	81289216	81289216	97693696
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.002714	0.551184	0.035774	0.000070	0.000000	0.000133	0.000072	0.000061	0.131569	0.726681	0.005237	97693696	97693696	97714176	97714176	213245952	217067520	240570368	240570368	240570368	240570368	240570368	240570368	240570368	264298496	97693696	97693696	97714176	97714176	276885504	276885504	276885504	276885504	276885504	276885504	276885504	276885504	276885504	310894592
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.023612	1.323786	0.149249	0.000087	0.000000	0.000150	0.000075	0.000075	0.363254	1.869859	0.009720	240660480	240660480	264298496	264298496	443551744	443551744	452669440	452669440	452669440	452669440	452669440	452669440	452669440	437362688	310894592	310894592	310894592	310894592	563634176	563634176	563634176	563634176	563634176	563634176	563634176	563634176	563634176	572387328
13	5000000	2186385	43896	2769719	27836473	0	10358000	22096266	1	3997231	65587	0.059072	2.346036	0.327729	0.000116	0.000000	0.000215	0.000100	0.000116	0.506831	3.280754	0.040755	379793408	379793408	419794944	419794944	778416128	810397696	853757952	853757952	853757952	853757952	853757952	853757952	853757952	887500800	572387328	572387328	572387328	572387328	1076281344	1076281344	1076281344	1076281344	1076281344	1076281344	1076281344	1076281344	1076281344	1076281344
14	5000000	2317482	45104	2637414	26907699	0	8701626	30797892	0	6314713	110691	0.053973	1.830549	0.142229	0.000086	0.000000	0.000127	0.000063	0.000064	0.490868	2.546122	0.028290	685006848	685006848	725008384	725008384	794132480	812670976	812802048	812802048	812802048	812802048	812802048	812802048	812802048	873971712	1076281344	1076281344	1076281344	1076281344	1076281344	1076281344	1076281344	1076281344	1076281344	1076281344	1076281344	1076281344	1076281344	1076281344
