round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000142	0.000208	0.000568	0.000103	0.000223	0.000171	0.000090	0.000081	0.000289	0.054186	0.052482	22958080	23089152	23089152	23089152	23158784	23158784	23158784	23158784	23158784	23220224	23220224	23220224	23220224	23220224	23089152	23089152	23089152	23089152	23158784	23158784	23158784	23158784	23158784	23220224	23220224	23220224	23220224	23220224
2	4	0	0	4	17	0	17	22	0	0	0	0.000109	0.000148	0.000228	0.000091	0.000000	0.000152	0.000076	0.000076	0.000283	0.001831	0.000820	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760
3	17	4	0	13	96	0	82	104	0	4	0	0.000118	0.000151	0.000235	0.000079	0.000000	0.000150	0.000075	0.000075	0.000288	0.001812	0.000792	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760
4	82	24	0	58	510	0	447	551	0	28	0	0.000107	0.000184	0.000307	0.000081	0.000000	0.000149	0.000074	0.000075	0.000296	0.001923	0.000800	23285760	23285760	23285760	23285760	23289856	23289856	23289856	23289856	23289856	23289856	23289856	23289856	23289856	23289856	23285760	23285760	23285760	23285760	23289856	23289856	23289856	23289856	23289856	23289856	23289856	23289856	23289856	23289856
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000105	0.000332	0.000225	0.000080	0.000000	0.000150	0.000075	0.000075	0.000316	0.002024	0.000816	23289856	23289856	23289856	23289856	23302144	23302144	23302144	23302144	23302144	23302144	23302144	23302144	23302144	23302144	23289856	23289856	23289856	23289856	23302144	23302144	23302144	23302144	23302144	23302144	23302144	23302144	23302144	23302144
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000108	0.000844	0.000247	0.000081	0.000000	0.000157	0.000080	0.000077	0.000386	0.002673	0.000851	23302144	23302144	23302144	23302144	23351296	23351296	23351296	23351296	23351296	23351296	23351296	23351296	23351296	23351296	23302144	23302144	23302144	23302144	23351296	23351296	23351296	23351296	23351296	23351296	23351296	23351296	23351296	23351296
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000119	0.002953	0.000315	0.000082	0.000000	0.000152	0.000075	0.000077	0.001140	0.005644	0.000883	23351296	23351296	23351296	23351296	23744512	23744512	23744512	23744512	23744512	23744512	23744512	23744512	23744512	23973888	23351296	23351296	23351296	23351296	23744512	23744512	23744512	23744512	23744512	23744512	23744512	23744512	23744512	23973888
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000212	0.010958	0.000557	0.000081	0.000000	0.000164	0.000074	0.000090	0.003408	0.016338	0.000959	23744512	23744512	23846912	23846912	24997888	24997888	25067520	25067520	25067520	25067520	25067520	25067520	25067520	25853952	23924736	23924736	23924736	23924736	24997888	24997888	25067520	25067520	25067520	25067520	25067520	25067520	25067520	27078656
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000604	0.040242	0.002730	0.000083	0.000000	0.000152	0.000076	0.000077	0.010131	0.055299	0.001357	24997888	24997888	25722880	25722880	29683712	30003200	30339072	30339072	30339072	30339072	30339072	30339072	30339072	30134272	27078656	27078656	27078656	27078656	29683712	30003200	31682560	31682560	31682560	31682560	31682560	31682560	31682560	37863424
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002788	0.146355	0.006986	0.000115	0.000000	0.000125	0.000063	0.000062	0.032806	0.191151	0.001977	27361280	27361280	32776192	32776192	69926912	71401472	79486976	79486976	79486976	79486976	79486976	79486976	79486976	97701888	37863424	37863424	37863424	37863424	81670144	81670144	81670144	81670144	81670144	81670144	81670144	81670144	81670144	97701888
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.002730	0.473931	0.034007	0.000089	0.000000	0.000127	0.000063	0.000064	0.102168	0.618509	0.005457	97701888	97701888	97722368	97722368	213254144	217075712	240578560	240578560	240578560	240578560	240578560	240578560	240578560	264306688	97701888	97701888	97722368	97722368	277315584	277315584	277315584	277315584	277315584	277315584	277315584	277315584	277315584	311123968
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.022253	1.186213	0.112044	0.000089	0.000000	0.000132	0.000066	0.000065	0.289492	1.619485	0.009262	240668672	240668672	264306688	264306688	443559936	443559936	452677632	452677632	452677632	452677632	452677632	452677632	452677632	437370880	311123968	311123968	311123968	311123968	563924992	563924992	563924992	563924992	563924992	563924992	563924992	563924992	563924992	572137472
13	5000000	2186385	43896	2769719	27836473	0	10358000	22096266	1	3997231	65587	0.060480	2.087940	0.253269	0.000088	0.000000	0.000155	0.000078	0.000077	0.425277	2.865436	0.038228	379801600	379801600	419803136	419803136	778424320	810405888	853766144	853766144	853766144	853766144	853766144	853766144	853766144	887508992	572137472	572137472	572137472	572137472	1076412416	1076412416	1076412416	1076412416	1076412416	1076412416	1076412416	1076412416	1076412416	1076412416
14	5000000	2317482	45104	2637414	26907699	0	8701626	30797892	0	6314713	110691	0.055578	1.729048	0.097051	0.000087	0.000000	0.000143	0.000078	0.000065	0.398712	2.309735	0.029115	685015040	685015040	725016576	725016576	794140672	812679168	812810240	812810240	812810240	812810240	812810240	812810240	812810240	873979904	1076412416	1076412416	1076412416	1076412416	1076412416	1076412416	1076412416	1076412416	1076412416	1076412416	1076412416	1076412416	1076412416	1076412416
15	5000000	2184299	29740	2785961	27004443	0	8452933	39250825	1	8499012	140431	0.055532	2.365272	0.256902	0.000074	0.000000	0.000132	0.000066	0.000066	0.374147	3.071130	0.019072	686456832	686456832	726458368	726458368	1330585600	1349185536	1374117888	1374117888	1374117888	1374117888	1374117888	1374117888	1374117888	1384165376	1076412416	1076412416	1076412416	1076412416	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184
16	5000000	2277878	97320	2624802	25421026	0	8336624	47587449	0	10776890	237751	0.039108	1.622445	0.127708	0.000077	0.000000	0.000131	0.000065	0.000066	0.489678	2.305809	0.026662	1306492928	1306492928	1346494464	1346494464	1373188096	1391476736	1391476736	1391476736	1391476736	1391476736	1391476736	1391476736	1391476736	1442844672	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184
17	5000000	2304997	58326	2636677	26502165	0	7836035	55423484	0	13081887	296077	0.038893	1.662955	0.272078	0.000076	0.000000	0.000134	0.000066	0.000068	0.461668	2.457879	0.022074	1300807680	1300807680	1340809216	1340809216	1363496960	1382162432	1410379776	1410379776	1410379776	1410379776	1410379776	1410379776	1410379776	1455251456	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184
18	5000000	2473861	48806	2477333	24383719	0	6791716	62215200	0	15555748	344883	0.016888	1.628727	0.158219	0.000094	0.000000	0.000136	0.000069	0.000068	0.367129	2.190858	0.019666	1368199168	1368199168	1368199168	1368199168	1422536704	1442471936	1413496832	1413496832	1413496832	1413496832	1413496832	1413496832	1413496832	1415880704	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184	1919709184
19	5000000	2578417	55576	2366007	22673628	0	5768148	67983348	1	18134165	400459	0.039655	2.888335	0.298426	0.000091	0.000000	0.000155	0.000077	0.000078	0.421633	3.668336	0.020042	1354493952	1354493952	1394495488	1394495488	2474381312	2495008768	2509938688	2509938688	2509938688	2509938688	2509938688	2509938688	2509938688	2545094656	1919709184	1919709184	1919709184	1919709184	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592
20	5000000	2697195	207241	2095564	20321873	0	6040927	74024275	0	20831360	607700	0.015811	1.412843	0.112788	0.000106	0.000000	0.000134	0.000066	0.000068	0.420301	1.983318	0.021335	2477563904	2477563904	2477563904	2477563904	2525892608	2547470336	2523082752	2523082752	2523082752	2523082752	2523082752	2523082752	2523082752	2588921856	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592
21	5000000	2573318	61195	2365487	22438434	0	5060722	79084997	0	23404678	668895	0.016043	1.418833	0.320584	0.000086	0.000000	0.000149	0.000074	0.000075	0.393163	2.172186	0.023328	2513068032	2513068032	2513068032	2513068032	2513068032	2533654528	2576945152	2576945152	2576945152	2576945152	2576945152	2576945152	2576945152	2689150976	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592
22	5000000	2682186	96775	2221039	23331495	0	5528956	84613953	0	26086864	765670	0.018098	1.407302	0.107614	0.000090	0.000000	0.000131	0.000065	0.000066	0.453655	2.011573	0.024683	2576945152	2576945152	2576945152	2576945152	2576945152	2598400000	2557431808	2557431808	2557431808	2557431808	2557431808	2557431808	2557431808	2674352128	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592
23	5000000	2680252	52928	2266820	21295709	0	4844300	89458253	0	28767116	818598	0.016960	1.423728	0.241737	0.000088	0.000000	0.000151	0.000075	0.000076	0.242034	1.941664	0.016967	2557431808	2557431808	2557431808	2557431808	2557431808	2578874368	2614501376	2614501376	2614501376	2614501376	2614501376	2614501376	2614501376	2614501376	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592
24	5000000	2615312	88535	2296153	20026754	0	4690848	94149101	0	31382428	907133	0.021005	1.386602	0.311502	0.000088	0.000000	0.000150	0.000074	0.000076	0.377838	2.120780	0.023595	2614501376	2614501376	2614501376	2614501376	2614501376	2635423744	2647199744	2647199744	2647199744	2647199744	2647199744	2647199744	2647199744	2763386880	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592
25	5000000	2673346	141583	2185071	19709752	0	5434587	99583688	0	34055774	1048716	0.016881	1.400586	0.235052	0.000095	0.000000	0.000164	0.000082	0.000083	0.410283	2.086915	0.023853	2647199744	2647199744	2647199744	2647199744	2647199744	2668589056	2668589056	2668589056	2668589056	2668589056	2668589056	2668589056	2668589056	2785779712	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592
26	5000000	2627994	227056	2144950	19325458	0	5641573	105225261	0	36683768	1275772	0.017546	1.404800	0.282411	0.000088	0.000000	0.000154	0.000078	0.000076	0.244120	1.964864	0.015745	2668589056	2668589056	2668589056	2668589056	2668589056	2689609728	2689609728	2689609728	2689609728	2689609728	2689609728	2689609728	2689609728	2689609728	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592
27	5000000	2751934	74191	2173875	19471629	0	4378051	109603312	0	39435702	1349963	0.019005	1.386140	0.176071	0.000080	0.000000	0.000140	0.000071	0.000070	0.277207	1.879154	0.020512	2689609728	2689609728	2689609728	2689609728	2689609728	2711625728	2686939136	2686939136	2686939136	2686939136	2686939136	2686939136	2686939136	2727432192	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592
28	5000000	2686246	171315	2142439	20170324	0	4762300	114365612	0	42121948	1521278	0.019884	1.447381	0.349761	0.000184	0.000000	0.000345	0.000161	0.000184	0.281037	2.118420	0.019828	2686939136	2686939136	2686939136	2686939136	2686939136	2708430848	2714324992	2714324992	2714324992	2714324992	2714324992	2714324992	2714324992	2752913408	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592
29	5000000	2862366	105448	2032186	18467491	0	4701674	119067286	0	44984314	1626726	0.020769	1.423375	0.150433	0.000079	0.000000	0.000137	0.000068	0.000068	0.429254	2.046068	0.022021	2714324992	2714324992	2714324992	2714324992	2714324992	2737221632	2715840512	2715840512	2715840512	2715840512	2715840512	2715840512	2715840512	2830630912	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592
30	5000000	3079913	154458	1765629	16283117	0	3397718	122465004	0	48064227	1781184	0.015603	1.345530	0.275065	0.000182	0.000000	0.000385	0.000176	0.000208	0.392026	2.054254	0.025463	2715840512	2715840512	2715840512	2715840512	2715840512	2740482048	2780925952	2780925952	2780925952	2780925952	2780925952	2780925952	2780925952	2880516096	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592
31	5000000	2936198	218860	1844942	16525129	0	4363879	126828883	0	51000425	2000044	0.019306	1.380179	0.329017	0.000168	0.000000	0.000286	0.000143	0.000143	0.327480	2.078437	0.022002	2780925952	2780925952	2780925952	2780925952	2780925952	2804416512	2804416512	2804416512	2804416512	2804416512	2804416512	2804416512	2804416512	2864439296	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592
32	5000000	3081132	315290	1603578	15172279	0	3868428	130697311	0	54081557	2315334	0.020200	1.335402	0.135745	0.000076	0.000000	0.000163	0.000067	0.000096	0.258737	1.770723	0.020400	2806145024	2806145024	2806145024	2806145024	2806145024	2830794752	2799939584	2799939584	2799939584	2799939584	2799939584	2799939584	2799939584	2872537088	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592
33	5000000	3106824	133017	1760159	16258785	0	3276909	133974220	0	57188381	2448351	0.017452	1.356181	0.278939	0.000132	0.000000	0.000201	0.000100	0.000100	0.245473	1.916419	0.018040	2823294976	2823294976	2823294976	2823294976	2823294976	2848149504	2861887488	2861887488	2861887488	2861887488	2861887488	2861887488	2861887488	2861887488	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592	3621486592
34	5000000	3032082	254373	1713545	16327175	0	3655409	137629629	1	60220463	2702724	0.026882	3.837763	0.355362	0.000100	0.000000	0.000171	0.000084	0.000087	0.242764	4.487613	0.024570	2861887488	2861887488	2861887488	2861887488	5009371136	5033627648	5033627648	5033627648	5033627648	5033627648	5033627648	5033627648	5033627648	5136150528	3621486592	3621486592	3621486592	3621486592	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704
35	5000000	2867519	126379	2006102	18760165	0	4759837	142389466	0	63087982	2829103	0.015544	1.335978	0.126372	0.000077	0.000000	0.000131	0.000065	0.000066	0.257735	1.755943	0.020106	5035991040	5035991040	5035991040	5035991040	5035991040	5058928640	5036371968	5036371968	5036371968	5036371968	5036371968	5036371968	5036371968	5121712128	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704
36	5000000	2952772	199686	1847542	15984386	0	4197268	146586734	0	66040754	3028789	0.016599	1.264460	0.238276	0.000114	0.000000	0.000172	0.000086	0.000087	0.229271	1.770270	0.021377	5058932736	5058932736	5058932736	5058932736	5058932736	5082554368	5093924864	5093924864	5093924864	5093924864	5093924864	5093924864	5093924864	5150281728	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704
37	5000000	2788095	279403	1932502	17257292	0	5213367	151800101	0	68828849	3308192	0.018120	1.324121	0.045242	0.000074	0.000000	0.000124	0.000062	0.000063	0.210600	1.617510	0.019228	5093924864	5093924864	5093924864	5093924864	5093924864	5116231680	5122342912	5122342912	5122342912	5122342912	5122342912	5122342912	5122342912	5180407808	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704
38	5000000	2893122	209262	1897616	17280247	0	4656014	156456115	0	71721971	3517454	0.016173	1.305727	0.155454	0.000074	0.000000	0.000138	0.000064	0.000074	0.207660	1.704222	0.018995	5122342912	5122342912	5122342912	5122342912	5122342912	5145485312	5145485312	5145485312	5145485312	5145485312	5145485312	5145485312	5145485312	5200797696	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704
39	5000000	2888868	235043	1876089	17052459	0	4375943	160832058	0	74610839	3752497	0.016218	1.283363	0.271059	0.000091	0.000000	0.000140	0.000070	0.000070	0.243377	1.833575	0.019327	5145485312	5145485312	5145485312	5145485312	5145485312	5168599040	5110767616	5110767616	5110767616	5110767616	5110767616	5110767616	5110767616	5191585792	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704
40	5000000	2855060	132445	2012495	18842181	0	4778722	165610780	0	77465899	3884942	0.016357	1.394448	0.112519	0.000074	0.000000	0.000127	0.000063	0.000064	0.274911	1.817296	0.018860	5141262336	5141262336	5141262336	5141262336	5141262336	5164101632	5153054720	5153054720	5153054720	5153054720	5153054720	5153054720	5153054720	5202669568	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704
41	5000000	3041074	237954	1720972	16414728	0	4552244	170163024	0	80506973	4122896	0.019554	1.347659	0.239886	0.000083	0.000000	0.000141	0.000070	0.000071	0.219237	1.845979	0.019419	5154119680	5154119680	5154119680	5154119680	5154119680	5178449920	5212016640	5212016640	5212016640	5212016640	5212016640	5212016640	5212016640	5256986624	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704
42	5000000	3174526	277271	1548203	15438181	0	3805442	173968466	0	83681499	4400167	0.017409	1.290080	0.283833	0.000084	0.000000	0.000156	0.000083	0.000073	0.226867	1.836990	0.018560	5212016640	5212016640	5212016640	5212016640	5212016640	5237411840	5237411840	5237411840	5237411840	5237411840	5237411840	5237411840	5237411840	5237411840	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704
43	5000000	2979517	182850	1837633	18648858	0	4491751	178460217	0	86661016	4583017	0.021144	1.372733	0.139873	0.000082	0.000000	0.000141	0.000070	0.000071	0.387587	1.943657	0.022097	5237411840	5237411840	5237411840	5237411840	5237411840	5261246464	5236768768	5236768768	5236768768	5236768768	5236768768	5236768768	5236768768	5381992448	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704
44	5000000	2670232	77885	2251883	22095664	0	5443682	183903899	0	89331248	4660902	0.016527	1.478795	0.261928	0.000097	0.000000	0.000164	0.000081	0.000083	0.323057	2.100659	0.020090	5275230208	5275230208	5275230208	5275230208	5275230208	5296594944	5296594944	5296594944	5296594944	5296594944	5296594944	5296594944	5296594944	5402836992	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704
45	5000000	2697062	135278	2167660	19535063	0	5364203	189268102	0	92028310	4796180	0.015603	1.434132	0.101953	0.000075	0.000000	0.000128	0.000064	0.000065	0.383032	1.955371	0.020448	5296594944	5296594944	5296594944	5296594944	5296594944	5318168576	5258977280	5258977280	5258977280	5258977280	5258977280	5258977280	5258977280	5371686912	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704
46	5000000	2716820	169571	2113609	19177540	0	5014438	194282540	0	94745130	4965751	0.015443	1.434734	0.234163	0.000085	0.000000	0.000144	0.000072	0.000072	0.341468	2.047180	0.021144	5258977280	5258977280	5258977280	5258977280	5258977280	5280714752	5324066816	5324066816	5324066816	5324066816	5324066816	5324066816	5324066816	5439803392	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704
47	5000000	2800981	86651	2112368	20663109	0	4686028	198968568	0	97546111	5052402	0.015793	1.435419	0.288203	0.000082	0.000000	0.000173	0.000070	0.000103	0.331317	2.092542	0.021555	5324066816	5324066816	5324066816	5324066816	5324066816	5346471936	5349634048	5349634048	5349634048	5349634048	5349634048	5349634048	5349634048	5462974464	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704
48	5000000	2938371	82891	1978738	18648172	0	4215448	203184016	0	100484482	5135293	0.016105	1.398436	0.194302	0.000082	0.000000	0.000139	0.000069	0.000069	0.340680	1.971603	0.021859	5349634048	5349634048	5349634048	5349634048	5349634048	5373140992	5361577984	5361577984	5361577984	5361577984	5361577984	5361577984	5361577984	5492195328	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704
49	5000000	3066848	198475	1734677	16049777	0	3993984	207178000	0	103551330	5333768	0.016073	1.355594	0.258410	0.000079	0.000000	0.000138	0.000068	0.000070	0.309610	1.960830	0.020925	5387644928	5387644928	5387644928	5387644928	5387644928	5412179968	5412179968	5412179968	5412179968	5412179968	5412179968	5412179968	5412179968	5473271808	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704
50	5000000	3150764	158960	1690276	16600666	0	3538305	210716305	0	106702094	5492728	0.018066	1.365535	0.083938	0.000081	0.000000	0.000134	0.000066	0.000068	0.252319	1.740668	0.020594	5412184064	5412184064	5412184064	5412184064	5412184064	5437390848	5438496768	5438496768	5438496768	5438496768	5438496768	5438496768	5438496768	5487890432	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704
51	5000000	2937276	87146	1975578	18434926	0	3737916	214454221	0	109639370	5579874	0.017644	1.392007	0.201959	0.000084	0.000000	0.000145	0.000071	0.000074	0.231474	1.860271	0.016957	5438496768	5438496768	5438496768	5438496768	5438496768	5461995520	5461995520	5461995520	5461995520	5461995520	5461995520	5461995520	5461995520	5461995520	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704
52	5000000	3083322	130587	1786091	16671144	0	3767000	218221221	0	112722692	5710461	0.019177	1.376893	0.284811	0.000078	0.000000	0.000171	0.000065	0.000105	0.355382	2.057973	0.021461	5461995520	5461995520	5461995520	5461995520	5461995520	5486661632	5430452224	5430452224	5430452224	5430452224	5430452224	5430452224	5430452224	5597921280	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704
53	5000000	3020621	151085	1828294	16714378	0	4162522	222383743	0	115743313	5861546	0.015436	1.390242	0.118839	0.000075	0.000000	0.000146	0.000075	0.000071	0.316877	1.861868	0.020253	5489188864	5489188864	5489188864	5489188864	5489188864	5513355264	5467181056	5467181056	5467181056	5467181056	5467181056	5467181056	5467181056	5579227136	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704	7196360704
