round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000136	0.000191	0.000300	0.000082	0.000230	0.000169	0.000090	0.000080	0.000302	0.053418	0.052008	22958080	23089152	23089152	23089152	23158784	23158784	23158784	23158784	23158784	23220224	23220224	23220224	23220224	23220224	23089152	23089152	23089152	23089152	23158784	23158784	23158784	23158784	23158784	23220224	23220224	23220224	23220224	23220224
2	4	0	0	4	17	0	17	22	0	0	0	0.000113	0.000148	0.000226	0.000084	0.000000	0.000154	0.000076	0.000077	0.000295	0.001869	0.000849	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760
3	17	4	0	13	96	0	82	104	0	4	0	0.000112	0.000149	0.000220	0.000082	0.000000	0.000152	0.000076	0.000076	0.000288	0.001827	0.000824	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760	23285760
4	82	24	0	58	510	0	447	551	0	28	0	0.000111	0.000180	0.000235	0.000080	0.000000	0.000150	0.000075	0.000076	0.000292	0.001857	0.000808	23285760	23285760	23285760	23285760	23289856	23289856	23289856	23289856	23289856	23289856	23289856	23289856	23289856	23289856	23285760	23285760	23285760	23285760	23289856	23289856	23289856	23289856	23289856	23289856	23289856	23289856	23289856	23289856
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000112	0.000301	0.000246	0.000082	0.000000	0.000151	0.000076	0.000076	0.000331	0.002052	0.000829	23289856	23289856	23289856	23289856	23302144	23302144	23302144	23302144	23302144	23302144	23302144	23302144	23302144	23302144	23289856	23289856	23289856	23289856	23302144	23302144	23302144	23302144	23302144	23302144	23302144	23302144	23302144	23302144
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000112	0.000769	0.000336	0.000084	0.000000	0.000152	0.000076	0.000076	0.000380	0.002705	0.000872	23302144	23302144	23302144	23302144	23351296	23351296	23351296	23351296	23351296	23351296	23351296	23351296	23351296	23351296	23302144	23302144	23302144	23302144	23351296	23351296	23351296	23351296	23351296	23351296	23351296	23351296	23351296	23351296
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000125	0.002677	0.000298	0.000112	0.000000	0.000150	0.000075	0.000075	0.001111	0.005360	0.000888	23351296	23351296	23351296	23351296	23744512	23744512	23744512	23744512	23744512	23744512	23744512	23744512	23744512	23973888	23351296	23351296	23351296	23351296	23744512	23744512	23744512	23744512	23744512	23744512	23744512	23744512	23744512	23973888
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000217	0.010056	0.000534	0.000083	0.000000	0.000152	0.000076	0.000076	0.003406	0.015422	0.000975	23744512	23744512	23846912	23846912	24997888	24997888	25067520	25067520	25067520	25067520	25067520	25067520	25067520	25853952	23928832	23928832	23928832	23928832	24997888	24997888	25067520	25067520	25067520	25067520	25067520	25067520	25067520	27082752
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000616	0.039096	0.002741	0.000084	0.000000	0.000162	0.000085	0.000077	0.010111	0.054176	0.001366	24997888	24997888	25722880	25722880	29683712	30003200	30339072	30339072	30339072	30339072	30339072	30339072	30339072	30134272	27082752	27082752	27082752	27082752	29683712	30003200	31858688	31858688	31858688	31858688	31858688	31858688	31858688	37867520
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002501	0.132994	0.006859	0.000070	0.000000	0.000167	0.000092	0.000076	0.032652	0.177140	0.001897	27361280	27361280	32776192	32776192	69926912	71401472	79486976	79486976	79486976	79486976	79486976	79486976	79486976	97701888	37867520	37867520	37867520	37867520	81674240	81674240	81674240	81674240	81674240	81674240	81674240	81674240	81674240	97701888
