round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000136	0.000196	0.000305	0.000083	0.000216	0.000184	0.000101	0.000084	0.000301	0.053096	0.051675	22990848	23121920	23121920	23121920	23191552	23191552	23191552	23191552	23191552	23252992	23252992	23252992	23252992	23252992	23121920	23121920	23121920	23121920	23191552	23191552	23191552	23191552	23191552	23252992	23252992	23252992	23252992	23252992
2	4	0	0	4	17	0	17	22	0	0	0	0.000115	0.000149	0.000229	0.000112	0.000000	0.000153	0.000077	0.000076	0.000301	0.001914	0.000856	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528
3	17	4	0	13	96	0	82	104	0	4	0	0.000111	0.000153	0.000221	0.000084	0.000000	0.000151	0.000075	0.000076	0.000292	0.001859	0.000849	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23318528
4	82	24	0	58	510	0	447	551	0	28	0	0.000109	0.000191	0.000228	0.000080	0.000000	0.000151	0.000075	0.000076	0.000289	0.001885	0.000836	23318528	23318528	23318528	23318528	23322624	23322624	23322624	23322624	23322624	23322624	23322624	23322624	23322624	23322624	23318528	23318528	23318528	23318528	23322624	23322624	23322624	23322624	23322624	23322624	23322624	23322624	23322624	23322624
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000111	0.000326	0.000239	0.000083	0.000000	0.000152	0.000076	0.000076	0.000332	0.002107	0.000864	23322624	23322624	23322624	23322624	23334912	23334912	23334912	23334912	23334912	23334912	23334912	23334912	23334912	23334912	23322624	23322624	23322624	23322624	23334912	23334912	23334912	23334912	23334912	23334912	23334912	23334912	23334912	23334912
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000111	0.000836	0.000274	0.000084	0.000000	0.000150	0.000075	0.000075	0.000403	0.002719	0.000862	23334912	23334912	23334912	23334912	23384064	23384064	23384064	23384064	23384064	23384064	23384064	23384064	23384064	23384064	23334912	23334912	23334912	23334912	23384064	23384064	23384064	23384064	23384064	23384064	23384064	23384064	23384064	23384064
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000126	0.002921	0.000319	0.000085	0.000000	0.000151	0.000075	0.000076	0.001154	0.005678	0.000921	23384064	23384064	23384064	23384064	23777280	23777280	23777280	23777280	23777280	23777280	23777280	23777280	23777280	24006656	23384064	23384064	23384064	23384064	23777280	23777280	23777280	23777280	23777280	23777280	23777280	23777280	23777280	24006656
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000221	0.010758	0.000566	0.000083	0.000000	0.000167	0.000085	0.000082	0.003382	0.016146	0.000968	23777280	23777280	23879680	23879680	25030656	25030656	25100288	25100288	25100288	25100288	25100288	25100288	25100288	25886720	23855104	23855104	23879680	23879680	25030656	25030656	25100288	25100288	25100288	25100288	25100288	25100288	25100288	27066368
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000613	0.039499	0.002725	0.000083	0.000000	0.000151	0.000075	0.000076	0.010081	0.054476	0.001324	25030656	25030656	25755648	25755648	29716480	30035968	30371840	30371840	30371840	30371840	30371840	30371840	30371840	30167040	27066368	27066368	27066368	27066368	29716480	30035968	31961088	31961088	31961088	31961088	31961088	31961088	31961088	37863424
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002781	0.159766	0.007063	0.000066	0.000000	0.000117	0.000059	0.000058	0.041353	0.212995	0.001848	27394048	27394048	32808960	32808960	69959680	71434240	79519744	79519744	79519744	79519744	79519744	79519744	79519744	97734656	37863424	37863424	37863424	37863424	81289216	81289216	81289216	81289216	81289216	81289216	81289216	81289216	81289216	97734656
