round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000144	0.000191	0.000298	0.000083	0.000218	0.000168	0.000089	0.000079	0.000313	0.053187	0.051773	22835200	22966272	22966272	22966272	23035904	23035904	23035904	23035904	23035904	23097344	23097344	23097344	23097344	23097344	22966272	22966272	22966272	22966272	23035904	23035904	23035904	23035904	23035904	23097344	23097344	23097344	23097344	23097344
2	4	0	0	4	17	0	17	22	0	0	0	0.000110	0.000148	0.000226	0.000080	0.000000	0.000151	0.000075	0.000076	0.000310	0.001892	0.000865	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880
3	17	4	0	13	96	0	82	104	0	4	0	0.000105	0.000162	0.000221	0.000080	0.000000	0.000149	0.000074	0.000075	0.000308	0.001863	0.000838	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880
4	82	24	0	58	510	0	447	551	0	28	0	0.000105	0.000188	0.000223	0.000080	0.000000	0.000150	0.000075	0.000075	0.000292	0.001888	0.000849	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880	23162880
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000108	0.000312	0.000228	0.000080	0.000000	0.000149	0.000075	0.000074	0.000323	0.002085	0.000885	23162880	23162880	23162880	23162880	23175168	23175168	23175168	23175168	23175168	23175168	23175168	23175168	23175168	23191552	23162880	23162880	23162880	23162880	23175168	23175168	23175168	23175168	23175168	23175168	23175168	23175168	23175168	23191552
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000115	0.000833	0.000274	0.000084	0.000000	0.000168	0.000090	0.000078	0.000514	0.002899	0.000911	23191552	23191552	23191552	23191552	23289856	23289856	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23474176	23191552	23191552	23191552	23191552	23289856	23289856	23318528	23318528	23318528	23318528	23318528	23318528	23318528	23474176
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000126	0.002824	0.000369	0.000104	0.000000	0.000151	0.000076	0.000075	0.001128	0.005630	0.000928	23355392	23355392	23355392	23355392	23785472	23785472	23818240	23818240	23818240	23818240	23818240	23818240	23818240	24047616	23355392	23355392	23355392	23355392	23785472	23785472	23818240	23818240	23818240	23818240	23818240	23818240	23818240	24047616
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000216	0.010247	0.000897	0.000108	0.000000	0.000186	0.000105	0.000080	0.003086	0.015729	0.000989	23818240	23818240	23920640	23920640	25300992	25300992	25673728	25673728	25673728	25673728	25673728	25673728	25673728	26271744	23818240	23818240	23920640	23920640	25300992	25300992	25673728	25673728	25673728	25673728	25673728	25673728	25673728	27250688
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000602	0.039183	0.002472	0.000087	0.000000	0.000154	0.000077	0.000077	0.010033	0.053850	0.001319	25415680	25415680	26144768	26144768	30105600	30420992	30552064	30552064	30552064	30552064	30552064	30552064	30552064	30552064	27250688	27250688	27250688	27250688	30105600	30420992	32120832	32120832	32120832	32120832	32120832	32120832	32120832	38092800
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002800	0.163559	0.007233	0.000085	0.000000	0.000121	0.000060	0.000061	0.021502	0.197369	0.002068	27779072	27779072	33193984	33193984	69890048	71335936	80146432	80146432	80146432	80146432	80146432	80146432	80146432	97636352	38092800	38092800	38092800	38092800	82104320	82104320	82104320	82104320	82104320	82104320	82104320	82104320	82104320	97636352
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.002702	0.474040	0.031189	0.000081	0.000000	0.000145	0.000065	0.000080	0.106606	0.620267	0.005504	97636352	97636352	97660928	97660928	213192704	217051136	240009216	240009216	240009216	240009216	240009216	240009216	240009216	263647232	97636352	97636352	97660928	97660928	277270528	277270528	277270528	277270528	277270528	277270528	277270528	277270528	277270528	310620160
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.022620	1.179935	0.103941	0.000076	0.000000	0.000173	0.000101	0.000072	0.277501	1.596368	0.012121	240013312	240013312	263741440	263741440	442994688	452345856	460132352	460132352	460132352	460132352	460132352	460132352	460132352	452472832	310620160	310620160	310620160	310620160	563376128	563376128	563376128	563376128	563376128	563376128	563376128	563376128	563376128	579719168
13	5000000	2186385	43896	2769719	27836473	0	10358000	22096266	1	3997231	65587	0.054821	2.079878	0.257209	0.000106	0.000000	0.000185	0.000092	0.000092	0.437456	2.869051	0.039396	394903552	394903552	434905088	434905088	793530368	825511936	847699968	847699968	847699968	847699968	847699968	847699968	847699968	903122944	579719168	579719168	579719168	579719168	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752
14	5000000	2317482	45104	2637414	26907699	0	8701626	30797892	0	6314713	110691	0.053927	1.721659	0.139094	0.000083	0.000000	0.000147	0.000066	0.000081	0.418070	2.361017	0.028038	684675072	684675072	724676608	724676608	793796608	812335104	812466176	812466176	812466176	812466176	812466176	812466176	812466176	873635840	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752
15	5000000	2184299	29740	2785961	27004443	0	8452933	39250825	1	8499012	140431	0.056112	2.370410	0.310129	0.000127	0.000000	0.000209	0.000103	0.000106	0.468943	3.225882	0.019953	686465024	686465024	726466560	726466560	1330593792	1349193728	1374126080	1374126080	1374126080	1374126080	1374126080	1374126080	1374126080	1384173568	1091530752	1091530752	1091530752	1091530752	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136
16	5000000	2277878	97320	2624802	25421026	0	8336624	47587449	0	10776890	237751	0.039065	1.621617	0.172991	0.000086	0.000000	0.000146	0.000073	0.000073	0.591544	2.449093	0.023643	1306505216	1306505216	1346506752	1346506752	1373200384	1391489024	1391489024	1391489024	1391489024	1391489024	1391489024	1391489024	1391489024	1442856960	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136
17	5000000	2304997	58326	2636677	26502165	0	7836035	55423484	0	13081887	296077	0.039459	1.693827	0.340204	0.000144	0.000000	0.000242	0.000121	0.000121	0.489787	2.584716	0.021053	1300819968	1300819968	1340821504	1340821504	1363509248	1382174720	1410392064	1410392064	1410392064	1410392064	1410392064	1410392064	1410392064	1455263744	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136
18	5000000	2473861	48806	2477333	24383719	0	6791716	62215200	0	15555748	344883	0.016396	1.657107	0.171394	0.000080	0.000000	0.000138	0.000070	0.000068	0.383238	2.246959	0.018606	1368211456	1368211456	1368211456	1368211456	1422548992	1442484224	1413509120	1413509120	1413509120	1413509120	1413509120	1413509120	1413509120	1415892992	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136
19	5000000	2578417	55576	2366007	22673628	0	5768148	67983348	1	18134165	400459	0.040391	2.906025	0.303363	0.000089	0.000000	0.000151	0.000075	0.000076	0.418439	3.688492	0.020033	1354506240	1354506240	1394507776	1394507776	2474393600	2495021056	2509950976	2509950976	2509950976	2509950976	2509950976	2509950976	2509950976	2545106944	1919963136	1919963136	1919963136	1919963136	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184
20	5000000	2697195	207241	2095564	20321873	0	6040927	74024275	0	20831360	607700	0.016001	1.415989	0.111424	0.000078	0.000000	0.000129	0.000065	0.000064	0.422776	1.988831	0.022434	2477576192	2477576192	2477576192	2477576192	2525904896	2547482624	2523095040	2523095040	2523095040	2523095040	2523095040	2523095040	2523095040	2588934144	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184
21	5000000	2573318	61195	2365487	22438434	0	5060722	79084997	0	23404678	668895	0.015742	1.434079	0.282460	0.000094	0.000000	0.000156	0.000078	0.000078	0.372804	2.128378	0.023042	2513076224	2513076224	2513076224	2513076224	2513076224	2533662720	2576953344	2576953344	2576953344	2576953344	2576953344	2576953344	2576953344	2689159168	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184
22	5000000	2682186	96775	2221039	23331495	0	5528956	84613953	0	26086864	765670	0.015978	1.410091	0.092409	0.000092	0.000000	0.000144	0.000080	0.000065	0.436305	1.979045	0.024027	2576953344	2576953344	2576953344	2576953344	2576953344	2598408192	2557440000	2557440000	2557440000	2557440000	2557440000	2557440000	2557440000	2674360320	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184
23	5000000	2680252	52928	2266820	21295709	0	4844300	89458253	0	28767116	818598	0.016227	1.432525	0.277557	0.000086	0.000000	0.000166	0.000090	0.000075	0.252805	1.995516	0.016149	2557440000	2557440000	2557440000	2557440000	2557440000	2578882560	2614509568	2614509568	2614509568	2614509568	2614509568	2614509568	2614509568	2614509568	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184
24	5000000	2615312	88535	2296153	20026754	0	4690848	94149101	0	31382428	907133	0.021959	1.390758	0.310081	0.000092	0.000000	0.000154	0.000078	0.000076	0.387809	2.135056	0.024203	2614509568	2614509568	2614509568	2614509568	2614509568	2635431936	2647207936	2647207936	2647207936	2647207936	2647207936	2647207936	2647207936	2763395072	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184	3621597184
