round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000095	0.000187	0.000085	0.000078	0.000000	0.000153	0.000077	0.000077	0.000168	0.001624	0.000858	22626304	22757376	22757376	22757376	22827008	22827008	22827008	22827008	22827008	22827008	22827008	22827008	22827008	22827008	22757376	22757376	22757376	22757376	22827008	22827008	22827008	22827008	22827008	22827008	22827008	22827008	22827008	22827008
2	4	0	0	4	17	0	17	22	0	0	0	0.000079	0.000145	0.000086	0.000078	0.000000	0.000149	0.000074	0.000075	0.000150	0.001409	0.000722	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984
3	17	4	0	13	96	0	82	104	0	4	0	0.000079	0.000147	0.000080	0.000078	0.000000	0.000163	0.000088	0.000075	0.000150	0.001394	0.000695	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984
4	82	24	0	58	510	0	447	551	0	28	0	0.000077	0.000181	0.000083	0.000077	0.000000	0.000153	0.000076	0.000077	0.000144	0.001427	0.000712	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984	22953984
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000079	0.000303	0.000096	0.000079	0.000000	0.000151	0.000075	0.000076	0.000147	0.001572	0.000716	22953984	22953984	22953984	22953984	22966272	22966272	22966272	22966272	22966272	22966272	22966272	22966272	22966272	22966272	22953984	22953984	22953984	22953984	22966272	22966272	22966272	22966272	22966272	22966272	22966272	22966272	22966272	22966272
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000080	0.000854	0.000092	0.000081	0.000000	0.000152	0.000076	0.000077	0.000229	0.002225	0.000737	22966272	22966272	22966272	22966272	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23142400	22966272	22966272	22966272	22966272	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23080960	23142400
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000080	0.002928	0.000094	0.000081	0.000000	0.000152	0.000076	0.000077	0.000318	0.004449	0.000796	23146496	23146496	23146496	23146496	23605248	23605248	23605248	23605248	23605248	23605248	23605248	23605248	23605248	23834624	23146496	23146496	23146496	23146496	23605248	23605248	23605248	23605248	23605248	23605248	23605248	23605248	23605248	23834624
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000081	0.011011	0.000239	0.000096	0.000000	0.000151	0.000075	0.000076	0.000779	0.013198	0.000839	23605248	23605248	23605248	23605248	25174016	25174016	25362432	25362432	25362432	25362432	25362432	25362432	25362432	26218496	23605248	23605248	23605248	23605248	25174016	25174016	25362432	25362432	25362432	25362432	25362432	25362432	25362432	26218496
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000081	0.041343	0.000606	0.000083	0.000000	0.000155	0.000077	0.000078	0.002127	0.045611	0.001216	25362432	25362432	25362432	25362432	29847552	30167040	30887936	30887936	30887936	30887936	30887936	30887936	30887936	33660928	25878528	25878528	25878528	25878528	29847552	30167040	30887936	30887936	30887936	30887936	30887936	30887936	30887936	33660928
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.000083	0.149106	0.001763	0.000068	0.000000	0.000140	0.000075	0.000064	0.006399	0.159295	0.001736	30887936	30887936	30887936	30887936	70365184	71815168	74276864	74276864	74276864	74276864	74276864	74276864	74276864	83046400	32997376	32997376	32997376	32997376	82554880	82554880	82554880	82554880	82554880	82554880	82554880	82554880	82554880	83046400
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.000092	0.487731	0.005387	0.000083	0.000000	0.000125	0.000062	0.000063	0.016309	0.513485	0.003759	83050496	83050496	83050496	83050496	216178688	220000256	227655680	227655680	227655680	227655680	227655680	227655680	227655680	251293696	83050496	83050496	83050496	83050496	280240128	280240128	280240128	280240128	280240128	280240128	280240128	280240128	280240128	280240128
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.000064	1.231156	0.014961	0.000065	0.000000	0.000125	0.000062	0.000063	0.028926	1.290567	0.015270	251293696	251293696	251293696	251293696	453738496	468099072	489779200	489779200	489779200	489779200	489779200	489779200	489779200	530092032	280240128	280240128	280240128	280240128	574099456	574099456	574099456	574099456	574099456	574099456	574099456	574099456	574099456	574099456
13	5000000	2186385	43896	2769719	27836473	0	10358000	22096266	1	3997231	65587	0.000069	2.115961	0.030933	0.000067	0.000000	0.000136	0.000072	0.000064	0.038230	2.215680	0.030285	472522752	472522752	472522752	472522752	831275008	863256576	907091968	907091968	907091968	907091968	907091968	907091968	907091968	948469760	574099456	574099456	574099456	574099456	1129132032	1129132032	1129132032	1129132032	1129132032	1129132032	1129132032	1129132032	1129132032	1129132032
14	5000000	2317482	45104	2637414	26907699	0	8701626	30797892	0	6314713	110691	0.000069	1.735368	0.014291	0.000083	0.000000	0.000142	0.000078	0.000063	0.068296	1.841237	0.022990	865603584	865603584	865603584	865603584	909586432	928124928	949223424	949223424	949223424	949223424	949223424	949223424	949223424	1048793088	1129132032	1129132032	1129132032	1129132032	1129132032	1129132032	1129132032	1129132032	1129132032	1129132032	1129132032	1129132032	1129132032	1129132032
15	5000000	2184299	29740	2785961	27004443	0	8452933	39250825	1	8499012	140431	0.000070	2.349407	0.014926	0.000068	0.000000	0.000125	0.000063	0.000063	0.072892	2.458827	0.021339	920104960	920104960	920104960	920104960	1524600832	1542074368	1564364800	1564364800	1564364800	1564364800	1564364800	1564364800	1564364800	1642037248	1129132032	1129132032	1129132032	1129132032	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152
16	5000000	2277878	97320	2624802	25421026	0	8336624	47587449	0	10776890	237751	0.000065	1.680702	0.014211	0.000065	0.000000	0.000124	0.000061	0.000063	0.046437	1.759106	0.017501	1503113216	1503113216	1503113216	1503113216	1568894976	1587118080	1608114176	1608114176	1608114176	1608114176	1608114176	1608114176	1608114176	1674809344	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152
17	5000000	2304997	58326	2636677	26502165	0	7836035	55423484	0	13081887	296077	0.000069	1.670083	0.014155	0.000065	0.000000	0.000123	0.000061	0.000062	0.043993	1.746254	0.017768	1608114176	1608114176	1608114176	1608114176	1630801920	1649242112	1670336512	1670336512	1670336512	1670336512	1670336512	1670336512	1670336512	1725976576	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152
18	5000000	2473861	48806	2477333	24383719	0	6791716	62215200	0	15555748	344883	0.000068	1.665461	0.013205	0.000065	0.000000	0.000152	0.000063	0.000089	0.061850	1.759157	0.018356	1663287296	1663287296	1663287296	1663287296	1677623296	1697415168	1717235712	1717235712	1717235712	1717235712	1717235712	1717235712	1717235712	1775325184	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152	2113585152
19	5000000	2578417	55576	2366007	22673628	0	5768148	67983348	1	18134165	400459	0.000068	2.927557	0.012812	0.000083	0.000000	0.000133	0.000063	0.000070	0.043828	3.003351	0.018869	1720987648	1720987648	1720987648	1720987648	2800873472	2821500928	2840428544	2840428544	2840428544	2840428544	2840428544	2840428544	2840428544	2899046400	2113585152	2113585152	2113585152	2113585152	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128
20	5000000	2697195	207241	2095564	20321873	0	6040927	74024275	0	20831360	607700	0.000068	1.472743	0.011226	0.000065	0.000000	0.000129	0.000066	0.000064	0.051691	1.555827	0.019905	2852900864	2852900864	2852900864	2852900864	2861228032	2882805760	2899570688	2899570688	2899570688	2899570688	2899570688	2899570688	2899570688	2975432704	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128
21	5000000	2573318	61195	2365487	22438434	0	5060722	79084997	0	23404678	668895	0.000068	1.472046	0.012287	0.000066	0.000000	0.000127	0.000062	0.000065	0.028854	1.530589	0.017141	2927104000	2927104000	2927104000	2927104000	2927591424	2948177920	2967101440	2967101440	2967101440	2967101440	2967101440	2967101440	2967101440	3007586304	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128
22	5000000	2682186	96775	2221039	23331495	0	5528956	84613953	0	26086864	765670	0.000069	1.446519	0.011217	0.000092	0.000000	0.000129	0.000064	0.000065	0.030346	1.503873	0.015502	2967097344	2967097344	2967097344	2967097344	2967097344	2988552192	3006320640	3006320640	3006320640	3006320640	3006320640	3006320640	3006320640	3049979904	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128
23	5000000	2680252	52928	2266820	21295709	0	4844300	89458253	0	28767116	818598	0.000067	1.448830	0.011631	0.000086	0.000000	0.000127	0.000063	0.000064	0.054658	1.531150	0.015751	3049979904	3049979904	3049979904	3049979904	3009978368	3031420928	3049553920	3049553920	3049553920	3049553920	3049553920	3049553920	3049553920	3088883712	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128
24	5000000	2615312	88535	2296153	20026754	0	4690848	94149101	0	31382428	907133	0.000067	1.403334	0.012840	0.000065	0.000000	0.000128	0.000063	0.000064	0.025118	1.456668	0.015116	3088883712	3088883712	3088883712	3088883712	3048882176	3069804544	3088175104	3088175104	3088175104	3088175104	3088175104	3088175104	3088175104	3125702656	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128	3948208128
