round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000107	0.000195	0.000087	0.000079	0.000000	0.000181	0.000101	0.000080	0.000155	0.001656	0.000851	22593536	22724608	22724608	22728704	22798336	22798336	22798336	22798336	22798336	22798336	22798336	22798336	22798336	22798336	22724608	22724608	22724608	22728704	22798336	22798336	22798336	22798336	22798336	22798336	22798336	22798336	22798336	22798336
2	4	0	0	4	17	0	17	22	0	0	0	0.000080	0.000164	0.000084	0.000077	0.000000	0.000151	0.000075	0.000076	0.000162	0.001432	0.000715	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312
3	17	4	0	13	96	0	82	104	0	4	0	0.000077	0.000150	0.000080	0.000079	0.000000	0.000151	0.000075	0.000076	0.000144	0.001397	0.000716	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312
4	82	24	0	58	510	0	447	551	0	28	0	0.000108	0.000175	0.000081	0.000077	0.000000	0.000166	0.000075	0.000091	0.000149	0.001470	0.000713	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312	22925312
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000078	0.000316	0.000089	0.000078	0.000000	0.000152	0.000076	0.000076	0.000163	0.001618	0.000742	22925312	22925312	22925312	22925312	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22925312	22925312	22925312	22925312	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000079	0.000860	0.000092	0.000088	0.000000	0.000150	0.000075	0.000075	0.000150	0.002166	0.000746	22937600	22937600	22937600	22937600	23052288	23052288	23052288	23052288	23052288	23052288	23052288	23052288	23052288	23052288	22937600	22937600	22937600	22937600	23052288	23052288	23052288	23052288	23052288	23052288	23052288	23052288	23052288	23052288
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000080	0.003042	0.000097	0.000079	0.000000	0.000152	0.000076	0.000076	0.000163	0.004379	0.000766	23056384	23056384	23056384	23056384	23601152	23601152	23601152	23601152	23601152	23601152	23601152	23601152	23601152	23601152	23056384	23056384	23056384	23056384	23601152	23601152	23601152	23601152	23601152	23601152	23601152	23601152	23601152	23601152
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000078	0.011050	0.000265	0.000092	0.000000	0.000154	0.000077	0.000077	0.000149	0.012571	0.000783	23601152	23601152	23601152	23601152	25088000	25088000	25280512	25280512	25280512	25280512	25280512	25280512	25280512	25280512	23601152	23601152	23601152	23601152	25088000	25088000	25280512	25280512	25280512	25280512	25280512	25280512	25280512	25280512
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000079	0.042518	0.000261	0.000081	0.000000	0.000166	0.000077	0.000088	0.000155	0.044217	0.000957	25280512	25280512	25280512	25280512	32010240	32010240	32010240	32010240	32010240	32010240	32010240	32010240	32010240	32010240	25280512	25280512	25280512	25280512	32010240	32010240	32010240	32010240	32010240	32010240	32010240	32010240	32010240	32010240
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.000080	0.159828	0.001504	0.000063	0.000000	0.000139	0.000077	0.000062	0.000122	0.163514	0.001779	32014336	32014336	32014336	32014336	69775360	71249920	73707520	73707520	73707520	73707520	73707520	73707520	73707520	73707520	32014336	32014336	32014336	32014336	82558976	82558976	82558976	82558976	82558976	82558976	82558976	82558976	82558976	82558976
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.000064	0.492500	0.005107	0.000063	0.000000	0.000138	0.000060	0.000078	0.000122	0.501632	0.003639	73707520	73707520	73707520	73707520	215539712	219365376	227020800	227020800	227020800	227020800	227020800	227020800	227020800	227020800	82558976	82558976	82558976	82558976	279617536	279617536	279617536	279617536	279617536	279617536	279617536	279617536	279617536	279617536
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.000064	1.229284	0.015311	0.000070	0.000000	0.000143	0.000075	0.000068	0.000131	1.256201	0.011197	227020800	227020800	227020800	227020800	453521408	468013056	489693184	489693184	489693184	489693184	489693184	489693184	489693184	489693184	279617536	279617536	279617536	279617536	574038016	574038016	574038016	574038016	574038016	574038016	574038016	574038016	574038016	574038016
13	7196129	3193516	61622	3940991	39461754	0	14128648	25866914	1	5004362	83313	0.000065	2.844412	0.037478	0.000068	0.000000	0.000142	0.000062	0.000080	0.000132	2.912741	0.030445	489693184	489693184	489693184	489693184	900587520	940625920	942223360	942223360	942223360	942223360	942223360	942223360	942223360	942223360	574038016	574038016	574038016	574038016	1199022080	1199022080	1199022080	1199022080	1199022080	1199022080	1199022080	1199022080	1199022080	1199022080
14	14128648	6389721	163748	7575179	74409264	0	23735351	49602265	1	11394083	247061	0.000083	5.492847	0.038592	0.000066	0.000000	0.000142	0.000062	0.000080	0.000143	5.575926	0.044054	910692352	910692352	910692352	910692352	1712992256	1764110336	1824710656	1824710656	1824710656	1824710656	1824710656	1824710656	1824710656	1824710656	1199022080	1199022080	1199022080	1199022080	2323283968	2323283968	2323283968	2323283968	2323283968	2323283968	2323283968	2323283968	2323283968	2323283968
15	23735351	12039974	422326	11273051	109922849	0	29547638	79149903	1	23434057	669387	0.000069	8.948304	0.059451	0.000066	0.000000	0.000151	0.000064	0.000087	0.000131	9.085350	0.077179	1712988160	1712988160	1712988160	1712988160	3066232832	3162550272	3252736000	3252736000	3252736000	3252736000	3252736000	3252736000	3252736000	3252736000	2323283968	2323283968	2323283968	2323283968	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344
16	29547638	15787478	680262	13079898	121261285	0	30196273	109346176	0	39221535	1349649	0.000068	8.969918	0.068342	0.000066	0.000000	0.000155	0.000063	0.000092	0.000135	9.137534	0.098850	3066228736	3066228736	3066228736	3066228736	3307548672	3433848832	3538489344	3538489344	3538489344	3538489344	3538489344	3538489344	3538489344	3538489344	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344
17	30196273	17823723	1096472	11276078	103992908	0	24550753	133896929	0	57045258	2446121	0.000069	8.958002	0.060586	0.000085	0.000000	0.000143	0.000078	0.000065	0.000147	9.135332	0.116298	3307548672	3307548672	3307548672	3307548672	3495182336	3645693952	3735900160	3735900160	3735900160	3735900160	3735900160	3735900160	3735900160	3735900160	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344	4429881344
18	24550753	14285714	1069257	9195782	83003138	0	21665489	155562418	1	71330972	3515378	0.000069	9.512503	0.048242	0.000067	0.000000	0.000145	0.000079	0.000065	0.000135	9.652090	0.090930	3503099904	3503099904	3503099904	3503099904	5815357440	5938200576	6011768832	6011768832	6011768832	6011768832	6011768832	6011768832	6011768832	6011768832	4429881344	4429881344	4429881344	4429881344	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232
19	21665489	12979224	920054	7766211	74097174	0	19240112	174802530	0	84310196	4435432	0.000068	6.229616	0.042169	0.000072	0.000000	0.000131	0.000065	0.000065	0.000143	6.355460	0.083261	5823913984	5823913984	5823913984	5823913984	5970481152	6081675264	6143803392	6143803392	6143803392	6143803392	6143803392	6143803392	6143803392	6143803392	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232
20	19240112	10598139	547365	8094608	76883606	0	19639885	194442415	0	94908335	4982797	0.000083	5.952443	0.043201	0.000070	0.000000	0.000130	0.000064	0.000066	0.000133	6.064155	0.068095	5977833472	5977833472	5977833472	5977833472	6130577408	6219739136	6284496896	6284496896	6284496896	6284496896	6284496896	6284496896	6284496896	6284496896	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232	8387039232
