round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000167	0.000187	0.000322	0.000083	0.000214	0.000168	0.000089	0.000080	0.000303	0.053238	0.051793	22831104	22962176	22962176	22962176	23031808	23031808	23031808	23031808	23031808	23093248	23093248	23093248	23093248	23093248	22962176	22962176	22962176	22962176	23031808	23031808	23031808	23031808	23031808	23093248	23093248	23093248	23093248	23093248
2	4	0	0	4	17	0	17	22	0	0	0	0.000111	0.000151	0.000231	0.000080	0.000000	0.000171	0.000092	0.000079	0.000299	0.001883	0.000840	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784
3	17	4	0	13	96	0	82	104	0	4	0	0.000124	0.000152	0.000222	0.000080	0.000000	0.000157	0.000080	0.000077	0.000294	0.001847	0.000818	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784
4	82	24	0	58	510	0	447	551	0	28	0	0.000113	0.000176	0.000223	0.000098	0.000000	0.000153	0.000076	0.000077	0.000295	0.001878	0.000820	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784	23158784
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000115	0.000309	0.000235	0.000083	0.000000	0.000152	0.000076	0.000076	0.000325	0.002055	0.000836	23158784	23158784	23158784	23158784	23171072	23171072	23171072	23171072	23171072	23171072	23171072	23171072	23171072	23187456	23158784	23158784	23158784	23158784	23171072	23171072	23171072	23171072	23171072	23171072	23171072	23171072	23171072	23187456
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000114	0.000837	0.000274	0.000087	0.000000	0.000156	0.000077	0.000078	0.000591	0.002948	0.000890	23187456	23187456	23187456	23187456	23285760	23285760	23314432	23314432	23314432	23314432	23314432	23314432	23314432	23470080	23187456	23187456	23187456	23187456	23285760	23285760	23314432	23314432	23314432	23314432	23314432	23314432	23314432	23470080
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000128	0.002824	0.000387	0.000085	0.000000	0.000155	0.000078	0.000077	0.001131	0.005615	0.000906	23351296	23351296	23351296	23351296	23781376	23781376	23814144	23814144	23814144	23814144	23814144	23814144	23814144	24043520	23351296	23351296	23351296	23351296	23781376	23781376	23814144	23814144	23814144	23814144	23814144	23814144	23814144	24043520
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000225	0.010302	0.000923	0.000085	0.000000	0.000153	0.000077	0.000077	0.003245	0.015910	0.000977	23814144	23814144	23916544	23916544	25296896	25296896	25669632	25669632	25669632	25669632	25669632	25669632	25669632	26267648	23818240	23818240	23916544	23916544	25296896	25296896	25669632	25669632	25669632	25669632	25669632	25669632	25669632	27250688
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000636	0.040296	0.002376	0.000070	0.000000	0.000152	0.000084	0.000068	0.008932	0.053791	0.001329	25411584	25411584	26140672	26140672	30101504	30416896	30547968	30547968	30547968	30547968	30547968	30547968	30547968	30547968	27250688	27250688	27250688	27250688	30101504	30416896	32120832	32120832	32120832	32120832	32120832	32120832	32120832	38092800
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.002245	0.140835	0.007406	0.000069	0.000000	0.000144	0.000080	0.000064	0.042142	0.194868	0.002027	27774976	27774976	33189888	33189888	69885952	71331840	80142336	80142336	80142336	80142336	80142336	80142336	80142336	97632256	38092800	38092800	38092800	38092800	82104320	82104320	82104320	82104320	82104320	82104320	82104320	82104320	82104320	97632256
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.002930	0.479189	0.044738	0.000074	0.000000	0.000132	0.000066	0.000066	0.140955	0.674004	0.005986	97632256	97632256	97656832	97656832	213188608	217047040	240005120	240005120	240005120	240005120	240005120	240005120	240005120	263643136	97632256	97632256	97656832	97656832	277270528	277270528	277270528	277270528	277270528	277270528	277270528	277270528	277270528	310620160
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.024073	1.226349	0.153583	0.000090	0.000000	0.000154	0.000076	0.000078	0.365332	1.782659	0.013077	240009216	240009216	263737344	263737344	442990592	452341760	460128256	460128256	460128256	460128256	460128256	460128256	460128256	452468736	310620160	310620160	310620160	310620160	563376128	563376128	563376128	563376128	563376128	563376128	563376128	563376128	563376128	579608576
13	5000000	2186385	43896	2769719	27836473	0	10358000	22096266	1	3997231	65587	0.057600	2.087228	0.321765	0.000132	0.000000	0.000208	0.000104	0.000103	0.528657	3.036357	0.040767	394899456	394899456	434900992	434900992	793526272	825507840	847695872	847695872	847695872	847695872	847695872	847695872	847695872	903118848	579608576	579608576	579608576	579608576	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752
14	5000000	2317482	45104	2637414	26907699	0	8701626	30797892	0	6314713	110691	0.053772	1.728312	0.156890	0.000107	0.000000	0.000152	0.000076	0.000076	0.523530	2.491419	0.028656	684670976	684670976	724672512	724672512	793792512	812331008	812462080	812462080	812462080	812462080	812462080	812462080	812462080	873631744	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752	1091530752
15	5000000	2184299	29740	2785961	27004443	0	8452933	39250825	1	8499012	140431	0.055038	2.361723	0.332907	0.000114	0.000000	0.000214	0.000098	0.000116	0.491293	3.262614	0.021324	686460928	686460928	726462464	726462464	1330589696	1349189632	1374121984	1374121984	1374121984	1374121984	1374121984	1374121984	1374121984	1384169472	1091530752	1091530752	1091530752	1091530752	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136
16	5000000	2277878	97320	2624802	25421026	0	8336624	47587449	0	10776890	237751	0.039710	1.635368	0.177730	0.000097	0.000000	0.000180	0.000093	0.000087	0.589556	2.465400	0.022759	1306497024	1306497024	1346498560	1346498560	1373192192	1391480832	1391480832	1391480832	1391480832	1391480832	1391480832	1391480832	1391480832	1442848768	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136	1919963136
