round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000088	0.000161	0.000071	0.000065	0.000000	0.000125	0.000062	0.000063	0.000122	0.001334	0.000702	22605824	22736896	22736896	22740992	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22736896	22736896	22736896	22740992	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624
2	4	0	0	4	17	0	17	22	0	0	0	0.000066	0.000123	0.000067	0.000063	0.000000	0.000122	0.000060	0.000061	0.000127	0.001155	0.000586	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600
3	17	4	0	13	96	0	82	104	0	4	0	0.000069	0.000125	0.000067	0.000066	0.000000	0.000120	0.000060	0.000060	0.000119	0.001173	0.000607	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600
4	82	24	0	58	510	0	447	551	0	28	0	0.000064	0.000149	0.000067	0.000063	0.000000	0.000121	0.000060	0.000061	0.000117	0.001192	0.000612	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000063	0.000246	0.000071	0.000063	0.000000	0.000137	0.000074	0.000063	0.000125	0.001283	0.000578	22937600	22937600	22937600	22937600	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22937600	22937600	22937600	22937600	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000063	0.000684	0.000073	0.000064	0.000000	0.000122	0.000061	0.000061	0.000163	0.001786	0.000618	22949888	22949888	22949888	22949888	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23126016	22949888	22949888	22949888	22949888	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23126016
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000064	0.002380	0.000077	0.000064	0.000000	0.000121	0.000060	0.000061	0.000275	0.003632	0.000651	23130112	23130112	23130112	23130112	23588864	23588864	23588864	23588864	23588864	23588864	23588864	23588864	23588864	23818240	23130112	23130112	23130112	23130112	23588864	23588864	23588864	23588864	23588864	23588864	23588864	23588864	23588864	23818240
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000062	0.008814	0.000202	0.000064	0.000000	0.000132	0.000060	0.000072	0.000657	0.010625	0.000693	23588864	23588864	23588864	23588864	25157632	25157632	25346048	25346048	25346048	25346048	25346048	25346048	25346048	26202112	23588864	23588864	23588864	23588864	25157632	25157632	25346048	25346048	25346048	25346048	25346048	25346048	25346048	26202112
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000064	0.033992	0.000554	0.000080	0.000000	0.000120	0.000059	0.000060	0.001910	0.037779	0.001059	25346048	25346048	25346048	25346048	29831168	30150656	30871552	30871552	30871552	30871552	30871552	30871552	30871552	33644544	25874432	25874432	25874432	25874432	29831168	30150656	30871552	30871552	30871552	30871552	30871552	30871552	30871552	33644544
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.000076	0.139305	0.001580	0.000082	0.000000	0.000122	0.000060	0.000062	0.006171	0.149157	0.001822	30871552	30871552	30871552	30871552	70348800	71798784	74260480	74260480	74260480	74260480	74260480	74260480	74260480	83030016	32931840	32931840	32931840	32931840	82550784	82550784	82550784	82550784	82550784	82550784	82550784	82550784	82550784	83030016
