round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000096	0.000183	0.000085	0.000081	0.000000	0.000152	0.000076	0.000076	0.000144	0.001586	0.000845	22609920	22740992	22740992	22740992	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22740992	22740992	22740992	22740992	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624	22810624
2	4	0	0	4	17	0	17	22	0	0	0	0.000080	0.000146	0.000082	0.000078	0.000000	0.000166	0.000085	0.000081	0.000149	0.001427	0.000725	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600
3	17	4	0	13	96	0	82	104	0	4	0	0.000079	0.000163	0.000082	0.000076	0.000000	0.000148	0.000074	0.000074	0.000140	0.001380	0.000692	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600
4	82	24	0	58	510	0	447	551	0	28	0	0.000079	0.000169	0.000081	0.000099	0.000000	0.000146	0.000073	0.000073	0.000146	0.001406	0.000686	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600	22937600
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000078	0.000298	0.000084	0.000077	0.000000	0.000165	0.000075	0.000090	0.000150	0.001569	0.000719	22937600	22937600	22937600	22937600	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22937600	22937600	22937600	22937600	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888	22949888
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000077	0.000815	0.000091	0.000084	0.000000	0.000149	0.000075	0.000074	0.000144	0.002107	0.000747	22949888	22949888	22949888	22949888	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	22949888	22949888	22949888	22949888	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576	23064576
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000087	0.002787	0.000094	0.000078	0.000000	0.000149	0.000074	0.000074	0.000142	0.004081	0.000745	23064576	23064576	23064576	23064576	23609344	23609344	23609344	23609344	23609344	23609344	23609344	23609344	23609344	23609344	23064576	23064576	23064576	23064576	23609344	23609344	23609344	23609344	23609344	23609344	23609344	23609344	23609344	23609344
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000079	0.010339	0.000252	0.000080	0.000000	0.000150	0.000075	0.000075	0.000142	0.011797	0.000756	23609344	23609344	23609344	23609344	25096192	25096192	25288704	25288704	25288704	25288704	25288704	25288704	25288704	25288704	23609344	23609344	23609344	23609344	25096192	25096192	25288704	25288704	25288704	25288704	25288704	25288704	25288704	25288704
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000078	0.041090	0.000220	0.000080	0.000000	0.000153	0.000076	0.000077	0.000144	0.042627	0.000862	25288704	25288704	25288704	25288704	32018432	32018432	32018432	32018432	32018432	32018432	32018432	32018432	32018432	32018432	25288704	25288704	25288704	25288704	32018432	32018432	32018432	32018432	32018432	32018432	32018432	32018432	32018432	32018432
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.000079	0.151641	0.001583	0.000063	0.000000	0.000148	0.000087	0.000060	0.000121	0.155406	0.001771	32018432	32018432	32018432	32018432	69779456	71254016	73711616	73711616	73711616	73711616	73711616	73711616	73711616	73711616	32018432	32018432	32018432	32018432	82550784	82550784	82550784	82550784	82550784	82550784	82550784	82550784	82550784	82550784
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.000060	0.485241	0.005226	0.000065	0.000000	0.000117	0.000058	0.000059	0.000119	0.494368	0.003541	73711616	73711616	73711616	73711616	215543808	219369472	227024896	227024896	227024896	227024896	227024896	227024896	227024896	227024896	82550784	82550784	82550784	82550784	279609344	279609344	279609344	279609344	279609344	279609344	279609344	279609344	279609344	279609344
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.000060	1.208981	0.014800	0.000064	0.000000	0.000117	0.000058	0.000059	0.000116	1.234718	0.010579	227024896	227024896	227024896	227024896	453525504	468017152	489697280	489697280	489697280	489697280	489697280	489697280	489697280	489697280	279609344	279609344	279609344	279609344	574029824	574029824	574029824	574029824	574029824	574029824	574029824	574029824	574029824	574029824
13	7196129	3193516	61622	3940991	39461754	0	14128648	25866914	1	5004362	83313	0.000064	2.824512	0.036604	0.000067	0.000000	0.000121	0.000060	0.000061	0.000117	2.891244	0.029759	489697280	489697280	489697280	489697280	900591616	940630016	942227456	942227456	942227456	942227456	942227456	942227456	942227456	942227456	574029824	574029824	574029824	574029824	1199013888	1199013888	1199013888	1199013888	1199013888	1199013888	1199013888	1199013888	1199013888	1199013888
14	14128648	6389721	163748	7575179	74409264	0	23735351	49602265	1	11394083	247061	0.000066	5.450084	0.038860	0.000066	0.000000	0.000119	0.000059	0.000060	0.000134	5.532639	0.043309	910696448	910696448	910696448	910696448	1712996352	1764114432	1824714752	1824714752	1824714752	1824714752	1824714752	1824714752	1824714752	1824714752	1199013888	1199013888	1199013888	1199013888	2323275776	2323275776	2323275776	2323275776	2323275776	2323275776	2323275776	2323275776	2323275776	2323275776
15	23735351	12039974	422326	11273051	109922849	0	29547638	79149903	1	23434057	669387	0.000063	8.893378	0.057093	0.000065	0.000000	0.000119	0.000059	0.000060	0.000133	9.027249	0.076398	1712996352	1712996352	1712996352	1712996352	3066241024	3162558464	3252744192	3252744192	3252744192	3252744192	3252744192	3252744192	3252744192	3252744192	2323275776	2323275776	2323275776	2323275776	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088
16	29547638	15787478	680262	13079898	121261285	0	30196273	109346176	0	39221535	1349649	0.000070	8.930710	0.069418	0.000067	0.000000	0.000119	0.000059	0.000060	0.000121	9.097222	0.096716	3066236928	3066236928	3066236928	3066236928	3307556864	3433857024	3538497536	3538497536	3538497536	3538497536	3538497536	3538497536	3538497536	3538497536	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088
17	30196273	17823723	1096472	11276078	103992908	0	24550753	133896929	0	57045258	2446121	0.000080	8.947311	0.061148	0.000071	0.000000	0.000126	0.000062	0.000064	0.000141	9.124925	0.116047	3307556864	3307556864	3307556864	3307556864	3495190528	3645702144	3735908352	3735908352	3735908352	3735908352	3735908352	3735908352	3735908352	3735908352	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088	4429529088
18	24550753	14285714	1069257	9195782	83003138	0	21665489	155562418	1	71330972	3515378	0.000067	9.467523	0.049265	0.000070	0.000000	0.000137	0.000077	0.000060	0.000121	9.610088	0.092905	3503108096	3503108096	3503108096	3503108096	5815365632	5938208768	6011777024	6011777024	6011777024	6011777024	6011777024	6011777024	6011777024	6011777024	4429529088	4429529088	4429529088	4429529088	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976
19	21665489	12979224	920054	7766211	74097174	0	19240112	174802530	0	84310196	4435432	0.000110	6.207795	0.041251	0.000068	0.000000	0.000150	0.000079	0.000072	0.000159	6.332939	0.083405	5823922176	5823922176	5823922176	5823922176	5970489344	6081683456	6143811584	6143811584	6143811584	6143811584	6143811584	6143811584	6143811584	6143811584	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976
20	19240112	10598139	547365	8094608	76883606	0	19639885	194442415	0	94908335	4982797	0.000062	5.934492	0.044493	0.000066	0.000000	0.000119	0.000059	0.000060	0.000121	6.045661	0.066308	5977841664	5977841664	5977841664	5977841664	6130585600	6219747328	6284505088	6284505088	6284505088	6284505088	6284505088	6284505088	6284505088	6284505088	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976
21	19639885	11732850	509356	7397679	70916460	0	16191130	210633545	0	106641185	5492153	0.000070	5.896261	0.042295	0.000083	0.000000	0.000140	0.000061	0.000078	0.000127	6.011550	0.072573	6134964224	6134964224	6134964224	6134964224	6260420608	6358360064	6417539072	6417539072	6417539072	6417539072	6417539072	6417539072	6417539072	6417539072	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976
22	16191130	9746094	418556	6026480	55398221	0	12541736	223175281	0	116387279	5910709	0.000081	4.806427	0.030889	0.000064	0.000000	0.000134	0.000059	0.000075	0.000126	4.898184	0.060462	6264492032	6264492032	6264492032	6264492032	6361481216	6442795008	6491009024	6491009024	6491009024	6491009024	6491009024	6491009024	6491009024	6491009024	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976
23	12541736	8316057	434307	3791372	35826722	0	7836676	231011957	0	124703336	6345016	0.000081	3.533901	0.019705	0.000064	0.000000	0.000134	0.000059	0.000075	0.000125	3.644638	0.090628	6364823552	6364823552	6364823552	6364823552	6424043520	6541336576	6571667456	6571667456	6571667456	6571667456	6571667456	6571667456	6571667456	6571667456	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976
24	7836676	5071591	289110	2475975	22160247	0	5101785	236113742	0	129774927	6634126	0.000067	2.223556	0.013193	0.000064	0.000000	0.000118	0.000058	0.000059	0.000124	2.267758	0.030636	6399414272	6399414272	6399414272	6399414272	6440099840	6482984960	6502793216	6502793216	6502793216	6502793216	6502793216	6502793216	6502793216	6502793216	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976
25	5101785	3525772	163918	1412095	13399001	0	3076884	239190626	0	133300699	6798044	0.000082	1.412815	0.007276	0.000064	0.000000	0.000118	0.000059	0.000059	0.000125	1.440724	0.020244	6462218240	6462218240	6462218240	6462218240	6464712704	6494228480	6505525248	6505525248	6505525248	6505525248	6505525248	6505525248	6505525248	6505525248	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976
26	3076884	1973232	66494	1037158	9166522	0	2199129	241389755	0	135273931	6864538	0.000084	0.861965	0.005360	0.000075	0.000000	0.000154	0.000062	0.000092	0.000130	0.878621	0.010853	6505525248	6505525248	6505525248	6505525248	6482305024	6498623488	6506917888	6506917888	6506917888	6506917888	6506917888	6506917888	6506917888	6506917888	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976
27	2199129	1521696	39574	637859	6266009	0	1568295	242958050	0	136795627	6904112	0.000064	0.599720	0.003351	0.000065	0.000000	0.000134	0.000059	0.000075	0.000125	0.612507	0.009048	6506917888	6506917888	6506917888	6506917888	6535077888	6547566592	6552670208	6552670208	6552670208	6552670208	6552670208	6552670208	6552670208	6552670208	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976	8386686976
