round	n_in	n_win	n_lose	n_uk	n_new_pre	n_new_uniq	n_new_post	n_seen	n_rehash	n_catch_total	n_try_total	F0	F1	F2	F3	S	F4	F4_diff	F4_union	F5	round_total	residual	rss_start	rss_F0_begin	rss_F0	rss_F1_begin	rss_F1	rss_F2_begin	rss_F2	rss_F3_begin	rss_F3	rss_F4_begin	rss_F4_mid	rss_F4	rss_F5_begin	rss_F5	hwm_start	hwm_F0_begin	hwm_F0	hwm_F1_begin	hwm_F1	hwm_F2_begin	hwm_F2	hwm_F3_begin	hwm_F3	hwm_F4_begin	hwm_F4_mid	hwm_F4	hwm_F5_begin	hwm_F5
1	1	0	0	1	4	0	4	5	0	0	0	0.000148	0.000204	0.000088	0.000079	0.000000	0.000168	0.000090	0.000078	0.000158	0.001820	0.000975	22601728	22732800	22732800	22732800	22802432	22802432	22802432	22802432	22802432	22802432	22802432	22802432	22802432	22802432	22732800	22732800	22732800	22732800	22802432	22802432	22802432	22802432	22802432	22802432	22802432	22802432	22802432	22802432
2	4	0	0	4	17	0	17	22	0	0	0	0.000112	0.000152	0.000083	0.000078	0.000000	0.000207	0.000103	0.000104	0.000160	0.001549	0.000757	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408
3	17	4	0	13	96	0	82	104	0	4	0	0.000078	0.000182	0.000083	0.000079	0.000000	0.000151	0.000075	0.000076	0.000211	0.001526	0.000741	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408
4	82	24	0	58	510	0	447	551	0	28	0	0.000078	0.000172	0.000085	0.000078	0.000000	0.000153	0.000076	0.000077	0.000143	0.001473	0.000763	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408	22929408
5	447	131	0	316	2509	0	1960	2511	0	159	0	0.000082	0.000306	0.000142	0.000081	0.000000	0.000154	0.000077	0.000077	0.000147	0.001687	0.000776	22929408	22929408	22929408	22929408	22941696	22941696	22941696	22941696	22941696	22941696	22941696	22941696	22941696	22941696	22929408	22929408	22929408	22929408	22941696	22941696	22941696	22941696	22941696	22941696	22941696	22941696	22941696	22941696
6	1960	687	2	1271	10840	0	7714	10225	0	846	2	0.000083	0.000866	0.000140	0.000079	0.000000	0.000176	0.000096	0.000081	0.000153	0.002258	0.000762	22941696	22941696	22941696	22941696	23056384	23056384	23056384	23056384	23056384	23056384	23056384	23056384	23056384	23056384	22941696	22941696	22941696	22941696	23056384	23056384	23056384	23056384	23056384	23056384	23056384	23056384	23056384	23056384
7	7714	3005	15	4694	43237	0	28583	38808	0	3851	17	0.000079	0.002931	0.000120	0.000081	0.000000	0.000152	0.000076	0.000076	0.000144	0.004282	0.000774	23060480	23060480	23060480	23060480	23605248	23605248	23605248	23605248	23605248	23605248	23605248	23605248	23605248	23605248	23060480	23060480	23060480	23060480	23605248	23605248	23605248	23605248	23605248	23605248	23605248	23605248	23605248	23605248
8	28583	10041	41	18501	169739	0	106762	145570	0	13892	58	0.000082	0.010872	0.000262	0.000122	0.000000	0.000153	0.000077	0.000076	0.000154	0.012454	0.000809	23605248	23605248	23605248	23605248	25092096	25092096	25284608	25284608	25284608	25284608	25284608	25284608	25284608	25284608	23605248	23605248	23605248	23605248	25092096	25092096	25284608	25284608	25284608	25284608	25284608	25284608	25284608	25284608
9	106762	41609	225	64928	610934	0	346184	491754	0	55501	283	0.000122	0.042764	0.000217	0.000081	0.000000	0.000176	0.000088	0.000088	0.000153	0.044480	0.000966	25284608	25284608	25284608	25284608	32014336	32014336	32014336	32014336	32014336	32014336	32014336	32014336	32014336	32014336	25284608	25284608	25284608	25284608	32014336	32014336	32014336	32014336	32014336	32014336	32014336	32014336	32014336	32014336
10	346184	128314	794	217076	2070403	0	1095851	1587605	2	183815	1077	0.000081	0.154190	0.001645	0.000088	0.000000	0.000137	0.000076	0.000061	0.000115	0.158066	0.001809	32018432	32018432	32018432	32018432	69783552	71258112	73715712	73715712	73715712	73715712	73715712	73715712	73715712	73715712	32018432	32018432	32018432	32018432	82554880	82554880	82554880	82554880	82554880	82554880	82554880	82554880	82554880	82554880
11	1095851	441814	4375	649662	6408513	0	2954532	4542137	2	625629	5452	0.000095	0.487835	0.005264	0.000065	0.000000	0.000134	0.000070	0.000064	0.000139	0.497470	0.003939	73715712	73715712	73715712	73715712	215547904	219373568	227028992	227028992	227028992	227028992	227028992	227028992	227028992	227028992	82554880	82554880	82554880	82554880	279613440	279613440	279613440	279613440	279613440	279613440	279613440	279613440	279613440	279613440
12	2954532	1185217	16239	1753076	17195492	0	7196129	11738266	1	1810846	21691	0.000063	1.207430	0.015490	0.000093	0.000000	0.000151	0.000087	0.000063	0.000153	1.234098	0.010717	227028992	227028992	227028992	227028992	453529600	468021248	489701376	489701376	489701376	489701376	489701376	489701376	489701376	489701376	279613440	279613440	279613440	279613440	574033920	574033920	574033920	574033920	574033920	574033920	574033920	574033920	574033920	574033920
13	7196129	3193516	61622	3940991	39461754	0	14128648	25866914	1	5004362	83313	0.000064	2.823354	0.037694	0.000102	0.000000	0.000148	0.000069	0.000079	0.000153	2.892123	0.030608	489701376	489701376	489701376	489701376	900595712	940634112	942231552	942231552	942231552	942231552	942231552	942231552	942231552	942231552	574033920	574033920	574033920	574033920	1199017984	1199017984	1199017984	1199017984	1199017984	1199017984	1199017984	1199017984	1199017984	1199017984
14	14128648	6389721	163748	7575179	74409264	0	23735351	49602265	1	11394083	247061	0.000065	5.463789	0.038637	0.000095	0.000000	0.000167	0.000088	0.000079	0.000168	5.546874	0.043952	910700544	910700544	910700544	910700544	1713000448	1764118528	1824718848	1824718848	1824718848	1824718848	1824718848	1824718848	1824718848	1824718848	1199017984	1199017984	1199017984	1199017984	2323279872	2323279872	2323279872	2323279872	2323279872	2323279872	2323279872	2323279872	2323279872	2323279872
15	23735351	12039974	422326	11273051	109922849	0	29547638	79149903	1	23434057	669387	0.000067	8.899399	0.057837	0.000069	0.000000	0.000142	0.000063	0.000079	0.000159	9.035064	0.077393	1712996352	1712996352	1712996352	1712996352	3066241024	3162558464	3252744192	3252744192	3252744192	3252744192	3252744192	3252744192	3252744192	3252744192	2323279872	2323279872	2323279872	2323279872	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248
16	29547638	15787478	680262	13079898	121261285	0	30196273	109346176	0	39221535	1349649	0.000067	8.927084	0.069105	0.000076	0.000000	0.000181	0.000090	0.000090	0.000135	9.094182	0.097535	3066236928	3066236928	3066236928	3066236928	3307556864	3433857024	3538497536	3538497536	3538497536	3538497536	3538497536	3538497536	3538497536	3538497536	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248
17	30196273	17823723	1096472	11276078	103992908	0	24550753	133896929	0	57045258	2446121	0.000070	8.935106	0.060962	0.000080	0.000000	0.000132	0.000068	0.000065	0.000145	9.114005	0.117510	3307556864	3307556864	3307556864	3307556864	3495190528	3645702144	3735908352	3735908352	3735908352	3735908352	3735908352	3735908352	3735908352	3735908352	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248	4429877248
18	24550753	14285714	1069257	9195782	83003138	0	21665489	155562418	1	71330972	3515378	0.000092	9.466423	0.048273	0.000067	0.000000	0.000142	0.000063	0.000079	0.000155	9.604966	0.089814	3503108096	3503108096	3503108096	3503108096	5815365632	5938208768	6011777024	6011777024	6011777024	6011777024	6011777024	6011777024	6011777024	6011777024	4429877248	4429877248	4429877248	4429877248	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136
19	21665489	12979224	920054	7766211	74097174	0	19240112	174802530	0	84310196	4435432	0.000082	6.211461	0.043210	0.000071	0.000000	0.000130	0.000064	0.000065	0.000139	6.338803	0.083711	5823922176	5823922176	5823922176	5823922176	5970489344	6081683456	6143811584	6143811584	6143811584	6143811584	6143811584	6143811584	6143811584	6143811584	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136
20	19240112	10598139	547365	8094608	76883606	0	19639885	194442415	0	94908335	4982797	0.000067	5.919301	0.043564	0.000066	0.000000	0.000141	0.000062	0.000078	0.000156	6.032048	0.068753	5977841664	5977841664	5977841664	5977841664	6130585600	6219747328	6284505088	6284505088	6284505088	6284505088	6284505088	6284505088	6284505088	6284505088	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136
21	19639885	11732850	509356	7397679	70916460	0	16191130	210633545	0	106641185	5492153	0.000067	5.883870	0.040096	0.000095	0.000000	0.000128	0.000064	0.000064	0.000130	5.998622	0.074236	6134960128	6134960128	6134960128	6134960128	6260416512	6358355968	6417534976	6417534976	6417534976	6417534976	6417534976	6417534976	6417534976	6417534976	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136
22	16191130	9746094	418556	6026480	55398221	0	12541736	223175281	0	116387279	5910709	0.000073	4.793551	0.030667	0.000066	0.000000	0.000141	0.000062	0.000079	0.000156	4.884335	0.059682	6264487936	6264487936	6264487936	6264487936	6361477120	6442790912	6491004928	6491004928	6491004928	6491004928	6491004928	6491004928	6491004928	6491004928	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136
23	12541736	8316057	434307	3791372	35826722	0	7836676	231011957	0	124703336	6345016	0.000068	3.523351	0.019345	0.000066	0.000000	0.000127	0.000064	0.000064	0.000132	3.631118	0.088029	6364819456	6364819456	6364819456	6364819456	6424039424	6541332480	6571663360	6571663360	6571663360	6571663360	6571663360	6571663360	6571663360	6571663360	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136
24	7836676	5071591	289110	2475975	22160247	0	5101785	236113742	0	129774927	6634126	0.000078	2.217758	0.013158	0.000066	0.000000	0.000140	0.000061	0.000079	0.000157	2.261832	0.030474	6399410176	6399410176	6399410176	6399410176	6440095744	6482980864	6502789120	6502789120	6502789120	6502789120	6502789120	6502789120	6502789120	6502789120	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136
25	5101785	3525772	163918	1412095	13399001	0	3076884	239190626	0	133300699	6798044	0.000081	1.416430	0.007322	0.000097	0.000000	0.000127	0.000063	0.000064	0.000155	1.443843	0.019630	6462214144	6462214144	6462214144	6462214144	6464708608	6494224384	6505521152	6505521152	6505521152	6505521152	6505521152	6505521152	6505521152	6505521152	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136
26	3076884	1973232	66494	1037158	9166522	0	2199129	241389755	0	135273931	6864538	0.000067	0.858786	0.005316	0.000065	0.000000	0.000141	0.000063	0.000079	0.000179	0.875196	0.010641	6505521152	6505521152	6505521152	6505521152	6482300928	6498619392	6506913792	6506913792	6506913792	6506913792	6506913792	6506913792	6506913792	6506913792	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136
27	2199129	1521696	39574	637859	6266009	0	1568295	242958050	0	136795627	6904112	0.000065	0.596526	0.003557	0.000071	0.000000	0.000140	0.000064	0.000077	0.000131	0.609964	0.009473	6506913792	6506913792	6506913792	6506913792	6535073792	6547562496	6552666112	6552666112	6552666112	6552666112	6552666112	6552666112	6552666112	6552666112	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136	8387035136
